# File: A221.bio_tech_land_alloc.csv
# Title: Biochar technology land allocation for 2025
# Units: thous km2
# Description: Model output from GCAM v8.7 run reference case for detailed land allocation in each region for biomass only (2025)
# Source: RGCAM output
# Column types: cccnc
# ----------
scenario,region,LandLeaf,allocation,Units
Reference,Africa_Southern,biomassGrass_ZambeziR_IRR_lo,5.75E-03,thous km2
Reference,Africa_Southern,biomassGrass_ZambeziR_RFD_hi,4.52E-01,thous km2
Reference,Africa_Southern,biomassGrass_ZambeziR_RFD_lo,5.11E-01,thous km2
Reference,Africa_Southern,biomassTree_AfrCstE_IRR_hi,0.00234234,thous km2
Reference,Africa_Southern,biomassTree_AfrCstE_IRR_lo,0.00260254,thous km2
Reference,Africa_Southern,biomassTree_AfrCstE_RFD_hi,0.162074,thous km2
Reference,Africa_Southern,biomassTree_AfrCstE_RFD_lo,0.181626,thous km2
Reference,Africa_Southern,biomassTree_AfrCstSE_IRR_hi,0.00052783,thous km2
Reference,Africa_Southern,biomassTree_AfrCstSE_IRR_lo,0.000590505,thous km2
Reference,Africa_Southern,biomassTree_AfrCstSE_RFD_hi,0.0293755,thous km2
Reference,Africa_Southern,biomassTree_AfrCstSE_RFD_lo,0.0327134,thous km2
Reference,Africa_Southern,biomassTree_AfrCstS_IRR_hi,1.45E-04,thous km2
Reference,Africa_Southern,biomassTree_AfrCstS_IRR_lo,1.65E-04,thous km2
Reference,Africa_Southern,biomassTree_AfrCstS_RFD_hi,2.66E-03,thous km2
Reference,Africa_Southern,biomassTree_AfrCstS_RFD_lo,2.99E-03,thous km2
Reference,Africa_Southern,biomassTree_AfrIntS_IRR_hi,2.64E-04,thous km2
Reference,Africa_Southern,biomassTree_AfrIntS_IRR_lo,2.92E-04,thous km2
Reference,Africa_Southern,biomassTree_AfrIntS_RFD_hi,0.0611859,thous km2
Reference,Africa_Southern,biomassTree_AfrIntS_RFD_lo,0.0683137,thous km2
Reference,Africa_Southern,biomassTree_AngolaCst_IRR_hi,0.00180143,thous km2
Reference,Africa_Southern,biomassTree_AngolaCst_IRR_lo,0.00194992,thous km2
Reference,Africa_Southern,biomassTree_AngolaCst_RFD_hi,0.255882,thous km2
Reference,Africa_Southern,biomassTree_AngolaCst_RFD_lo,0.286017,thous km2
Reference,Africa_Southern,biomassTree_CongoR_IRR_hi,4.67E-03,thous km2
Reference,Africa_Southern,biomassTree_CongoR_IRR_lo,5.22E-03,thous km2
Reference,Africa_Southern,biomassTree_CongoR_RFD_hi,1.60E+00,thous km2
Reference,Africa_Southern,biomassTree_CongoR_RFD_lo,1.80E+00,thous km2
Reference,Africa_Southern,biomassTree_GuineaGulf_IRR_hi,0.00E+00,thous km2
Reference,Africa_Southern,biomassTree_GuineaGulf_IRR_lo,0.00E+00,thous km2
Reference,Africa_Southern,biomassTree_GuineaGulf_RFD_hi,2.88E-03,thous km2
Reference,Africa_Southern,biomassTree_GuineaGulf_RFD_lo,3.22E-03,thous km2
Reference,Africa_Southern,biomassTree_LimpopoR_IRR_hi,1.11E-04,thous km2
Reference,Africa_Southern,biomassTree_LimpopoR_IRR_lo,1.24E-04,thous km2
Reference,Africa_Southern,biomassTree_LimpopoR_RFD_hi,0.00870465,thous km2
Reference,Africa_Southern,biomassTree_LimpopoR_RFD_lo,0.00976862,thous km2
Reference,Africa_Southern,biomassTree_NileR_IRR_hi,5.79E-06,thous km2
Reference,Africa_Southern,biomassTree_NileR_IRR_lo,6.48E-06,thous km2
Reference,Africa_Southern,biomassTree_NileR_RFD_hi,6.73E-03,thous km2
Reference,Africa_Southern,biomassTree_NileR_RFD_lo,7.54E-03,thous km2
Reference,Africa_Southern,biomassTree_RiftValley_IRR_hi,7.99846E-05,thous km2
Reference,Africa_Southern,biomassTree_RiftValley_IRR_lo,8.86151E-05,thous km2
Reference,Africa_Southern,biomassTree_RiftValley_RFD_hi,0.0154952,thous km2
Reference,Africa_Southern,biomassTree_RiftValley_RFD_lo,0.0173645,thous km2
Reference,Africa_Southern,biomassTree_ZambeziR_IRR_hi,5.46E-03,thous km2
Reference,Africa_Southern,biomassTree_ZambeziR_IRR_lo,6.10E-03,thous km2
Reference,Africa_Southern,biomassTree_ZambeziR_RFD_hi,0.48533,thous km2
Reference,Africa_Southern,biomassTree_ZambeziR_RFD_lo,0.542023,thous km2
Reference,Africa_Western,biomassGrass_AfrCstNW_IRR_hi,3.13885E-05,thous km2
Reference,Africa_Western,biomassGrass_AfrCstNW_IRR_lo,3.76933E-05,thous km2
Reference,Africa_Western,biomassGrass_AfrCstNW_RFD_hi,0.00136824,thous km2
Reference,Africa_Western,biomassGrass_AfrCstNW_RFD_lo,0.00156916,thous km2
Reference,Africa_Western,biomassGrass_AfrCstW_IRR_hi,0.0113644,thous km2
Reference,Africa_Western,biomassGrass_AfrCstW_IRR_lo,0.013249,thous km2
Reference,Africa_Western,biomassGrass_AfrCstW_RFD_hi,4.6222,thous km2
Reference,Africa_Western,biomassGrass_AfrCstW_RFD_lo,5.39216,thous km2
Reference,Africa_Western,biomassGrass_AfrIntN_IRR_hi,2.75E-05,thous km2
Reference,Africa_Western,biomassGrass_AfrIntN_IRR_lo,3.23E-05,thous km2
Reference,Africa_Western,biomassGrass_AfrIntN_RFD_hi,0.0102834,thous km2
Reference,Africa_Western,biomassGrass_AfrIntN_RFD_lo,0.0119836,thous km2
Reference,Africa_Western,biomassGrass_CongoR_IRR_hi,5.37102E-05,thous km2
Reference,Africa_Western,biomassGrass_CongoR_IRR_lo,6.23517E-05,thous km2
Reference,Africa_Western,biomassGrass_CongoR_RFD_hi,0.373088,thous km2
Reference,Africa_Western,biomassGrass_CongoR_RFD_lo,0.430679,thous km2
Reference,Africa_Western,biomassGrass_GuineaGulf_IRR_hi,6.53595E-05,thous km2
Reference,Africa_Western,biomassGrass_GuineaGulf_IRR_lo,7.63965E-05,thous km2
Reference,Africa_Western,biomassGrass_GuineaGulf_RFD_hi,0.0918842,thous km2
Reference,Africa_Western,biomassGrass_GuineaGulf_RFD_lo,0.107305,thous km2
Reference,Africa_Western,biomassGrass_LChad_IRR_hi,0.0100375,thous km2
Reference,Africa_Western,biomassGrass_LChad_IRR_lo,0.0116743,thous km2
Reference,Africa_Western,biomassGrass_LChad_RFD_hi,2.99417,thous km2
Reference,Africa_Western,biomassGrass_LChad_RFD_lo,3.49388,thous km2
Reference,Africa_Western,biomassGrass_NigerR_IRR_hi,0.0249355,thous km2
Reference,Africa_Western,biomassGrass_NigerR_IRR_lo,0.0288309,thous km2
Reference,Africa_Western,biomassGrass_NigerR_RFD_hi,6.74574,thous km2
Reference,Africa_Western,biomassGrass_NigerR_RFD_lo,7.86732,thous km2
Reference,Africa_Western,biomassGrass_NileR_IRR_hi,0.00E+00,thous km2
Reference,Africa_Western,biomassGrass_NileR_IRR_lo,0.00E+00,thous km2
Reference,Africa_Western,biomassGrass_NileR_RFD_hi,7.91E-03,thous km2
Reference,Africa_Western,biomassGrass_NileR_RFD_lo,9.11E-03,thous km2
Reference,Africa_Western,biomassGrass_SenegalR_IRR_hi,6.25E-03,thous km2
Reference,Africa_Western,biomassGrass_SenegalR_IRR_lo,7.34E-03,thous km2
Reference,Africa_Western,biomassGrass_SenegalR_RFD_hi,6.26E-01,thous km2
Reference,Africa_Western,biomassGrass_SenegalR_RFD_lo,7.29E-01,thous km2
Reference,Africa_Western,biomassGrass_VoltaR_IRR_hi,1.82E-03,thous km2
Reference,Africa_Western,biomassGrass_VoltaR_IRR_lo,2.11E-03,thous km2
Reference,Africa_Western,biomassGrass_VoltaR_RFD_hi,1.51E+00,thous km2
Reference,Africa_Western,biomassGrass_VoltaR_RFD_lo,1.78E+00,thous km2
Reference,Africa_Western,biomassGrass_ZambeziR_IRR_hi,5.51104E-07,thous km2
Reference,Africa_Western,biomassGrass_ZambeziR_IRR_lo,6.61314E-07,thous km2
Reference,Africa_Western,biomassGrass_ZambeziR_RFD_hi,0.000542319,thous km2
Reference,Africa_Western,biomassGrass_ZambeziR_RFD_lo,0.000624334,thous km2
Reference,Africa_Western,biomassTree_AfrCstW_IRR_hi,4.58E-04,thous km2
Reference,Africa_Western,biomassTree_AfrCstW_IRR_lo,5.25E-04,thous km2
Reference,Africa_Western,biomassTree_AfrCstW_RFD_hi,0.186415,thous km2
Reference,Africa_Western,biomassTree_AfrCstW_RFD_lo,0.21382,thous km2
Reference,Africa_Western,biomassTree_CongoR_IRR_hi,0.000224243,thous km2
Reference,Africa_Western,biomassTree_CongoR_IRR_lo,0.000255882,thous km2
Reference,Africa_Western,biomassTree_CongoR_RFD_hi,1.55742,thous km2
Reference,Africa_Western,biomassTree_CongoR_RFD_lo,1.76721,thous km2
Reference,Africa_Western,biomassTree_GuineaGulf_IRR_hi,3.13E-04,thous km2
Reference,Africa_Western,biomassTree_GuineaGulf_IRR_lo,3.60E-04,thous km2
Reference,Africa_Western,biomassTree_GuineaGulf_RFD_hi,0.439994,thous km2
Reference,Africa_Western,biomassTree_GuineaGulf_RFD_lo,0.505231,thous km2
Reference,Africa_Western,biomassTree_LChad_IRR_hi,1.21E-05,thous km2
Reference,Africa_Western,biomassTree_LChad_IRR_lo,1.38E-05,thous km2
Reference,Africa_Western,biomassTree_LChad_RFD_hi,0.00361242,thous km2
Reference,Africa_Western,biomassTree_LChad_RFD_lo,0.00414461,thous km2
Reference,Africa_Western,biomassTree_NigerR_IRR_hi,0.000397218,thous km2
Reference,Africa_Western,biomassTree_NigerR_IRR_lo,0.000451435,thous km2
Reference,Africa_Western,biomassTree_NigerR_RFD_hi,0.107433,thous km2
Reference,Africa_Western,biomassTree_NigerR_RFD_lo,0.123192,thous km2
Reference,Africa_Western,biomassTree_NileR_IRR_hi,0,thous km2
Reference,Africa_Western,biomassTree_NileR_IRR_lo,0,thous km2
Reference,Africa_Western,biomassTree_NileR_RFD_hi,0.00235377,thous km2
Reference,Africa_Western,biomassTree_NileR_RFD_lo,0.00266339,thous km2
Reference,Africa_Western,biomassTree_SenegalR_IRR_hi,3.54261E-05,thous km2
Reference,Africa_Western,biomassTree_SenegalR_IRR_lo,4.08762E-05,thous km2
Reference,Africa_Western,biomassTree_SenegalR_RFD_hi,0.00354218,thous km2
Reference,Africa_Western,biomassTree_SenegalR_RFD_lo,0.0040562,thous km2
Reference,Africa_Western,biomassTree_VoltaR_IRR_hi,8.99E-05,thous km2
Reference,Africa_Western,biomassTree_VoltaR_IRR_lo,1.03E-04,thous km2
Reference,Africa_Western,biomassTree_VoltaR_RFD_hi,0.0747333,thous km2
Reference,Africa_Western,biomassTree_VoltaR_RFD_lo,0.0861674,thous km2
Reference,Africa_Western,biomassTree_ZambeziR_IRR_hi,2.04049E-06,thous km2
Reference,Africa_Western,biomassTree_ZambeziR_IRR_lo,2.40884E-06,thous km2
Reference,Africa_Western,biomassTree_ZambeziR_RFD_hi,0.0020089,thous km2
Reference,Africa_Western,biomassTree_ZambeziR_RFD_lo,0.00227316,thous km2
Reference,Australia_NZ,biomassGrass_AusCstE_IRR_hi,0.00176632,thous km2
Reference,Australia_NZ,biomassGrass_AusCstE_IRR_lo,0.00259369,thous km2
Reference,Australia_NZ,biomassGrass_AusCstE_RFD_hi,0.0317834,thous km2
Reference,Australia_NZ,biomassGrass_AusCstE_RFD_lo,0.0462017,thous km2
Reference,Australia_NZ,biomassGrass_AusCstN_IRR_hi,8.56854E-06,thous km2
Reference,Australia_NZ,biomassGrass_AusCstN_IRR_lo,1.26674E-05,thous km2
Reference,Australia_NZ,biomassGrass_AusCstN_RFD_hi,0.000326675,thous km2
Reference,Australia_NZ,biomassGrass_AusCstN_RFD_lo,0.000475989,thous km2
Reference,Australia_NZ,biomassGrass_AusCstS_IRR_hi,6.46448E-05,thous km2
Reference,Australia_NZ,biomassGrass_AusCstS_IRR_lo,9.48185E-05,thous km2
Reference,Australia_NZ,biomassGrass_AusCstS_RFD_hi,0.0132868,thous km2
Reference,Australia_NZ,biomassGrass_AusCstS_RFD_lo,0.0192263,thous km2
Reference,Australia_NZ,biomassGrass_AusCstW_IRR_hi,6.23E-05,thous km2
Reference,Australia_NZ,biomassGrass_AusCstW_IRR_lo,9.17E-05,thous km2
Reference,Australia_NZ,biomassGrass_AusCstW_RFD_hi,0.0336725,thous km2
Reference,Australia_NZ,biomassGrass_AusCstW_RFD_lo,0.0487073,thous km2
Reference,Australia_NZ,biomassGrass_AusInt_IRR_hi,1.01E-05,thous km2
Reference,Australia_NZ,biomassGrass_AusInt_IRR_lo,1.48E-05,thous km2
Reference,Australia_NZ,biomassGrass_AusInt_RFD_hi,4.00E-03,thous km2
Reference,Australia_NZ,biomassGrass_AusInt_RFD_lo,5.78E-03,thous km2
Reference,Australia_NZ,biomassGrass_MurrayDrlg_IRR_hi,1.96E-03,thous km2
Reference,Australia_NZ,biomassGrass_MurrayDrlg_IRR_lo,2.90E-03,thous km2
Reference,Australia_NZ,biomassGrass_MurrayDrlg_RFD_hi,0.0463638,thous km2
Reference,Australia_NZ,biomassGrass_MurrayDrlg_RFD_lo,0.0673963,thous km2
Reference,Australia_NZ,biomassGrass_NewZealand_IRR_hi,0.000119717,thous km2
Reference,Australia_NZ,biomassGrass_NewZealand_IRR_lo,1.77E-04,thous km2
Reference,Australia_NZ,biomassGrass_NewZealand_RFD_hi,0.00047038,thous km2
Reference,Australia_NZ,biomassGrass_NewZealand_RFD_lo,0.00069279,thous km2
Reference,Australia_NZ,biomassGrass_Tasmania_IRR_hi,0.000131625,thous km2
Reference,Australia_NZ,biomassGrass_Tasmania_IRR_lo,0.000193136,thous km2
Reference,Australia_NZ,biomassGrass_Tasmania_RFD_hi,7.70E-04,thous km2
Reference,Australia_NZ,biomassGrass_Tasmania_RFD_lo,1.10E-03,thous km2
Reference,Australia_NZ,biomassTree_AusCstE_IRR_hi,3.71E-03,thous km2
Reference,Australia_NZ,biomassTree_AusCstE_IRR_lo,5.07E-03,thous km2
Reference,Australia_NZ,biomassTree_AusCstE_RFD_hi,0.0665909,thous km2
Reference,Australia_NZ,biomassTree_AusCstE_RFD_lo,0.0902612,thous km2
Reference,Australia_NZ,biomassTree_AusCstN_IRR_hi,5.39E-05,thous km2
Reference,Australia_NZ,biomassTree_AusCstN_IRR_lo,7.42E-05,thous km2
Reference,Australia_NZ,biomassTree_AusCstN_RFD_hi,0.00204477,thous km2
Reference,Australia_NZ,biomassTree_AusCstN_RFD_lo,0.00277913,thous km2
Reference,Australia_NZ,biomassTree_AusCstS_IRR_hi,1.52993E-06,thous km2
Reference,Australia_NZ,biomassTree_AusCstS_IRR_lo,2.09304E-06,thous km2
Reference,Australia_NZ,biomassTree_AusCstS_RFD_hi,3.14E-04,thous km2
Reference,Australia_NZ,biomassTree_AusCstS_RFD_lo,4.24E-04,thous km2
Reference,Australia_NZ,biomassTree_AusCstW_IRR_hi,4.48E-06,thous km2
Reference,Australia_NZ,biomassTree_AusCstW_IRR_lo,6.15E-06,thous km2
Reference,Australia_NZ,biomassTree_AusCstW_RFD_hi,0.0024176,thous km2
Reference,Australia_NZ,biomassTree_AusCstW_RFD_lo,0.00325841,thous km2
Reference,Australia_NZ,biomassTree_AusInt_IRR_hi,0.00E+00,thous km2
Reference,Australia_NZ,biomassTree_AusInt_IRR_lo,0.00E+00,thous km2
Reference,Australia_NZ,biomassTree_AusInt_RFD_hi,0,thous km2
Reference,Australia_NZ,biomassTree_AusInt_RFD_lo,0,thous km2
Reference,Australia_NZ,biomassTree_MurrayDrlg_IRR_hi,0.000775951,thous km2
Reference,Australia_NZ,biomassTree_MurrayDrlg_IRR_lo,0.00106599,thous km2
Reference,Australia_NZ,biomassTree_MurrayDrlg_RFD_hi,0.0182445,thous km2
Reference,Australia_NZ,biomassTree_MurrayDrlg_RFD_lo,0.0247296,thous km2
Reference,Australia_NZ,biomassTree_NewZealand_IRR_hi,0.018235,thous km2
Reference,Australia_NZ,biomassTree_NewZealand_IRR_lo,0.0251129,thous km2
Reference,Australia_NZ,biomassTree_NewZealand_RFD_hi,0.0715688,thous km2
Reference,Australia_NZ,biomassTree_NewZealand_RFD_lo,0.0984858,thous km2
Reference,Australia_NZ,biomassTree_Tasmania_IRR_hi,8.43E-04,thous km2
Reference,Australia_NZ,biomassTree_Tasmania_IRR_lo,1.15E-03,thous km2
Reference,Australia_NZ,biomassTree_Tasmania_RFD_hi,0.00493413,thous km2
Reference,Australia_NZ,biomassTree_Tasmania_RFD_lo,0.0065841,thous km2
Reference,Brazil,biomassGrass_AmazonR_IRR_hi,2.92E-05,thous km2
Reference,Brazil,biomassGrass_AmazonR_IRR_lo,3.56E-05,thous km2
Reference,Brazil,biomassGrass_AmazonR_RFD_hi,0.0221271,thous km2
Reference,Brazil,biomassGrass_AmazonR_RFD_lo,0.0269115,thous km2
Reference,Brazil,biomassGrass_BrzCstE_IRR_hi,1.03E-03,thous km2
Reference,Brazil,biomassGrass_BrzCstE_IRR_lo,1.26E-03,thous km2
Reference,Brazil,biomassGrass_BrzCstE_RFD_hi,0.0445215,thous km2
Reference,Brazil,biomassGrass_BrzCstE_RFD_lo,0.0541617,thous km2
Reference,Brazil,biomassGrass_BrzCstN_IRR_hi,2.93E-04,thous km2
Reference,Brazil,biomassGrass_BrzCstN_IRR_lo,3.58E-04,thous km2
Reference,Brazil,biomassGrass_BrzCstN_RFD_hi,0.0802983,thous km2
Reference,Brazil,biomassGrass_BrzCstN_RFD_lo,0.0976853,thous km2
Reference,Brazil,biomassGrass_BrzCstS_IRR_hi,3.86E-03,thous km2
Reference,Brazil,biomassGrass_BrzCstS_IRR_lo,4.70E-03,thous km2
Reference,Brazil,biomassGrass_BrzCstS_RFD_hi,0.185575,thous km2
Reference,Brazil,biomassGrass_BrzCstS_RFD_lo,0.225701,thous km2
Reference,Brazil,biomassGrass_ParnaibaR_IRR_hi,1.98467E-05,thous km2
Reference,Brazil,biomassGrass_ParnaibaR_IRR_lo,2.42254E-05,thous km2
Reference,Brazil,biomassGrass_ParnaibaR_RFD_hi,0.0054909,thous km2
Reference,Brazil,biomassGrass_ParnaibaR_RFD_lo,0.00667984,thous km2
Reference,Brazil,biomassGrass_RioLaPlata_IRR_hi,7.22E-04,thous km2
Reference,Brazil,biomassGrass_RioLaPlata_IRR_lo,8.82E-04,thous km2
Reference,Brazil,biomassGrass_RioLaPlata_RFD_hi,1.02E-01,thous km2
Reference,Brazil,biomassGrass_RioLaPlata_RFD_lo,1.24E-01,thous km2
Reference,Brazil,biomassGrass_SAmerCstNE_IRR_hi,0,thous km2
Reference,Brazil,biomassGrass_SAmerCstNE_IRR_lo,0,thous km2
Reference,Brazil,biomassGrass_SAmerCstNE_RFD_hi,0.0189632,thous km2
Reference,Brazil,biomassGrass_SAmerCstNE_RFD_lo,0.0231042,thous km2
Reference,Brazil,biomassGrass_SaoFrancR_IRR_hi,4.85E-04,thous km2
Reference,Brazil,biomassGrass_SaoFrancR_IRR_lo,5.92E-04,thous km2
Reference,Brazil,biomassGrass_SaoFrancR_RFD_hi,0.0350318,thous km2
Reference,Brazil,biomassGrass_SaoFrancR_RFD_lo,0.0425957,thous km2
Reference,Brazil,biomassGrass_TocantinsR_IRR_hi,0.000139688,thous km2
Reference,Brazil,biomassGrass_TocantinsR_IRR_lo,0.000170216,thous km2
Reference,Brazil,biomassGrass_TocantinsR_RFD_hi,0.0255327,thous km2
Reference,Brazil,biomassGrass_TocantinsR_RFD_lo,0.0310299,thous km2
Reference,Brazil,biomassTree_AmazonR_IRR_hi,0.00604345,thous km2
Reference,Brazil,biomassTree_AmazonR_IRR_lo,0.00717382,thous km2
Reference,Brazil,biomassTree_AmazonR_RFD_hi,4.57659,thous km2
Reference,Brazil,biomassTree_AmazonR_RFD_lo,5.41533,thous km2
Reference,Brazil,biomassTree_BrzCstE_IRR_hi,0.000624313,thous km2
Reference,Brazil,biomassTree_BrzCstE_IRR_lo,0.000742142,thous km2
Reference,Brazil,biomassTree_BrzCstE_RFD_hi,2.69E-02,thous km2
Reference,Brazil,biomassTree_BrzCstE_RFD_lo,3.18E-02,thous km2
Reference,Brazil,biomassTree_BrzCstN_IRR_hi,0.000692284,thous km2
Reference,Brazil,biomassTree_BrzCstN_IRR_lo,0.000821875,thous km2
Reference,Brazil,biomassTree_BrzCstN_RFD_hi,0.189489,thous km2
Reference,Brazil,biomassTree_BrzCstN_RFD_lo,0.224276,thous km2
Reference,Brazil,biomassTree_BrzCstS_IRR_hi,3.05E-02,thous km2
Reference,Brazil,biomassTree_BrzCstS_IRR_lo,3.62E-02,thous km2
Reference,Brazil,biomassTree_BrzCstS_RFD_hi,1.46804,thous km2
Reference,Brazil,biomassTree_BrzCstS_RFD_lo,1.73708,thous km2
Reference,Brazil,biomassTree_OrinocoR_IRR_hi,0.00E+00,thous km2
Reference,Brazil,biomassTree_OrinocoR_IRR_lo,0.00E+00,thous km2
Reference,Brazil,biomassTree_OrinocoR_RFD_hi,5.86264E-05,thous km2
Reference,Brazil,biomassTree_OrinocoR_RFD_lo,5.86264E-05,thous km2
Reference,Brazil,biomassTree_ParnaibaR_IRR_hi,6.70E-04,thous km2
Reference,Brazil,biomassTree_ParnaibaR_IRR_lo,7.95E-04,thous km2
Reference,Brazil,biomassTree_ParnaibaR_RFD_hi,0.185273,thous km2
Reference,Brazil,biomassTree_ParnaibaR_RFD_lo,0.219285,thous km2
Reference,Brazil,biomassTree_RioLaPlata_IRR_hi,4.60E-03,thous km2
Reference,Brazil,biomassTree_RioLaPlata_IRR_lo,5.46E-03,thous km2
Reference,Brazil,biomassTree_RioLaPlata_RFD_hi,6.48E-01,thous km2
Reference,Brazil,biomassTree_RioLaPlata_RFD_lo,7.67E-01,thous km2
Reference,Brazil,biomassTree_SAmerCstNE_IRR_hi,0.00E+00,thous km2
Reference,Brazil,biomassTree_SAmerCstNE_IRR_lo,0.00E+00,thous km2
Reference,Brazil,biomassTree_SAmerCstNE_RFD_hi,0.00485403,thous km2
Reference,Brazil,biomassTree_SAmerCstNE_RFD_lo,0.0057542,thous km2
Reference,Brazil,biomassTree_SaoFrancR_IRR_hi,3.13E-03,thous km2
Reference,Brazil,biomassTree_SaoFrancR_IRR_lo,3.72E-03,thous km2
Reference,Brazil,biomassTree_SaoFrancR_RFD_hi,0.226197,thous km2
Reference,Brazil,biomassTree_SaoFrancR_RFD_lo,0.267582,thous km2
Reference,Brazil,biomassTree_TocantinsR_IRR_hi,0.00148884,thous km2
Reference,Brazil,biomassTree_TocantinsR_IRR_lo,0.00176511,thous km2
Reference,Brazil,biomassTree_TocantinsR_RFD_hi,0.272135,thous km2
Reference,Brazil,biomassTree_TocantinsR_RFD_lo,0.321755,thous km2
Reference,Canada,biomassGrass_CanAtl_IRR_hi,2.18575E-05,thous km2
Reference,Canada,biomassGrass_CanAtl_IRR_lo,3.88084E-05,thous km2
Reference,Canada,biomassGrass_CanAtl_RFD_hi,0.00104486,thous km2
Reference,Canada,biomassGrass_CanAtl_RFD_lo,0.00184453,thous km2
Reference,Canada,biomassGrass_FraserR_IRR_hi,3.59E-05,thous km2
Reference,Canada,biomassGrass_FraserR_IRR_lo,6.36E-05,thous km2
Reference,Canada,biomassGrass_FraserR_RFD_hi,0.000596868,thous km2
Reference,Canada,biomassGrass_FraserR_RFD_lo,0.00105511,thous km2
Reference,Canada,biomassGrass_GreatLakes_IRR_hi,1.01371E-05,thous km2
Reference,Canada,biomassGrass_GreatLakes_IRR_lo,1.79673E-05,thous km2
Reference,Canada,biomassGrass_GreatLakes_RFD_hi,0.00285059,thous km2
Reference,Canada,biomassGrass_GreatLakes_RFD_lo,0.00503649,thous km2
Reference,Canada,biomassGrass_HudsonBay_IRR_hi,5.52707E-08,thous km2
Reference,Canada,biomassGrass_HudsonBay_IRR_lo,9.8047E-08,thous km2
Reference,Canada,biomassGrass_HudsonBay_RFD_hi,0.000214683,thous km2
Reference,Canada,biomassGrass_HudsonBay_RFD_lo,0.000378827,thous km2
Reference,Canada,biomassGrass_Mackenzie_IRR_hi,1.52454E-06,thous km2
Reference,Canada,biomassGrass_Mackenzie_IRR_lo,2.69966E-06,thous km2
Reference,Canada,biomassGrass_Mackenzie_RFD_hi,0.0159232,thous km2
Reference,Canada,biomassGrass_Mackenzie_RFD_lo,0.0280951,thous km2
Reference,Canada,biomassGrass_MissouriR_IRR_hi,5.05E-07,thous km2
Reference,Canada,biomassGrass_MissouriR_IRR_lo,9.04E-07,thous km2
Reference,Canada,biomassGrass_MissouriR_RFD_hi,0.000838385,thous km2
Reference,Canada,biomassGrass_MissouriR_RFD_lo,0.00147894,thous km2
Reference,Canada,biomassGrass_NWTerr_IRR_hi,3.43E-08,thous km2
Reference,Canada,biomassGrass_NWTerr_IRR_lo,6.07E-08,thous km2
Reference,Canada,biomassGrass_NWTerr_RFD_hi,0.000155603,thous km2
Reference,Canada,biomassGrass_NWTerr_RFD_lo,0.000274605,thous km2
Reference,Canada,biomassGrass_NelsonR_IRR_hi,1.23E-04,thous km2
Reference,Canada,biomassGrass_NelsonR_IRR_lo,2.18E-04,thous km2
Reference,Canada,biomassGrass_NelsonR_RFD_hi,0.0303,thous km2
Reference,Canada,biomassGrass_NelsonR_RFD_lo,0.053456,thous km2
Reference,Canada,biomassGrass_PacArctic_IRR_hi,2.52685E-06,thous km2
Reference,Canada,biomassGrass_PacArctic_IRR_lo,4.48555E-06,thous km2
Reference,Canada,biomassGrass_PacArctic_RFD_hi,6.53119E-05,thous km2
Reference,Canada,biomassGrass_PacArctic_RFD_lo,0.000115467,thous km2
Reference,Canada,biomassGrass_StLwrncR_IRR_hi,1.01E-05,thous km2
Reference,Canada,biomassGrass_StLwrncR_IRR_lo,1.80E-05,thous km2
Reference,Canada,biomassGrass_StLwrncR_RFD_hi,0.000714156,thous km2
Reference,Canada,biomassGrass_StLwrncR_RFD_lo,0.00126006,thous km2
Reference,Canada,biomassGrass_UsaCstNE_IRR_hi,1.25825E-06,thous km2
Reference,Canada,biomassGrass_UsaCstNE_IRR_lo,0.000002234,thous km2
Reference,Canada,biomassGrass_UsaCstNE_RFD_hi,0.000294889,thous km2
Reference,Canada,biomassGrass_UsaCstNE_RFD_lo,0.000520304,thous km2
Reference,Canada,biomassGrass_UsaPacNW_IRR_hi,5.15E-05,thous km2
Reference,Canada,biomassGrass_UsaPacNW_IRR_lo,9.14E-05,thous km2
Reference,Canada,biomassGrass_UsaPacNW_RFD_hi,0.000346317,thous km2
Reference,Canada,biomassGrass_UsaPacNW_RFD_lo,0.00061143,thous km2
Reference,Canada,biomassTree_CanAtl_IRR_hi,7.90E-03,thous km2
Reference,Canada,biomassTree_CanAtl_IRR_lo,1.24E-02,thous km2
Reference,Canada,biomassTree_CanAtl_RFD_hi,0.376452,thous km2
Reference,Canada,biomassTree_CanAtl_RFD_lo,0.587001,thous km2
Reference,Canada,biomassTree_ChurchillR_IRR_hi,0.00E+00,thous km2
Reference,Canada,biomassTree_ChurchillR_IRR_lo,0.00E+00,thous km2
Reference,Canada,biomassTree_ChurchillR_RFD_hi,0.000352707,thous km2
Reference,Canada,biomassTree_ChurchillR_RFD_lo,0.000352707,thous km2
Reference,Canada,biomassTree_FraserR_IRR_hi,1.53E-02,thous km2
Reference,Canada,biomassTree_FraserR_IRR_lo,2.40E-02,thous km2
Reference,Canada,biomassTree_FraserR_RFD_hi,0.253605,thous km2
Reference,Canada,biomassTree_FraserR_RFD_lo,0.39624,thous km2
Reference,Canada,biomassTree_GreatLakes_IRR_hi,0.00411225,thous km2
Reference,Canada,biomassTree_GreatLakes_IRR_lo,0.00644013,thous km2
Reference,Canada,biomassTree_GreatLakes_RFD_hi,1.15476,thous km2
Reference,Canada,biomassTree_GreatLakes_RFD_lo,1.80284,thous km2
Reference,Canada,biomassTree_HudsonBay_IRR_hi,1.26E-04,thous km2
