# File: A26.td_nonenergy_cost_nonmineral.csv
# Title: Electricity transmission and distribution sector non-energy costs (excluding mineral costs)
# Units: $1975/GJ
# Description: Updates non-energy costs for the electricity transmission sectors to have regionally and time varying costs. Costs are total transmission and distribution costs minus mineral costs. Regional variation is based on regional variation in mineral costs which reflects disparities in transmission and distribution intensity (per unit electricity generation).
# Comment:
# Column types: ccccncn
# ----------
region,supplysector,subsector,stub.technology,year,minicam.non.energy.input,input.cost
Russia,elect_td_trn,elect_td_trn,elect_td_trn,2070,non-energy,1.554992438
Russia,elect_td_bld,elect_td_bld,elect_td_bld,2075,non-energy,1.511419644
Russia,elect_td_ind,elect_td_ind,elect_td_ind,2075,non-energy,0.253731914
Russia,elect_td_trn,elect_td_trn,elect_td_trn,2075,non-energy,1.511419644
Russia,elect_td_bld,elect_td_bld,elect_td_bld,2080,non-energy,1.46784685
Russia,elect_td_ind,elect_td_ind,elect_td_ind,2080,non-energy,0.242615577
Russia,elect_td_trn,elect_td_trn,elect_td_trn,2080,non-energy,1.46784685
Russia,elect_td_bld,elect_td_bld,elect_td_bld,2085,non-energy,1.424355197
Russia,elect_td_ind,elect_td_ind,elect_td_ind,2085,non-energy,0.231580381
Russia,elect_td_trn,elect_td_trn,elect_td_trn,2085,non-energy,1.424355197
Russia,elect_td_bld,elect_td_bld,elect_td_bld,2090,non-energy,1.380782403
Russia,elect_td_ind,elect_td_ind,elect_td_ind,2090,non-energy,0.220464045
Russia,elect_td_trn,elect_td_trn,elect_td_trn,2090,non-energy,1.380782403
Russia,elect_td_bld,elect_td_bld,elect_td_bld,2095,non-energy,1.337209608
Russia,elect_td_ind,elect_td_ind,elect_td_ind,2095,non-energy,0.209347708
Russia,elect_td_trn,elect_td_trn,elect_td_trn,2095,non-energy,1.337209608
Russia,elect_td_bld,elect_td_bld,elect_td_bld,2100,non-energy,1.293636814
Russia,elect_td_ind,elect_td_ind,elect_td_ind,2100,non-energy,0.198231371
Russia,elect_td_trn,elect_td_trn,elect_td_trn,2100,non-energy,1.293636814
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2015,non-energy,2.514898845
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2015,non-energy,0.384641642
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2015,non-energy,2.514898845
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2020,non-energy,2.4650146
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2020,non-energy,0.385872364
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2020,non-energy,2.4650146
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2025,non-energy,2.395567592
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2025,non-energy,0.382320318
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2025,non-energy,2.395567592
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2030,non-energy,2.294661916
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2030,non-energy,0.370880907
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2030,non-energy,2.294661916
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2035,non-energy,2.184532536
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2035,non-energy,0.357168985
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2035,non-energy,2.184532536
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2040,non-energy,2.134344214
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2040,non-energy,0.35835748
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2040,non-energy,2.134344214
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2045,non-energy,2.073272611
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2045,non-energy,0.356851394
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2045,non-energy,2.073272611
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2050,non-energy,2.07716406
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2050,non-energy,0.371458261
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2050,non-energy,2.07716406
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2055,non-energy,2.024920729
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2055,non-energy,0.35820249
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2055,non-energy,2.024920729
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2060,non-energy,1.972579928
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2060,non-energy,0.344849251
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2060,non-energy,1.972579928
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2065,non-energy,1.920239127
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2065,non-energy,0.331496011
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2065,non-energy,1.920239127
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2070,non-energy,1.867898326
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2070,non-energy,0.318142771
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2070,non-energy,1.867898326
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2075,non-energy,1.815557525
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2075,non-energy,0.304789531
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2075,non-energy,1.815557525
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2080,non-energy,1.763216724
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2080,non-energy,0.291436292
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2080,non-energy,1.763216724
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2085,non-energy,1.710973393
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2085,non-energy,0.278180521
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2085,non-energy,1.710973393
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2090,non-energy,1.658632592
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2090,non-energy,0.264827281
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2090,non-energy,1.658632592
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2095,non-energy,1.606291791
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2095,non-energy,0.251474042
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2095,non-energy,1.606291791
South Africa,elect_td_bld,elect_td_bld,elect_td_bld,2100,non-energy,1.55395099
South Africa,elect_td_ind,elect_td_ind,elect_td_ind,2100,non-energy,0.238120802
South Africa,elect_td_trn,elect_td_trn,elect_td_trn,2100,non-energy,1.55395099
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2015,non-energy,2.022141429
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2015,non-energy,0.309276773
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2015,non-energy,2.022141429
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2020,non-energy,2.092108155
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2020,non-energy,0.327497743
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2020,non-energy,2.092108155
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2025,non-energy,2.154184727
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2025,non-energy,0.343796849
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2025,non-energy,2.154184727
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2030,non-energy,2.195651584
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2030,non-energy,0.354878096
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2030,non-energy,2.195651584
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2035,non-energy,2.235151156
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2035,non-energy,0.365445081
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2035,non-energy,2.235151156
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2040,non-energy,2.348483889
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2040,non-energy,0.39431164
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2040,non-energy,2.348483889
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2045,non-energy,2.469730167
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2045,non-energy,0.425089613
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2045,non-energy,2.469730167
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2050,non-energy,2.700051887
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2050,non-energy,0.482848995
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2050,non-energy,2.700051887
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2055,non-energy,2.63214213
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2055,non-energy,0.465618161
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2055,non-energy,2.63214213
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2060,non-energy,2.564105676
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2060,non-energy,0.44826063
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2060,non-energy,2.564105676
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2065,non-energy,2.496069221
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2065,non-energy,0.430903098
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2065,non-energy,2.496069221
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2070,non-energy,2.428032767
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2070,non-energy,0.413545567
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2070,non-energy,2.428032767
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2075,non-energy,2.359996312
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2075,non-energy,0.396188036
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2075,non-energy,2.359996312
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2080,non-energy,2.291959858
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2080,non-energy,0.378830505
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2080,non-energy,2.291959858
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2085,non-energy,2.224050101
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2085,non-energy,0.361599671
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2085,non-energy,2.224050101
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2090,non-energy,2.156013646
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2090,non-energy,0.34424214
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2090,non-energy,2.156013646
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2095,non-energy,2.087977192
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2095,non-energy,0.326884608
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2095,non-energy,2.087977192
South America_Northern,elect_td_bld,elect_td_bld,elect_td_bld,2100,non-energy,2.019940737
South America_Northern,elect_td_ind,elect_td_ind,elect_td_ind,2100,non-energy,0.309527077
South America_Northern,elect_td_trn,elect_td_trn,elect_td_trn,2100,non-energy,2.019940737
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2015,non-energy,2.915308708
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2015,non-energy,0.445882398
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2015,non-energy,2.915308708
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2020,non-energy,2.828800706
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2020,non-energy,0.44281929
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2020,non-energy,2.828800706
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2025,non-energy,2.717572588
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2025,non-energy,0.433710666
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2025,non-energy,2.717572588
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2030,non-energy,2.568656368
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2030,non-energy,0.415165997
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2030,non-energy,2.568656368
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2035,non-energy,2.407628067
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2035,non-energy,0.393644891
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2035,non-energy,2.407628067
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2040,non-energy,2.3094045
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2040,non-energy,0.387750191
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2040,non-energy,2.3094045
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2045,non-energy,2.194222822
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2045,non-energy,0.377669327
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2045,non-energy,2.194222822
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2050,non-energy,2.139536923
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2050,non-energy,0.38261237
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2050,non-energy,2.139536923
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2055,non-energy,2.085724834
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2055,non-energy,0.368958557
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2055,non-energy,2.085724834
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2060,non-energy,2.031812349
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2060,non-energy,0.355204347
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2060,non-energy,2.031812349
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2065,non-energy,1.977899864
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2065,non-energy,0.341450138
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2065,non-energy,1.977899864
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2070,non-energy,1.923987379
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2070,non-energy,0.327695929
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2070,non-energy,1.923987379
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2075,non-energy,1.870074894
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2075,non-energy,0.313941719
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2075,non-energy,1.870074894
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2080,non-energy,1.81616241
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2080,non-energy,0.30018751
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2080,non-energy,1.81616241
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2085,non-energy,1.76235032
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2085,non-energy,0.286533696
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2085,non-energy,1.76235032
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2090,non-energy,1.708437836
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2090,non-energy,0.272779487
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2090,non-energy,1.708437836
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2095,non-energy,1.654525351
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2095,non-energy,0.259025278
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2095,non-energy,1.654525351
South America_Southern,elect_td_bld,elect_td_bld,elect_td_bld,2100,non-energy,1.600612866
South America_Southern,elect_td_ind,elect_td_ind,elect_td_ind,2100,non-energy,0.245271068
South America_Southern,elect_td_trn,elect_td_trn,elect_td_trn,2100,non-energy,1.600612866
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2015,non-energy,11.37390629
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2015,non-energy,1.739584077
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2015,non-energy,11.37390629
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2020,non-energy,10.50986375
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2020,non-energy,1.645209715
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2020,non-energy,10.50986375
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2025,non-energy,9.511877673
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2025,non-energy,1.518046958
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2025,non-energy,9.511877673
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2030,non-energy,8.344443233
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2030,non-energy,1.348693091
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2030,non-energy,8.344443233
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2035,non-energy,7.103688917
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2035,non-energy,1.161446358
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2035,non-energy,7.103688917
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2040,non-energy,5.985334338
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2040,non-energy,1.004940681
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2040,non-energy,5.985334338
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2045,non-energy,4.721106936
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2045,non-energy,0.812596269
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2045,non-energy,4.721106936
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2050,non-energy,3.421009961
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2050,non-energy,0.611777584
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2050,non-energy,3.421009961
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2055,non-energy,3.334967187
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2055,non-energy,0.589945835
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2055,non-energy,3.334967187
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2060,non-energy,3.248763885
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2060,non-energy,0.567953559
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2060,non-energy,3.248763885
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2065,non-energy,3.162560582
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2065,non-energy,0.545961283
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2065,non-energy,3.162560582
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2070,non-energy,3.07635728
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2070,non-energy,0.523969007
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2070,non-energy,3.07635728
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2075,non-energy,2.990153978
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2075,non-energy,0.50197673
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2075,non-energy,2.990153978
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2080,non-energy,2.903950676
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2080,non-energy,0.479984454
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2080,non-energy,2.903950676
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2085,non-energy,2.817907902
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2085,non-energy,0.458152705
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2085,non-energy,2.817907902
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2090,non-energy,2.7317046
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2090,non-energy,0.436160429
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2090,non-energy,2.7317046
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2095,non-energy,2.645501298
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2095,non-energy,0.414168152
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2095,non-energy,2.645501298
South Asia,elect_td_bld,elect_td_bld,elect_td_bld,2100,non-energy,2.559297995
South Asia,elect_td_ind,elect_td_ind,elect_td_ind,2100,non-energy,0.392175876
South Asia,elect_td_trn,elect_td_trn,elect_td_trn,2100,non-energy,2.559297995
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2015,non-energy,1.785617096
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2015,non-energy,0.273101518
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2015,non-energy,1.785617096
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2020,non-energy,1.742955687
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2020,non-energy,0.272841561
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2020,non-energy,1.742955687
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2025,non-energy,1.685888585
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2025,non-energy,0.269059183
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2025,non-energy,1.685888585
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2030,non-energy,1.606177073
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2030,non-energy,0.259602692
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2030,non-energy,1.606177073
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2035,non-energy,1.519558046
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2035,non-energy,0.24844629
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2035,non-energy,1.519558046
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2040,non-energy,1.473811259
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2040,non-energy,0.24745366
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2040,non-energy,1.473811259
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2045,non-energy,1.419240691
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2045,non-energy,0.24427951
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2045,non-energy,1.419240691
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2050,non-energy,1.407054883
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2050,non-energy,0.251622955
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2050,non-energy,1.407054883
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2055,non-energy,1.371665654
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2055,non-energy,0.242643599
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2055,non-energy,1.371665654
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2060,non-energy,1.3362104
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2060,non-energy,0.233598217
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2060,non-energy,1.3362104
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2065,non-energy,1.300755146
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2065,non-energy,0.224552836
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2065,non-energy,1.300755146
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2070,non-energy,1.265299892
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2070,non-energy,0.215507455
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2070,non-energy,1.265299892
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2075,non-energy,1.229844638
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2075,non-energy,0.206462073
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2075,non-energy,1.229844638
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2080,non-energy,1.194389384
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2080,non-energy,0.197416692
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2080,non-energy,1.194389384
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2085,non-energy,1.159000154
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2085,non-energy,0.188437335
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2085,non-energy,1.159000154
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2090,non-energy,1.1235449
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2090,non-energy,0.179391954
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2090,non-energy,1.1235449
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2095,non-energy,1.088089646
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2095,non-energy,0.170346572
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2095,non-energy,1.088089646
South Korea,elect_td_bld,elect_td_bld,elect_td_bld,2100,non-energy,1.052634392
South Korea,elect_td_ind,elect_td_ind,elect_td_ind,2100,non-energy,0.161301191
South Korea,elect_td_trn,elect_td_trn,elect_td_trn,2100,non-energy,1.052634392
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2015,non-energy,3.404632728
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2015,non-energy,0.520722145
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2015,non-energy,3.404632728
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2020,non-energy,3.30310481
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2020,non-energy,0.517066658
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2020,non-energy,3.30310481
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2025,non-energy,3.172671993
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2025,non-energy,0.5063422
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2025,non-energy,3.172671993
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2030,non-energy,2.998203989
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2030,non-energy,0.484592787
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2030,non-energy,2.998203989
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2035,non-energy,2.809566188
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2035,non-energy,0.45936139
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2035,non-energy,2.809566188
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2040,non-energy,2.694158254
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2040,non-energy,0.452350542
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2040,non-energy,2.694158254
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2045,non-energy,2.558870176
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2045,non-energy,0.440432379
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2045,non-energy,2.558870176
Southeast Asia,elect_td_bld,elect_td_bld,elect_td_bld,2050,non-energy,2.493973759
Southeast Asia,elect_td_ind,elect_td_ind,elect_td_ind,2050,non-energy,0.445996141
Southeast Asia,elect_td_trn,elect_td_trn,elect_td_trn,2050,non-energy,2.493973759
