# File: A44.bld_materials_subsector_shares_reg.csv
# Title: Building sub-type shares by GCAM region
# Units: unitless
# Description: Building materials sub-type shares based on floorspace (stock) data from Deetman et al. 2020 for 26 IMAGE regions (reprocessed for GCAM regions). There are 2 materials sectors: resid materials and comm materials. Within resid materials there are 8 subsectors (4 building sub-types x urban/rural). Within comm materials there are 4 subsectors.
# Source: Deetman et al. 2020 Journal of Cleaner Production Supplementary Information;  https://doi.org/10.1016/j.jclepro.2019.118658 (with data processing for use in GCAM)
# Column types: cccnn
# ----------
region,sector,subsector,year,flsp_share
Russia,resid materials,detached urban,2005,0.267104053
Russia,comm materials,others commercial,2005,0.804002533
Russia,resid materials,high-rise rural,2005,0.012456699
Russia,resid materials,high-rise urban,2005,0.136985622
Russia,comm materials,hotels commercial,2005,0.061801222
Russia,comm materials,office commercial,2005,0.072074218
Russia,comm materials,retail commercial,2005,0.062122026
Russia,resid materials,semi-detached rural,2005,0.025876763
Russia,resid materials,semi-detached urban,2005,0.158030345
South Africa,resid materials,apartments rural,2005,0.024603226
South Africa,resid materials,apartments urban,2005,0.05271513
South Africa,resid materials,detached rural,2005,0.404144717
South Africa,resid materials,detached urban,2005,0.12300197
South Africa,comm materials,others commercial,2005,0.817121584
South Africa,resid materials,high-rise rural,2005,0.017554961
South Africa,resid materials,high-rise urban,2005,0.158575458
South Africa,comm materials,hotels commercial,2005,0.060319408
South Africa,comm materials,office commercial,2005,0.066429501
South Africa,comm materials,retail commercial,2005,0.056129507
South Africa,resid materials,semi-detached rural,2005,0.036467572
South Africa,resid materials,semi-detached urban,2005,0.182936968
South America_Northern,resid materials,apartments rural,2005,0.012772229
South America_Northern,resid materials,apartments urban,2005,0.132583094
South America_Northern,resid materials,detached rural,2005,0.209802928
South America_Northern,resid materials,detached urban,2005,0.24215464
South America_Northern,comm materials,others commercial,2005,0.836238074
South America_Northern,resid materials,high-rise rural,2005,0.009113275
South America_Northern,resid materials,high-rise urban,2005,0.187959395
South America_Northern,comm materials,hotels commercial,2005,0.057953811
South America_Northern,comm materials,office commercial,2005,0.058114862
South America_Northern,comm materials,retail commercial,2005,0.047693253
South America_Northern,resid materials,semi-detached rural,2005,0.018931346
South America_Northern,resid materials,semi-detached urban,2005,0.186683093
South America_Southern,resid materials,apartments rural,2005,0.012774188
South America_Southern,resid materials,apartments urban,2005,0.132576293
South America_Southern,resid materials,detached rural,2005,0.209835111
South America_Southern,resid materials,detached urban,2005,0.242142217
South America_Southern,comm materials,others commercial,2005,0.836228986
South America_Southern,resid materials,high-rise rural,2005,0.009114673
South America_Southern,resid materials,high-rise urban,2005,0.187949753
South America_Southern,comm materials,hotels commercial,2005,0.05795494
South America_Southern,comm materials,office commercial,2005,0.058118819
South America_Southern,comm materials,retail commercial,2005,0.047697254
South America_Southern,resid materials,semi-detached rural,2005,0.01893425
South America_Southern,resid materials,semi-detached urban,2005,0.186673516
South Asia,resid materials,apartments rural,2005,0.111728557
South Asia,resid materials,apartments urban,2005,0.031383322
South Asia,resid materials,detached rural,2005,0.426475774
South Asia,resid materials,detached urban,2005,0.087947027
South Asia,comm materials,others commercial,2005,0.906867551
South Asia,resid materials,high-rise rural,2005,0.079720865
South Asia,resid materials,high-rise urban,2005,0.045104064
South Asia,comm materials,hotels commercial,2005,0.04635303
South Asia,comm materials,office commercial,2005,0.027140211
South Asia,comm materials,retail commercial,2005,0.019639207
South Asia,resid materials,semi-detached rural,2005,0.165607114
South Asia,resid materials,semi-detached urban,2005,0.052033276
South Korea,resid materials,apartments rural,2005,0.016051402
South Korea,resid materials,apartments urban,2005,0.061610804
South Korea,resid materials,detached rural,2005,0.263668247
South Korea,resid materials,detached urban,2005,0.302688515
South Korea,comm materials,others commercial,2005,0.728201961
South Korea,resid materials,high-rise rural,2005,0.01145304
South Korea,resid materials,high-rise urban,2005,0.141652509
South Korea,comm materials,hotels commercial,2005,0.069056628
South Korea,comm materials,office commercial,2005,0.103589198
South Korea,comm materials,retail commercial,2005,0.099152213
South Korea,resid materials,semi-detached rural,2005,0.023791826
South Korea,resid materials,semi-detached urban,2005,0.179083656
Southeast Asia,resid materials,apartments rural,2005,0.032275673
Southeast Asia,resid materials,apartments urban,2005,0.046300064
Southeast Asia,resid materials,detached rural,2005,0.531524088
Southeast Asia,resid materials,detached urban,2005,0.14804172
Southeast Asia,comm materials,others commercial,2005,0.844738104
Southeast Asia,resid materials,high-rise rural,2005,0.022963764
Southeast Asia,resid materials,high-rise urban,2005,0.072936029
Southeast Asia,comm materials,hotels commercial,2005,0.055167571
Southeast Asia,comm materials,office commercial,2005,0.053452139
Southeast Asia,comm materials,retail commercial,2005,0.046642186
Southeast Asia,resid materials,semi-detached rural,2005,0.047859368
Southeast Asia,resid materials,semi-detached urban,2005,0.098099295
Taiwan,resid materials,apartments rural,2005,0.032051568
Taiwan,resid materials,apartments urban,2005,0.085307022
Taiwan,resid materials,detached rural,2005,0.561479654
Taiwan,resid materials,detached urban,2005,0.084198354
Taiwan,comm materials,others commercial,2005,0.884297993
Taiwan,resid materials,high-rise rural,2005,0.022869522
Taiwan,resid materials,high-rise urban,2005,0.068788582
Taiwan,comm materials,hotels commercial,2005,0.050706051
Taiwan,comm materials,office commercial,2005,0.036997201
Taiwan,comm materials,retail commercial,2005,0.027998755
Taiwan,resid materials,semi-detached rural,2005,0.047507708
Taiwan,resid materials,semi-detached urban,2005,0.09779759
USA,resid materials,apartments rural,2005,0.003981556
USA,resid materials,apartments urban,2005,0.041238858
USA,resid materials,detached rural,2005,0.232032675
USA,resid materials,detached urban,2005,0.600809282
USA,comm materials,others commercial,2005,0.44231149
USA,resid materials,high-rise rural,2005,0.001181129
USA,resid materials,high-rise urban,2005,0.064876485
USA,comm materials,hotels commercial,2005,0.093922055
USA,comm materials,office commercial,2005,0.182528739
USA,comm materials,retail commercial,2005,0.281237716
USA,resid materials,semi-detached rural,2005,0.003602926
USA,resid materials,semi-detached urban,2005,0.052277088
Ukraine,resid materials,apartments rural,2005,0.020058626
Ukraine,resid materials,apartments urban,2005,0.087916106
Ukraine,resid materials,detached rural,2005,0.329492881
Ukraine,resid materials,detached urban,2005,0.246371624
Ukraine,comm materials,others commercial,2005,0.871700395
Ukraine,resid materials,high-rise rural,2005,0.014312285
Ukraine,resid materials,high-rise urban,2005,0.126352894
Ukraine,comm materials,hotels commercial,2005,0.052800638
Ukraine,comm materials,office commercial,2005,0.042539565
Ukraine,comm materials,retail commercial,2005,0.032959403
Ukraine,resid materials,semi-detached rural,2005,0.029731442
Ukraine,resid materials,semi-detached urban,2005,0.145764141
Africa_Eastern,resid materials,apartments rural,2010,0.041597531
Africa_Eastern,resid materials,apartments urban,2010,0.02664184
Africa_Eastern,resid materials,detached rural,2010,0.683301563
Africa_Eastern,resid materials,detached urban,2010,0.074659737
Africa_Eastern,comm materials,others commercial,2010,0.910283172
Africa_Eastern,resid materials,high-rise rural,2010,0.029680784
Africa_Eastern,resid materials,high-rise urban,2010,0.038289612
Africa_Eastern,comm materials,hotels commercial,2010,0.045615174
Africa_Eastern,comm materials,office commercial,2010,0.025665085
Africa_Eastern,comm materials,retail commercial,2010,0.01843657
Africa_Eastern,resid materials,semi-detached rural,2010,0.061656995
Africa_Eastern,resid materials,semi-detached urban,2010,0.044171939
Africa_Northern,resid materials,apartments rural,2010,0.027157962
Africa_Northern,resid materials,apartments urban,2010,0.067719785
Africa_Northern,resid materials,detached rural,2010,0.446110085
Africa_Northern,resid materials,detached urban,2010,0.189774483
Africa_Northern,comm materials,others commercial,2010,0.871099193
Africa_Northern,resid materials,high-rise rural,2010,0.019377823
Africa_Northern,resid materials,high-rise urban,2010,0.097326773
Africa_Northern,comm materials,hotels commercial,2010,0.05292561
Africa_Northern,comm materials,office commercial,2010,0.042803778
Africa_Northern,comm materials,retail commercial,2010,0.033171419
Africa_Northern,resid materials,semi-detached rural,2010,0.040254273
Africa_Northern,resid materials,semi-detached urban,2010,0.112278817
Africa_Southern,resid materials,apartments rural,2010,0.036872967
Africa_Southern,resid materials,apartments urban,2010,0.040082366
Africa_Southern,resid materials,detached rural,2010,0.605693534
Africa_Southern,resid materials,detached urban,2010,0.112324785
Africa_Southern,comm materials,others commercial,2010,0.908122663
Africa_Southern,resid materials,high-rise rural,2010,0.0263097
Africa_Southern,resid materials,high-rise urban,2010,0.057606316
Africa_Southern,comm materials,hotels commercial,2010,0.046084761
Africa_Southern,comm materials,office commercial,2010,0.026597425
Africa_Southern,comm materials,retail commercial,2010,0.019195152
Africa_Southern,resid materials,semi-detached rural,2010,0.054654117
Africa_Southern,resid materials,semi-detached urban,2010,0.066456216
Africa_Western,resid materials,apartments rural,2010,0.032758468
Africa_Western,resid materials,apartments urban,2010,0.062029578
Africa_Western,resid materials,detached rural,2010,0.538106758
Africa_Western,resid materials,detached urban,2010,0.091762423
Africa_Western,comm materials,others commercial,2010,0.910644539
Africa_Western,resid materials,high-rise rural,2010,0.023373912
Africa_Western,resid materials,high-rise urban,2010,0.09445152
Africa_Western,comm materials,hotels commercial,2010,0.0455355
Africa_Western,comm materials,office commercial,2010,0.025509441
Africa_Western,comm materials,retail commercial,2010,0.01831052
Africa_Western,resid materials,semi-detached rural,2010,0.048555495
Africa_Western,resid materials,semi-detached urban,2010,0.108961846
Argentina,resid materials,apartments rural,2010,0.011793546
Argentina,resid materials,apartments urban,2010,0.135980728
Argentina,resid materials,detached rural,2010,0.1937266
Argentina,resid materials,detached urban,2010,0.248360204
Argentina,comm materials,others commercial,2010,0.816655077
Argentina,resid materials,high-rise rural,2010,0.008414963
Argentina,resid materials,high-rise urban,2010,0.192776127
Argentina,comm materials,hotels commercial,2010,0.060375499
Argentina,comm materials,office commercial,2010,0.066632106
Argentina,comm materials,retail commercial,2010,0.056337318
Argentina,resid materials,semi-detached rural,2010,0.017480715
Argentina,resid materials,semi-detached urban,2010,0.191467117
Australia_NZ,resid materials,apartments rural,2010,0.005834145
Australia_NZ,resid materials,apartments urban,2010,0.134277805
Australia_NZ,resid materials,detached rural,2010,0.181291704
Australia_NZ,resid materials,detached urban,2010,0.190785918
Australia_NZ,comm materials,others commercial,2010,0.524340506
Australia_NZ,resid materials,high-rise rural,2010,0
Australia_NZ,resid materials,high-rise urban,2010,0.023089145
Australia_NZ,comm materials,hotels commercial,2010,0.083900004
Australia_NZ,comm materials,office commercial,2010,0.170962823
Australia_NZ,comm materials,retail commercial,2010,0.220796667
Australia_NZ,resid materials,semi-detached rural,2010,0.00988289
Australia_NZ,resid materials,semi-detached urban,2010,0.454838392
Brazil,resid materials,apartments rural,2010,0.008844529
Brazil,resid materials,apartments urban,2010,0.123630794
Brazil,resid materials,detached rural,2010,0.145284601
Brazil,resid materials,detached urban,2010,0.419003199
Brazil,comm materials,others commercial,2010,0.788409911
Brazil,resid materials,high-rise rural,2010,0.006310773
Brazil,resid materials,high-rise urban,2010,0.078837717
Brazil,comm materials,hotels commercial,2010,0.063491761
Brazil,comm materials,office commercial,2010,0.078739418
Brazil,comm materials,retail commercial,2010,0.06935891
Brazil,resid materials,semi-detached rural,2010,0.013109603
Brazil,resid materials,semi-detached urban,2010,0.204978785
Canada,resid materials,apartments rural,2010,0.012045086
Canada,resid materials,apartments urban,2010,0.09616766
Canada,resid materials,detached rural,2010,0.197858522
Canada,resid materials,detached urban,2010,0.336343641
Canada,comm materials,others commercial,2010,0.480479845
Canada,resid materials,high-rise rural,2010,0.008594443
Canada,resid materials,high-rise urban,2010,0.171691946
Canada,comm materials,hotels commercial,2010,0.088165259
Canada,comm materials,office commercial,2010,0.179322878
Canada,comm materials,retail commercial,2010,0.252032018
Canada,resid materials,semi-detached rural,2010,0.017853555
Canada,resid materials,semi-detached urban,2010,0.159445147
Central America and Caribbean,resid materials,apartments rural,2010,0.023244241
Central America and Caribbean,resid materials,apartments urban,2010,0.078853612
Central America and Caribbean,resid materials,detached rural,2010,0.381821359
Central America and Caribbean,resid materials,detached urban,2010,0.220975352
Central America and Caribbean,comm materials,others commercial,2010,0.81199789
Central America and Caribbean,resid materials,high-rise rural,2010,0.016585294
Central America and Caribbean,resid materials,high-rise urban,2010,0.113328292
Central America and Caribbean,comm materials,hotels commercial,2010,0.060929617
Central America and Caribbean,comm materials,office commercial,2010,0.068649926
Central America and Caribbean,comm materials,retail commercial,2010,0.058422567
Central America and Caribbean,resid materials,semi-detached rural,2010,0.034453247
Central America and Caribbean,resid materials,semi-detached urban,2010,0.130738604
Central Asia,resid materials,apartments rural,2010,0.029201118
Central Asia,resid materials,apartments urban,2010,0.064180406
Central Asia,resid materials,detached rural,2010,0.481627968
Central Asia,resid materials,detached urban,2010,0.169032707
Central Asia,comm materials,others commercial,2010,0.831661229
Central Asia,resid materials,high-rise rural,2010,0.020835662
Central Asia,resid materials,high-rise urban,2010,0.088478914
Central Asia,comm materials,hotels commercial,2010,0.057472379
Central Asia,comm materials,office commercial,2010,0.059755348
Central Asia,comm materials,retail commercial,2010,0.051111043
Central Asia,resid materials,semi-detached rural,2010,0.043282694
Central Asia,resid materials,semi-detached urban,2010,0.103360531
China,resid materials,apartments rural,2010,0.029570992
China,resid materials,apartments urban,2010,0.098348856
China,resid materials,detached rural,2010,0.5180249
China,resid materials,detached urban,2010,0.097070693
China,comm materials,others commercial,2010,0.858243781
China,resid materials,high-rise rural,2010,0.021099575
China,resid materials,high-rise urban,2010,0.079305058
China,comm materials,hotels commercial,2010,0.054867664
China,comm materials,office commercial,2010,0.048459701
China,comm materials,retail commercial,2010,0.038428854
China,resid materials,semi-detached rural,2010,0.04383093
China,resid materials,semi-detached urban,2010,0.112748996
Colombia,resid materials,apartments rural,2010,0.011792977
Colombia,resid materials,apartments urban,2010,0.135982702
Colombia,resid materials,detached rural,2010,0.193717259
Colombia,resid materials,detached urban,2010,0.248363809
Colombia,comm materials,others commercial,2010,0.816640409
Colombia,resid materials,high-rise rural,2010,0.008414557
Colombia,resid materials,high-rise urban,2010,0.192778926
Colombia,comm materials,hotels commercial,2010,0.060377244
Colombia,comm materials,office commercial,2010,0.066638461
Colombia,comm materials,retail commercial,2010,0.056343886
Colombia,resid materials,semi-detached rural,2010,0.017479872
Colombia,resid materials,semi-detached urban,2010,0.191469897
EU-12,resid materials,apartments rural,2010,0.015544354
EU-12,resid materials,apartments urban,2010,0.057096464
EU-12,resid materials,detached rural,2010,0.378231645
EU-12,resid materials,detached urban,2010,0.136162687
EU-12,comm materials,others commercial,2010,0.711627452
EU-12,resid materials,high-rise rural,2010,0.032580337
EU-12,resid materials,high-rise urban,2010,0.307934805
EU-12,comm materials,hotels commercial,2010,0.070398724
EU-12,comm materials,office commercial,2010,0.109971409
EU-12,comm materials,retail commercial,2010,0.108002415
EU-12,resid materials,semi-detached rural,2010,0.026416639
EU-12,resid materials,semi-detached urban,2010,0.046033069
EU-15,resid materials,apartments rural,2010,0.020740715
EU-15,resid materials,apartments urban,2010,0.181055814
EU-15,resid materials,detached rural,2010,0.201305187
EU-15,resid materials,detached urban,2010,0.147857074
EU-15,comm materials,others commercial,2010,0.490465225
EU-15,resid materials,high-rise rural,2010,0.010688146
EU-15,resid materials,high-rise urban,2010,0.202351811
EU-15,comm materials,hotels commercial,2010,0.087060707
EU-15,comm materials,office commercial,2010,0.177746447
EU-15,comm materials,retail commercial,2010,0.24472762
EU-15,resid materials,semi-detached rural,2010,0.052091379
EU-15,resid materials,semi-detached urban,2010,0.183909875
Europe_Non_EU,resid materials,apartments rural,2010,0.018438549
Europe_Non_EU,resid materials,apartments urban,2010,0.07736944
Europe_Non_EU,resid materials,detached rural,2010,0.318460442
Europe_Non_EU,resid materials,detached urban,2010,0.198616531
Europe_Non_EU,comm materials,others commercial,2010,0.73705687
Europe_Non_EU,resid materials,high-rise rural,2010,0.016676482
Europe_Non_EU,resid materials,high-rise urban,2010,0.226310358
Europe_Non_EU,comm materials,hotels commercial,2010,0.067809157
Europe_Non_EU,comm materials,office commercial,2010,0.097617614
Europe_Non_EU,comm materials,retail commercial,2010,0.097516358
Europe_Non_EU,resid materials,semi-detached rural,2010,0.028747082
Europe_Non_EU,resid materials,semi-detached urban,2010,0.115381117
European Free Trade Association,resid materials,apartments rural,2010,0.020737988
European Free Trade Association,resid materials,apartments urban,2010,0.181065293
European Free Trade Association,resid materials,detached rural,2010,0.201278722
European Free Trade Association,resid materials,detached urban,2010,0.147864815
European Free Trade Association,comm materials,others commercial,2010,0.490462413
European Free Trade Association,resid materials,high-rise rural,2010,0.010686741
European Free Trade Association,resid materials,high-rise urban,2010,0.202362406
European Free Trade Association,comm materials,hotels commercial,2010,0.087060994
European Free Trade Association,comm materials,office commercial,2010,0.177746945
European Free Trade Association,comm materials,retail commercial,2010,0.244729648
European Free Trade Association,resid materials,semi-detached rural,2010,0.05208453
European Free Trade Association,resid materials,semi-detached urban,2010,0.183919504
India,resid materials,apartments rural,2010,0.0392709
India,resid materials,apartments urban,2010,0.01892662
India,resid materials,detached rural,2010,0.637694703
India,resid materials,detached urban,2010,0.05862079
India,comm materials,others commercial,2010,0.896123316
India,resid materials,high-rise rural,2010,0.028020679
India,resid materials,high-rise urban,2010,0.069491789
India,comm materials,hotels commercial,2010,0.048527356
India,comm materials,office commercial,2010,0.03181441
India,comm materials,retail commercial,2010,0.023534918
India,resid materials,semi-detached rural,2010,0.058208399
India,resid materials,semi-detached urban,2010,0.08976612
Indonesia,resid materials,apartments rural,2010,0.032579381
Indonesia,resid materials,apartments urban,2010,0.060157573
Indonesia,resid materials,detached rural,2010,0.535164978
Indonesia,resid materials,detached urban,2010,0.142301
Indonesia,comm materials,others commercial,2010,0.894783403
Indonesia,resid materials,high-rise rural,2010,0.023246129
Indonesia,resid materials,high-rise urban,2010,0.05852016
Indonesia,comm materials,hotels commercial,2010,0.048786657
Indonesia,comm materials,office commercial,2010,0.032399746
Indonesia,comm materials,retail commercial,2010,0.024030194
Indonesia,resid materials,semi-detached rural,2010,0.048290047
Indonesia,resid materials,semi-detached urban,2010,0.099740734
Japan,resid materials,apartments rural,2010,0.024473411
Japan,resid materials,apartments urban,2010,0.145388103
Japan,resid materials,detached rural,2010,0.360578559
Japan,resid materials,detached urban,2010,0.333907978
Japan,comm materials,others commercial,2010,0.502717791
Japan,resid materials,high-rise rural,2010,0.003741929
Japan,resid materials,high-rise urban,2010,0.111424437
Japan,comm materials,hotels commercial,2010,0.085830474
Japan,comm materials,office commercial,2010,0.175525566
Japan,comm materials,retail commercial,2010,0.235926169
Japan,resid materials,semi-detached rural,2010,0.006477707
Japan,resid materials,semi-detached urban,2010,0.014007877
Mexico,resid materials,apartments rural,2010,0.013943368
Mexico,resid materials,apartments urban,2010,0.105312903
Mexico,resid materials,detached rural,2010,0.229040631
Mexico,resid materials,detached urban,2010,0.295123524
Mexico,comm materials,others commercial,2010,0.749664515
Mexico,resid materials,high-rise rural,2010,0.00994891
Mexico,resid materials,high-rise urban,2010,0.151355545
Mexico,comm materials,hotels commercial,2010,0.067223871
Mexico,comm materials,office commercial,2010,0.094921403
Mexico,comm materials,retail commercial,2010,0.088190211
Mexico,resid materials,semi-detached rural,2010,0.02066724
Mexico,resid materials,semi-detached urban,2010,0.17460788
Middle East,resid materials,apartments rural,2010,0.019652434
Middle East,resid materials,apartments urban,2010,0.069145966
Middle East,resid materials,detached rural,2010,0.322820571
Middle East,resid materials,detached urban,2010,0.328512279
Middle East,comm materials,others commercial,2010,0.8278877
Middle East,resid materials,high-rise rural,2010,0.014022458
Middle East,resid materials,high-rise urban,2010,0.100628797
Middle East,comm materials,hotels commercial,2010,0.0590216
Middle East,comm materials,office commercial,2010,0.061758778
Middle East,comm materials,retail commercial,2010,0.051331922
Middle East,resid materials,semi-detached rural,2010,0.029129374
Middle East,resid materials,semi-detached urban,2010,0.116088121
Pakistan,resid materials,apartments rural,2010,0.109589194
Pakistan,resid materials,apartments urban,2010,0.033558441
Pakistan,resid materials,detached rural,2010,0.418309675
Pakistan,resid materials,detached urban,2010,0.09404247
Pakistan,comm materials,others commercial,2010,0.903814478
Pakistan,resid materials,high-rise rural,2010,0.078194381
Pakistan,resid materials,high-rise urban,2010,0.048230141
Pakistan,comm materials,hotels commercial,2010,0.04699351
Pakistan,comm materials,office commercial,2010,0.028463492
Pakistan,comm materials,retail commercial,2010,0.02072852
Pakistan,resid materials,semi-detached rural,2010,0.162436092
Pakistan,resid materials,semi-detached urban,2010,0.055639605
Russia,resid materials,apartments rural,2010,0.017496548
Russia,resid materials,apartments urban,2010,0.095204751
Russia,resid materials,detached rural,2010,0.287406923
Russia,resid materials,detached urban,2010,0.266796955
Russia,comm materials,others commercial,2010,0.761460536
Russia,resid materials,high-rise rural,2010,0.012484185
Russia,resid materials,high-rise urban,2010,0.136828125
Russia,comm materials,hotels commercial,2010,0.066137197
Russia,comm materials,office commercial,2010,0.09004571
Russia,comm materials,retail commercial,2010,0.082356558
Russia,resid materials,semi-detached rural,2010,0.02593386
Russia,resid materials,semi-detached urban,2010,0.157848653
South Africa,resid materials,apartments rural,2010,0.023310566
South Africa,resid materials,apartments urban,2010,0.055300275
South Africa,resid materials,detached rural,2010,0.382910848
South Africa,resid materials,detached urban,2010,0.129033975
South Africa,comm materials,others commercial,2010,0.794193261
South Africa,resid materials,high-rise rural,2010,0.016632618
South Africa,resid materials,high-rise urban,2010,0.166351983
South Africa,comm materials,hotels commercial,2010,0.062894756
South Africa,comm materials,office commercial,2010,0.076286582
South Africa,comm materials,retail commercial,2010,0.066625401
South Africa,resid materials,semi-detached rural,2010,0.034551556
South Africa,resid materials,semi-detached urban,2010,0.191908179
South America_Northern,resid materials,apartments rural,2010,0.011792143
South America_Northern,resid materials,apartments urban,2010,0.135985599
South America_Northern,resid materials,detached rural,2010,0.193703552
South America_Northern,resid materials,detached urban,2010,0.2483691
South America_Northern,comm materials,others commercial,2010,0.816619437
South America_Northern,resid materials,high-rise rural,2010,0.008413962
South America_Northern,resid materials,high-rise urban,2010,0.192783033
South America_Northern,comm materials,hotels commercial,2010,0.060379736
South America_Northern,comm materials,office commercial,2010,0.066647545
South America_Northern,comm materials,retail commercial,2010,0.056353282
South America_Northern,resid materials,semi-detached rural,2010,0.017478636
South America_Northern,resid materials,semi-detached urban,2010,0.191473976
South America_Southern,resid materials,apartments rural,2010,0.01179324
South America_Southern,resid materials,apartments urban,2010,0.135981788
South America_Southern,resid materials,detached rural,2010,0.193721584
South America_Southern,resid materials,detached urban,2010,0.24836214
South America_Southern,comm materials,others commercial,2010,0.816647382
South America_Southern,resid materials,high-rise rural,2010,0.008414745
South America_Southern,resid materials,high-rise urban,2010,0.19277763
South America_Southern,comm materials,hotels commercial,2010,0.060376413
South America_Southern,comm materials,office commercial,2010,0.066635439
South America_Southern,comm materials,retail commercial,2010,0.056340766
South America_Southern,resid materials,semi-detached rural,2010,0.017480263
South America_Southern,resid materials,semi-detached urban,2010,0.19146861
South Asia,resid materials,apartments rural,2010,0.109598944
South Asia,resid materials,apartments urban,2010,0.033548528
South Asia,resid materials,detached rural,2010,0.418346892
South Asia,resid materials,detached urban,2010,0.09401469
South Asia,comm materials,others commercial,2010,0.903822995
South Asia,resid materials,high-rise rural,2010,0.078201338
South Asia,resid materials,high-rise urban,2010,0.048215894
South Asia,comm materials,hotels commercial,2010,0.046991748
South Asia,comm materials,office commercial,2010,0.028459795
South Asia,comm materials,retail commercial,2010,0.020725462
South Asia,resid materials,semi-detached rural,2010,0.162450544
South Asia,resid materials,semi-detached urban,2010,0.055623169
South Korea,resid materials,apartments rural,2010,0.015346593
South Korea,resid materials,apartments urban,2010,0.062854643
South Korea,resid materials,detached rural,2010,0.252090701
South Korea,resid materials,detached urban,2010,0.308799387
South Korea,comm materials,others commercial,2010,0.686928275
South Korea,resid materials,high-rise rural,2010,0.010950143
South Korea,resid materials,high-rise urban,2010,0.144512281
South Korea,comm materials,hotels commercial,2010,0.07229881
South Korea,comm materials,office commercial,2010,0.119673564
South Korea,comm materials,retail commercial,2010,0.121099351
South Korea,resid materials,semi-detached rural,2010,0.022747138
South Korea,resid materials,semi-detached urban,2010,0.182699113
Southeast Asia,resid materials,apartments rural,2010,0.031299125
Southeast Asia,resid materials,apartments urban,2010,0.049069758
Southeast Asia,resid materials,detached rural,2010,0.515410656
Southeast Asia,resid materials,detached urban,2010,0.155613266
Southeast Asia,comm materials,others commercial,2010,0.827690246
Southeast Asia,resid materials,high-rise rural,2010,0.022270491
Southeast Asia,resid materials,high-rise urban,2010,0.076852632
Southeast Asia,comm materials,hotels commercial,2010,0.057141747
Southeast Asia,comm materials,office commercial,2010,0.060403843
Southeast Asia,comm materials,retail commercial,2010,0.054764164
Southeast Asia,resid materials,semi-detached rural,2010,0.04641086
Southeast Asia,resid materials,semi-detached urban,2010,0.103073212
Taiwan,resid materials,apartments rural,2010,0.029574595
Taiwan,resid materials,apartments urban,2010,0.09832991
Taiwan,resid materials,detached rural,2010,0.518088029
Taiwan,resid materials,detached urban,2010,0.097051993
Taiwan,comm materials,others commercial,2010,0.858306013
Taiwan,resid materials,high-rise rural,2010,0.021102146
Taiwan,resid materials,high-rise urban,2010,0.07928978
Taiwan,comm materials,hotels commercial,2010,0.054858435
Taiwan,comm materials,office commercial,2010,0.048432332
Taiwan,comm materials,retail commercial,2010,0.03840322
Taiwan,resid materials,semi-detached rural,2010,0.043836272
Taiwan,resid materials,semi-detached urban,2010,0.112727276
USA,resid materials,apartments rural,2010,0.003673801
USA,resid materials,apartments urban,2010,0.042255788
USA,resid materials,detached rural,2010,0.214029051
USA,resid materials,detached urban,2010,0.615582008
USA,comm materials,others commercial,2010,0.437698685
USA,resid materials,high-rise rural,2010,0.001090517
USA,resid materials,high-rise urban,2010,0.066475811
USA,comm materials,hotels commercial,2010,0.094873198
USA,comm materials,office commercial,2010,0.182559709
USA,comm materials,retail commercial,2010,0.284868408
USA,resid materials,semi-detached rural,2010,0.003325384
USA,resid materials,semi-detached urban,2010,0.05356764
Ukraine,resid materials,apartments rural,2010,0.019379832
Ukraine,resid materials,apartments urban,2010,0.089847151
Ukraine,resid materials,detached rural,2010,0.318342679
Ukraine,resid materials,detached urban,2010,0.251783087
Ukraine,comm materials,others commercial,2010,0.851019206
Ukraine,resid materials,high-rise rural,2010,0.013827951
Ukraine,resid materials,high-rise urban,2010,0.129128189
Ukraine,comm materials,hotels commercial,2010,0.055950737
Ukraine,comm materials,office commercial,2010,0.051638392
Ukraine,comm materials,retail commercial,2010,0.041391665
Ukraine,resid materials,semi-detached rural,2010,0.028725316
Ukraine,resid materials,semi-detached urban,2010,0.148965797
Africa_Eastern,resid materials,apartments rural,2015,0.04068444
Africa_Eastern,resid materials,apartments urban,2015,0.029239418
Africa_Eastern,resid materials,detached rural,2015,0.668302673
Africa_Eastern,resid materials,detached urban,2015,0.08193906
Africa_Eastern,comm materials,others commercial,2015,0.909027443
Africa_Eastern,resid materials,high-rise rural,2015,0.029029272
Africa_Eastern,resid materials,high-rise urban,2015,0.042022848
Africa_Eastern,comm materials,hotels commercial,2015,0.04588916
Africa_Eastern,comm materials,office commercial,2015,0.0262067
Africa_Eastern,comm materials,retail commercial,2015,0.018876697
Africa_Eastern,resid materials,semi-detached rural,2015,0.060303586
Africa_Eastern,resid materials,semi-detached urban,2015,0.048478702
Africa_Northern,resid materials,apartments rural,2015,0.025981085
Africa_Northern,resid materials,apartments urban,2015,0.071067786
Africa_Northern,resid materials,detached rural,2015,0.426778123
Africa_Northern,resid materials,detached urban,2015,0.19915675
Africa_Northern,comm materials,others commercial,2015,0.865953135
Africa_Northern,resid materials,high-rise rural,2015,0.018538095
Africa_Northern,resid materials,high-rise urban,2015,0.102138515
Africa_Northern,comm materials,hotels commercial,2015,0.053745319
Africa_Northern,comm materials,office commercial,2015,0.045069679
Africa_Northern,comm materials,retail commercial,2015,0.035231867
