# File: A44.bld_floorspace_shares_reg.csv
# Title: Building sub-type floorspace shares by GCAM region
# Units: unitless
# Description: Building sub-type floorspace shares based on floorspace (stock) data from Deetman et al. 2020 for 26 IMAGE regions (reprocessed for GCAM regions). There are 2 floorspace sectors: resid floorspace and comm floorspace. Within resid floorspace there are 8 subsectors (4 building sub-types x urban/rural). Within comm floorspace there are 4 subsectors.
# Source: Deetman et al. 2020 Journal of Cleaner Production Supplementary Information;  https://doi.org/10.1016/j.jclepro.2019.118658 (with data processing for use in GCAM)
# Column types: cccnn
# ----------
region,sector,subsector,year,flsp_share
EU-12,comm floorspace,retail commercial,2005,0.08573839
EU-12,resid floorspace,semi-detached rural,2005,0.026940502
EU-12,resid floorspace,semi-detached urban,2005,0.045333124
EU-15,resid floorspace,apartments rural,2005,0.021818813
EU-15,resid floorspace,apartments urban,2005,0.17730769
EU-15,resid floorspace,detached rural,2005,0.211768995
EU-15,resid floorspace,detached urban,2005,0.144796213
EU-15,comm floorspace,govern commercial,2005,0.506163457
EU-15,resid floorspace,high-rise rural,2005,0.011243714
EU-15,resid floorspace,high-rise urban,2005,0.198162828
EU-15,comm floorspace,hotels commercial,2005,0.085508417
EU-15,comm floorspace,office commercial,2005,0.174840083
EU-15,comm floorspace,retail commercial,2005,0.233488043
EU-15,resid floorspace,semi-detached rural,2005,0.054799079
EU-15,resid floorspace,semi-detached urban,2005,0.180102668
Europe_Eastern,resid floorspace,apartments rural,2005,0.020058645
Europe_Eastern,resid floorspace,apartments urban,2005,0.087916051
Europe_Eastern,resid floorspace,detached rural,2005,0.329493198
Europe_Eastern,resid floorspace,detached urban,2005,0.246371471
Europe_Eastern,comm floorspace,govern commercial,2005,0.871701637
Europe_Eastern,resid floorspace,high-rise rural,2005,0.014312299
Europe_Eastern,resid floorspace,high-rise urban,2005,0.126352815
Europe_Eastern,comm floorspace,hotels commercial,2005,0.052800439
Europe_Eastern,comm floorspace,office commercial,2005,0.042539018
Europe_Eastern,comm floorspace,retail commercial,2005,0.032958906
Europe_Eastern,resid floorspace,semi-detached rural,2005,0.029731471
Europe_Eastern,resid floorspace,semi-detached urban,2005,0.14576405
Europe_Non_EU,resid floorspace,apartments rural,2005,0.019424869
Europe_Non_EU,resid floorspace,apartments urban,2005,0.073776139
Europe_Non_EU,resid floorspace,detached rural,2005,0.337087814
Europe_Non_EU,resid floorspace,detached urban,2005,0.183911603
Europe_Non_EU,comm floorspace,govern commercial,2005,0.754796406
Europe_Non_EU,resid floorspace,high-rise rural,2005,0.018102568
Europe_Non_EU,resid floorspace,high-rise urban,2005,0.230324445
Europe_Non_EU,comm floorspace,hotels commercial,2005,0.06595822
Europe_Non_EU,comm floorspace,office commercial,2005,0.089898648
Europe_Non_EU,comm floorspace,retail commercial,2005,0.089346726
Europe_Non_EU,resid floorspace,semi-detached rural,2005,0.030646185
Europe_Non_EU,resid floorspace,semi-detached urban,2005,0.106726378
European Free Trade Association,resid floorspace,apartments rural,2005,0.021818386
European Free Trade Association,resid floorspace,apartments urban,2005,0.177309176
European Free Trade Association,resid floorspace,detached rural,2005,0.211764846
European Free Trade Association,resid floorspace,detached urban,2005,0.144797427
European Free Trade Association,comm floorspace,govern commercial,2005,0.506155907
European Free Trade Association,resid floorspace,high-rise rural,2005,0.011243494
European Free Trade Association,resid floorspace,high-rise urban,2005,0.198164489
European Free Trade Association,comm floorspace,hotels commercial,2005,0.085509127
European Free Trade Association,comm floorspace,office commercial,2005,0.174841573
European Free Trade Association,comm floorspace,retail commercial,2005,0.233493393
European Free Trade Association,resid floorspace,semi-detached rural,2005,0.054798006
European Free Trade Association,resid floorspace,semi-detached urban,2005,0.180104177
India,resid floorspace,apartments rural,2005,0.03981828
India,resid floorspace,apartments urban,2005,0.018076392
India,resid floorspace,detached rural,2005,0.646583265
India,resid floorspace,detached urban,2005,0.055987405
India,comm floorspace,govern commercial,2005,0.903167276
India,resid floorspace,high-rise rural,2005,0.028411248
India,resid floorspace,high-rise urban,2005,0.066370054
India,comm floorspace,hotels commercial,2005,0.047125314
India,comm floorspace,office commercial,2005,0.028744919
India,comm floorspace,retail commercial,2005,0.020962491
India,resid floorspace,semi-detached rural,2005,0.059019741
India,resid floorspace,semi-detached urban,2005,0.085733614
Indonesia,resid floorspace,apartments rural,2005,0.033105084
Indonesia,resid floorspace,apartments urban,2005,0.05843725
Indonesia,resid floorspace,detached rural,2005,0.543800436
Indonesia,resid floorspace,detached urban,2005,0.138231627
Indonesia,comm floorspace,govern commercial,2005,0.900379271
Indonesia,resid floorspace,high-rise rural,2005,0.02362123
Indonesia,resid floorspace,high-rise urban,2005,0.056846662
Indonesia,comm floorspace,hotels commercial,2005,0.047690575
Indonesia,comm floorspace,office commercial,2005,0.029957742
Indonesia,comm floorspace,retail commercial,2005,0.021972411
Indonesia,resid floorspace,semi-detached rural,2005,0.049069258
Indonesia,resid floorspace,semi-detached urban,2005,0.096888454
Japan,resid floorspace,apartments rural,2005,0.025033295
Japan,resid floorspace,apartments urban,2005,0.14321406
Japan,resid floorspace,detached rural,2005,0.368827606
Japan,resid floorspace,detached urban,2005,0.328914928
Japan,comm floorspace,govern commercial,2005,0.520616181
Japan,resid floorspace,high-rise rural,2005,0.003827534
Japan,resid floorspace,high-rise urban,2005,0.109758266
Japan,comm floorspace,hotels commercial,2005,0.084220164
Japan,comm floorspace,office commercial,2005,0.171784978
Japan,comm floorspace,retail commercial,2005,0.223378677
Japan,resid floorspace,semi-detached rural,2005,0.006625899
Japan,resid floorspace,semi-detached urban,2005,0.013798412
Mexico,resid floorspace,apartments rural,2005,0.014851948
Mexico,resid floorspace,apartments urban,2005,0.102728157
Mexico,resid floorspace,detached rural,2005,0.24396542
Mexico,resid floorspace,detached urban,2005,0.287880165
Mexico,comm floorspace,govern commercial,2005,0.751979717
Mexico,resid floorspace,high-rise rural,2005,0.010597202
Mexico,resid floorspace,high-rise urban,2005,0.147640752
Mexico,comm floorspace,hotels commercial,2005,0.067009649
Mexico,comm floorspace,office commercial,2005,0.09396253
Mexico,comm floorspace,retail commercial,2005,0.087048104
Mexico,resid floorspace,semi-detached rural,2005,0.022013962
Mexico,resid floorspace,semi-detached urban,2005,0.170322394
Middle East,resid floorspace,apartments rural,2005,0.020763829
Middle East,resid floorspace,apartments urban,2005,0.066691537
Middle East,resid floorspace,detached rural,2005,0.341076899
Middle East,resid floorspace,detached urban,2005,0.316851295
Middle East,comm floorspace,govern commercial,2005,0.837124216
Middle East,resid floorspace,high-rise rural,2005,0.014815464
Middle East,resid floorspace,high-rise urban,2005,0.097056843
Middle East,comm floorspace,hotels commercial,2005,0.057848367
Middle East,comm floorspace,office commercial,2005,0.057730198
Middle East,comm floorspace,retail commercial,2005,0.047297219
Middle East,resid floorspace,semi-detached rural,2005,0.030776714
Middle East,resid floorspace,semi-detached urban,2005,0.111967418
Pakistan,resid floorspace,apartments rural,2005,0.111725514
Pakistan,resid floorspace,apartments urban,2005,0.031386416
Pakistan,resid floorspace,detached rural,2005,0.426464159
Pakistan,resid floorspace,detached urban,2005,0.087955697
Pakistan,comm floorspace,govern commercial,2005,0.90686297
Pakistan,resid floorspace,high-rise rural,2005,0.079718694
Pakistan,resid floorspace,high-rise urban,2005,0.04510851
Pakistan,comm floorspace,hotels commercial,2005,0.046354004
Pakistan,comm floorspace,office commercial,2005,0.027142194
Pakistan,comm floorspace,retail commercial,2005,0.019640832
Pakistan,resid floorspace,semi-detached rural,2005,0.165602604
Pakistan,resid floorspace,semi-detached urban,2005,0.052038406
Russia,resid floorspace,apartments rural,2005,0.017458019
Russia,resid floorspace,apartments urban,2005,0.09531436
Russia,resid floorspace,detached rural,2005,0.286774025
Russia,resid floorspace,detached urban,2005,0.267104116
Russia,comm floorspace,govern commercial,2005,0.80400398
Russia,resid floorspace,high-rise rural,2005,0.012456693
Russia,resid floorspace,high-rise urban,2005,0.136985654
Russia,comm floorspace,hotels commercial,2005,0.061801057
Russia,comm floorspace,office commercial,2005,0.072073595
Russia,comm floorspace,retail commercial,2005,0.062121368
Russia,resid floorspace,semi-detached rural,2005,0.025876751
Russia,resid floorspace,semi-detached urban,2005,0.158030382
South Africa,resid floorspace,apartments rural,2005,0.024603226
South Africa,resid floorspace,apartments urban,2005,0.05271513
South Africa,resid floorspace,detached rural,2005,0.404144717
South Africa,resid floorspace,detached urban,2005,0.12300197
South Africa,comm floorspace,govern commercial,2005,0.817121584
South Africa,resid floorspace,high-rise rural,2005,0.017554961
South Africa,resid floorspace,high-rise urban,2005,0.158575458
South Africa,comm floorspace,hotels commercial,2005,0.060319408
South Africa,comm floorspace,office commercial,2005,0.066429501
South Africa,comm floorspace,retail commercial,2005,0.056129507
South Africa,resid floorspace,semi-detached rural,2005,0.036467572
South Africa,resid floorspace,semi-detached urban,2005,0.182936968
South America_Northern,resid floorspace,apartments rural,2005,0.012772247
South America_Northern,resid floorspace,apartments urban,2005,0.132583031
South America_Northern,resid floorspace,detached rural,2005,0.209803229
South America_Northern,resid floorspace,detached urban,2005,0.242154524
South America_Northern,comm floorspace,govern commercial,2005,0.83623815
South America_Northern,resid floorspace,high-rise rural,2005,0.009113289
South America_Northern,resid floorspace,high-rise urban,2005,0.187959305
South America_Northern,comm floorspace,hotels commercial,2005,0.057953801
South America_Northern,comm floorspace,office commercial,2005,0.058114829
South America_Northern,comm floorspace,retail commercial,2005,0.04769322
South America_Northern,resid floorspace,semi-detached rural,2005,0.018931373
South America_Northern,resid floorspace,semi-detached urban,2005,0.186683003
South America_Southern,resid floorspace,apartments rural,2005,0.012774153
South America_Southern,resid floorspace,apartments urban,2005,0.132576412
South America_Southern,resid floorspace,detached rural,2005,0.209834545
South America_Southern,resid floorspace,detached urban,2005,0.242142436
South America_Southern,comm floorspace,govern commercial,2005,0.836229051
South America_Southern,resid floorspace,high-rise rural,2005,0.009114649
South America_Southern,resid floorspace,high-rise urban,2005,0.187949922
South America_Southern,comm floorspace,hotels commercial,2005,0.057954933
South America_Southern,comm floorspace,office commercial,2005,0.058118791
South America_Southern,comm floorspace,retail commercial,2005,0.047697225
South America_Southern,resid floorspace,semi-detached rural,2005,0.018934199
South America_Southern,resid floorspace,semi-detached urban,2005,0.186673684
South Asia,resid floorspace,apartments rural,2005,0.111729167
South Asia,resid floorspace,apartments urban,2005,0.031382702
South Asia,resid floorspace,detached rural,2005,0.426478102
South Asia,resid floorspace,detached urban,2005,0.087945289
South Asia,comm floorspace,govern commercial,2005,0.906868452
South Asia,resid floorspace,high-rise rural,2005,0.0797213
South Asia,resid floorspace,high-rise urban,2005,0.045103172
South Asia,comm floorspace,hotels commercial,2005,0.046352839
South Asia,comm floorspace,office commercial,2005,0.027139821
South Asia,comm floorspace,retail commercial,2005,0.019638888
South Asia,resid floorspace,semi-detached rural,2005,0.165608019
South Asia,resid floorspace,semi-detached urban,2005,0.052032248
South Korea,resid floorspace,apartments rural,2005,0.016051505
South Korea,resid floorspace,apartments urban,2005,0.061610623
South Korea,resid floorspace,detached rural,2005,0.263669932
South Korea,resid floorspace,detached urban,2005,0.302687626
South Korea,comm floorspace,govern commercial,2005,0.728207582
South Korea,resid floorspace,high-rise rural,2005,0.011453113
South Korea,resid floorspace,high-rise urban,2005,0.141652093
South Korea,comm floorspace,hotels commercial,2005,0.069056153
South Korea,comm floorspace,office commercial,2005,0.103586937
South Korea,comm floorspace,retail commercial,2005,0.099149328
South Korea,resid floorspace,semi-detached rural,2005,0.023791978
South Korea,resid floorspace,semi-detached urban,2005,0.17908313
Southeast Asia,resid floorspace,apartments rural,2005,0.032330224
Southeast Asia,resid floorspace,apartments urban,2005,0.046212826
Southeast Asia,resid floorspace,detached rural,2005,0.532372137
Southeast Asia,resid floorspace,detached urban,2005,0.147642944
Southeast Asia,comm floorspace,govern commercial,2005,0.84544191
Southeast Asia,resid floorspace,high-rise rural,2005,0.023005027
Southeast Asia,resid floorspace,high-rise urban,2005,0.072798356
Southeast Asia,comm floorspace,hotels commercial,2005,0.055092691
Southeast Asia,comm floorspace,office commercial,2005,0.053166829
Southeast Asia,comm floorspace,retail commercial,2005,0.046298569
Southeast Asia,resid floorspace,semi-detached rural,2005,0.047939531
Southeast Asia,resid floorspace,semi-detached urban,2005,0.097698955
Taiwan,resid floorspace,apartments rural,2005,0.032049399
Taiwan,resid floorspace,apartments urban,2005,0.085318424
Taiwan,resid floorspace,detached rural,2005,0.561441664
Taiwan,resid floorspace,detached urban,2005,0.084209607
Taiwan,comm floorspace,govern commercial,2005,0.884288774
Taiwan,resid floorspace,high-rise rural,2005,0.022867975
Taiwan,resid floorspace,high-rise urban,2005,0.068797776
Taiwan,comm floorspace,hotels commercial,2005,0.050707676
Taiwan,comm floorspace,office commercial,2005,0.037001251
Taiwan,comm floorspace,retail commercial,2005,0.028002299
Taiwan,resid floorspace,semi-detached rural,2005,0.047504493
Taiwan,resid floorspace,semi-detached urban,2005,0.097810662
USA,resid floorspace,apartments rural,2005,0.003978106
USA,resid floorspace,apartments urban,2005,0.041233129
USA,resid floorspace,detached rural,2005,0.23200403
USA,resid floorspace,detached urban,2005,0.600874842
USA,comm floorspace,govern commercial,2005,0.442282837
USA,resid floorspace,high-rise rural,2005,0.001178389
USA,resid floorspace,high-rise urban,2005,0.064869195
USA,comm floorspace,hotels commercial,2005,0.09392464
USA,comm floorspace,office commercial,2005,0.182537683
USA,comm floorspace,retail commercial,2005,0.28125484
USA,resid floorspace,semi-detached rural,2005,0.003597426
USA,resid floorspace,semi-detached urban,2005,0.052264883
Africa_Eastern,resid floorspace,apartments rural,2010,0.041601147
Africa_Eastern,resid floorspace,apartments urban,2010,0.026631552
Africa_Eastern,resid floorspace,detached rural,2010,0.683360965
Africa_Eastern,resid floorspace,detached urban,2010,0.074630907
Africa_Eastern,comm floorspace,govern commercial,2010,0.910284643
Africa_Eastern,resid floorspace,high-rise rural,2010,0.029683364
Africa_Eastern,resid floorspace,high-rise urban,2010,0.038274826
Africa_Eastern,comm floorspace,hotels commercial,2010,0.045614854
Africa_Eastern,comm floorspace,office commercial,2010,0.02566445
Africa_Eastern,comm floorspace,retail commercial,2010,0.018436053
Africa_Eastern,resid floorspace,semi-detached rural,2010,0.061662355
Africa_Eastern,resid floorspace,semi-detached urban,2010,0.044154882
Africa_Northern,resid floorspace,apartments rural,2010,0.027157962
Africa_Northern,resid floorspace,apartments urban,2010,0.067719785
Africa_Northern,resid floorspace,detached rural,2010,0.446110085
Africa_Northern,resid floorspace,detached urban,2010,0.189774483
Africa_Northern,comm floorspace,govern commercial,2010,0.871099193
Africa_Northern,resid floorspace,high-rise rural,2010,0.019377823
Africa_Northern,resid floorspace,high-rise urban,2010,0.097326773
Africa_Northern,comm floorspace,hotels commercial,2010,0.05292561
Africa_Northern,comm floorspace,office commercial,2010,0.042803778
Africa_Northern,comm floorspace,retail commercial,2010,0.033171419
Africa_Northern,resid floorspace,semi-detached rural,2010,0.040254273
Africa_Northern,resid floorspace,semi-detached urban,2010,0.112278817
Africa_Southern,resid floorspace,apartments rural,2010,0.03687262
Africa_Southern,resid floorspace,apartments urban,2010,0.040083352
Africa_Southern,resid floorspace,detached rural,2010,0.605687841
Africa_Southern,resid floorspace,detached urban,2010,0.112327548
Africa_Southern,comm floorspace,govern commercial,2010,0.908122005
Africa_Southern,resid floorspace,high-rise rural,2010,0.026309452
Africa_Southern,resid floorspace,high-rise urban,2010,0.057607733
Africa_Southern,comm floorspace,hotels commercial,2010,0.046084902
Africa_Southern,comm floorspace,office commercial,2010,0.026597709
Africa_Southern,comm floorspace,retail commercial,2010,0.019195384
Africa_Southern,resid floorspace,semi-detached rural,2010,0.054653603
Africa_Southern,resid floorspace,semi-detached urban,2010,0.06645785
Africa_Western,resid floorspace,apartments rural,2010,0.032758468
Africa_Western,resid floorspace,apartments urban,2010,0.062029578
Africa_Western,resid floorspace,detached rural,2010,0.538106758
Africa_Western,resid floorspace,detached urban,2010,0.091762423
Africa_Western,comm floorspace,govern commercial,2010,0.910644539
Africa_Western,resid floorspace,high-rise rural,2010,0.023373912
Africa_Western,resid floorspace,high-rise urban,2010,0.09445152
Africa_Western,comm floorspace,hotels commercial,2010,0.0455355
Africa_Western,comm floorspace,office commercial,2010,0.025509441
Africa_Western,comm floorspace,retail commercial,2010,0.01831052
Africa_Western,resid floorspace,semi-detached rural,2010,0.048555495
Africa_Western,resid floorspace,semi-detached urban,2010,0.108961846
Argentina,resid floorspace,apartments rural,2010,0.011793627
Argentina,resid floorspace,apartments urban,2010,0.135980447
Argentina,resid floorspace,detached rural,2010,0.193727931
Argentina,resid floorspace,detached urban,2010,0.24835969
Argentina,comm floorspace,govern commercial,2010,0.816657044
Argentina,resid floorspace,high-rise rural,2010,0.008415021
Argentina,resid floorspace,high-rise urban,2010,0.192775728
Argentina,comm floorspace,hotels commercial,2010,0.060375266
Argentina,comm floorspace,office commercial,2010,0.066631254
Argentina,comm floorspace,retail commercial,2010,0.056336436
Argentina,resid floorspace,semi-detached rural,2010,0.017480835
Argentina,resid floorspace,semi-detached urban,2010,0.191466721
Australia_NZ,resid floorspace,apartments rural,2010,0.005834157
Australia_NZ,resid floorspace,apartments urban,2010,0.134277737
Australia_NZ,resid floorspace,detached rural,2010,0.181292082
Australia_NZ,resid floorspace,detached urban,2010,0.190785821
Australia_NZ,comm floorspace,govern commercial,2010,0.524340912
Australia_NZ,resid floorspace,high-rise rural,2010,0
Australia_NZ,resid floorspace,high-rise urban,2010,0.023089133
Australia_NZ,comm floorspace,hotels commercial,2010,0.08389997
Australia_NZ,comm floorspace,office commercial,2010,0.170962729
Australia_NZ,comm floorspace,retail commercial,2010,0.220796388
Australia_NZ,resid floorspace,semi-detached rural,2010,0.009882911
Australia_NZ,resid floorspace,semi-detached urban,2010,0.454838159
Brazil,resid floorspace,apartments rural,2010,0.008844529
Brazil,resid floorspace,apartments urban,2010,0.123630794
Brazil,resid floorspace,detached rural,2010,0.145284601
Brazil,resid floorspace,detached urban,2010,0.419003199
Brazil,comm floorspace,govern commercial,2010,0.788409911
Brazil,resid floorspace,high-rise rural,2010,0.006310773
Brazil,resid floorspace,high-rise urban,2010,0.078837717
Brazil,comm floorspace,hotels commercial,2010,0.063491761
Brazil,comm floorspace,office commercial,2010,0.078739418
Brazil,comm floorspace,retail commercial,2010,0.06935891
Brazil,resid floorspace,semi-detached rural,2010,0.013109603
Brazil,resid floorspace,semi-detached urban,2010,0.204978785
Canada,resid floorspace,apartments rural,2010,0.012045086
Canada,resid floorspace,apartments urban,2010,0.09616766
Canada,resid floorspace,detached rural,2010,0.197858522
Canada,resid floorspace,detached urban,2010,0.336343641
Canada,comm floorspace,govern commercial,2010,0.480479845
Canada,resid floorspace,high-rise rural,2010,0.008594443
Canada,resid floorspace,high-rise urban,2010,0.171691946
Canada,comm floorspace,hotels commercial,2010,0.088165259
Canada,comm floorspace,office commercial,2010,0.179322878
Canada,comm floorspace,retail commercial,2010,0.252032018
Canada,resid floorspace,semi-detached rural,2010,0.017853555
Canada,resid floorspace,semi-detached urban,2010,0.159445147
Central America and Caribbean,resid floorspace,apartments rural,2010,0.023244294
Central America and Caribbean,resid floorspace,apartments urban,2010,0.078853459
Central America and Caribbean,resid floorspace,detached rural,2010,0.381822239
Central America and Caribbean,resid floorspace,detached urban,2010,0.220974925
Central America and Caribbean,comm floorspace,govern commercial,2010,0.81199813
Central America and Caribbean,resid floorspace,high-rise rural,2010,0.016585332
Central America and Caribbean,resid floorspace,high-rise urban,2010,0.113328072
Central America and Caribbean,comm floorspace,hotels commercial,2010,0.060929589
Central America and Caribbean,comm floorspace,office commercial,2010,0.068649822
Central America and Caribbean,comm floorspace,retail commercial,2010,0.058422458
Central America and Caribbean,resid floorspace,semi-detached rural,2010,0.034453327
Central America and Caribbean,resid floorspace,semi-detached urban,2010,0.130738352
Central Asia,resid floorspace,apartments rural,2010,0.029200823
Central Asia,resid floorspace,apartments urban,2010,0.064145668
Central Asia,resid floorspace,detached rural,2010,0.481591776
Central Asia,resid floorspace,detached urban,2010,0.169105212
Central Asia,comm floorspace,govern commercial,2010,0.831653605
Central Asia,resid floorspace,high-rise rural,2010,0.020835451
Central Asia,resid floorspace,high-rise urban,2010,0.088488012
Central Asia,comm floorspace,hotels commercial,2010,0.057473141
Central Asia,comm floorspace,office commercial,2010,0.05975863
Central Asia,comm floorspace,retail commercial,2010,0.051114624
Central Asia,resid floorspace,semi-detached rural,2010,0.043282257
Central Asia,resid floorspace,semi-detached urban,2010,0.103350801
China,resid floorspace,apartments rural,2010,0.029571036
China,resid floorspace,apartments urban,2010,0.098348621
China,resid floorspace,detached rural,2010,0.518025685
China,resid floorspace,detached urban,2010,0.09707046
China,comm floorspace,govern commercial,2010,0.858244554
China,resid floorspace,high-rise rural,2010,0.021099607
China,resid floorspace,high-rise urban,2010,0.079304868
China,comm floorspace,hotels commercial,2010,0.054867549
China,comm floorspace,office commercial,2010,0.048459361
China,comm floorspace,retail commercial,2010,0.038428536
China,resid floorspace,semi-detached rural,2010,0.043830997
China,resid floorspace,semi-detached urban,2010,0.112748726
Colombia,resid floorspace,apartments rural,2010,0.01179311
Colombia,resid floorspace,apartments urban,2010,0.135982241
Colombia,resid floorspace,detached rural,2010,0.19371944
Colombia,resid floorspace,detached urban,2010,0.248362967
Colombia,comm floorspace,govern commercial,2010,0.816643501
Colombia,resid floorspace,high-rise rural,2010,0.008414652
Colombia,resid floorspace,high-rise urban,2010,0.192778272
Colombia,comm floorspace,hotels commercial,2010,0.060376879
Colombia,comm floorspace,office commercial,2010,0.066637122
Colombia,comm floorspace,retail commercial,2010,0.056342497
Colombia,resid floorspace,semi-detached rural,2010,0.017480069
Colombia,resid floorspace,semi-detached urban,2010,0.191469248
EU-12,resid floorspace,apartments rural,2010,0.01554428
EU-12,resid floorspace,apartments urban,2010,0.057093009
EU-12,resid floorspace,detached rural,2010,0.378237885
EU-12,resid floorspace,detached urban,2010,0.136161908
EU-12,comm floorspace,govern commercial,2010,0.711642172
EU-12,resid floorspace,high-rise rural,2010,0.03258105
EU-12,resid floorspace,high-rise urban,2010,0.307936513
EU-12,comm floorspace,hotels commercial,2010,0.070397599
EU-12,comm floorspace,office commercial,2010,0.109966626
EU-12,comm floorspace,retail commercial,2010,0.107993603
EU-12,resid floorspace,semi-detached rural,2010,0.026416068
EU-12,resid floorspace,semi-detached urban,2010,0.046029287
EU-15,resid floorspace,apartments rural,2010,0.020740715
EU-15,resid floorspace,apartments urban,2010,0.181055812
EU-15,resid floorspace,detached rural,2010,0.201305191
EU-15,resid floorspace,detached urban,2010,0.147857073
EU-15,comm floorspace,govern commercial,2010,0.490465268
EU-15,resid floorspace,high-rise rural,2010,0.010688146
EU-15,resid floorspace,high-rise urban,2010,0.20235181
EU-15,comm floorspace,hotels commercial,2010,0.087060703
EU-15,comm floorspace,office commercial,2010,0.17774644
EU-15,comm floorspace,retail commercial,2010,0.244727589
EU-15,resid floorspace,semi-detached rural,2010,0.05209138
EU-15,resid floorspace,semi-detached urban,2010,0.183909874
Europe_Eastern,resid floorspace,apartments rural,2010,0.019380017
Europe_Eastern,resid floorspace,apartments urban,2010,0.089846623
Europe_Eastern,resid floorspace,detached rural,2010,0.318345723
Europe_Eastern,resid floorspace,detached urban,2010,0.251781609
Europe_Eastern,comm floorspace,govern commercial,2010,0.851019342
Europe_Eastern,resid floorspace,high-rise rural,2010,0.013828083
Europe_Eastern,resid floorspace,high-rise urban,2010,0.129127431
Europe_Eastern,comm floorspace,hotels commercial,2010,0.055950716
Europe_Eastern,comm floorspace,office commercial,2010,0.051638332
Europe_Eastern,comm floorspace,retail commercial,2010,0.04139161
Europe_Eastern,resid floorspace,semi-detached rural,2010,0.02872559
Europe_Eastern,resid floorspace,semi-detached urban,2010,0.148964923
Europe_Non_EU,resid floorspace,apartments rural,2010,0.018305258
Europe_Non_EU,resid floorspace,apartments urban,2010,0.075813684
Europe_Non_EU,resid floorspace,detached rural,2010,0.318949553
Europe_Non_EU,resid floorspace,detached urban,2010,0.191916552
Europe_Non_EU,comm floorspace,govern commercial,2010,0.728916174
Europe_Non_EU,resid floorspace,high-rise rural,2010,0.017145251
Europe_Non_EU,resid floorspace,high-rise urban,2010,0.238194161
Europe_Non_EU,comm floorspace,hotels commercial,2010,0.068646963
Europe_Non_EU,comm floorspace,office commercial,2010,0.10089774
Europe_Non_EU,comm floorspace,retail commercial,2010,0.101539122
Europe_Non_EU,resid floorspace,semi-detached rural,2010,0.028741762
Europe_Non_EU,resid floorspace,semi-detached urban,2010,0.110933778
European Free Trade Association,resid floorspace,apartments rural,2010,0.020737818
European Free Trade Association,resid floorspace,apartments urban,2010,0.181065883
European Free Trade Association,resid floorspace,detached rural,2010,0.201277075
European Free Trade Association,resid floorspace,detached urban,2010,0.147865297
European Free Trade Association,comm floorspace,govern commercial,2010,0.490461247
European Free Trade Association,resid floorspace,high-rise rural,2010,0.010686653
European Free Trade Association,resid floorspace,high-rise urban,2010,0.202363065
European Free Trade Association,comm floorspace,hotels commercial,2010,0.087061117
European Free Trade Association,comm floorspace,office commercial,2010,0.177747144
European Free Trade Association,comm floorspace,retail commercial,2010,0.244730493
European Free Trade Association,resid floorspace,semi-detached rural,2010,0.052084104
European Free Trade Association,resid floorspace,semi-detached urban,2010,0.183920104
India,resid floorspace,apartments rural,2010,0.0392709
India,resid floorspace,apartments urban,2010,0.01892662
India,resid floorspace,detached rural,2010,0.637694703
India,resid floorspace,detached urban,2010,0.05862079
India,comm floorspace,govern commercial,2010,0.896123316
India,resid floorspace,high-rise rural,2010,0.028020679
India,resid floorspace,high-rise urban,2010,0.069491789
India,comm floorspace,hotels commercial,2010,0.048527356
India,comm floorspace,office commercial,2010,0.03181441
India,comm floorspace,retail commercial,2010,0.023534918
India,resid floorspace,semi-detached rural,2010,0.058208399
India,resid floorspace,semi-detached urban,2010,0.08976612
Indonesia,resid floorspace,apartments rural,2010,0.032579381
Indonesia,resid floorspace,apartments urban,2010,0.060157573
Indonesia,resid floorspace,detached rural,2010,0.535164978
Indonesia,resid floorspace,detached urban,2010,0.142301
Indonesia,comm floorspace,govern commercial,2010,0.894783403
Indonesia,resid floorspace,high-rise rural,2010,0.023246129
Indonesia,resid floorspace,high-rise urban,2010,0.05852016
Indonesia,comm floorspace,hotels commercial,2010,0.048786657
Indonesia,comm floorspace,office commercial,2010,0.032399746
Indonesia,comm floorspace,retail commercial,2010,0.024030194
Indonesia,resid floorspace,semi-detached rural,2010,0.048290047
Indonesia,resid floorspace,semi-detached urban,2010,0.099740734
Japan,resid floorspace,apartments rural,2010,0.024473411
Japan,resid floorspace,apartments urban,2010,0.145388103
Japan,resid floorspace,detached rural,2010,0.360578559
Japan,resid floorspace,detached urban,2010,0.333907978
Japan,comm floorspace,govern commercial,2010,0.502717791
Japan,resid floorspace,high-rise rural,2010,0.003741929
Japan,resid floorspace,high-rise urban,2010,0.111424437
Japan,comm floorspace,hotels commercial,2010,0.085830474
Japan,comm floorspace,office commercial,2010,0.175525566
Japan,comm floorspace,retail commercial,2010,0.235926169
Japan,resid floorspace,semi-detached rural,2010,0.006477707
Japan,resid floorspace,semi-detached urban,2010,0.014007877
Mexico,resid floorspace,apartments rural,2010,0.013943368
Mexico,resid floorspace,apartments urban,2010,0.105312903
Mexico,resid floorspace,detached rural,2010,0.229040631
Mexico,resid floorspace,detached urban,2010,0.295123524
Mexico,comm floorspace,govern commercial,2010,0.749664515
Mexico,resid floorspace,high-rise rural,2010,0.00994891
Mexico,resid floorspace,high-rise urban,2010,0.151355545
Mexico,comm floorspace,hotels commercial,2010,0.067223871
Mexico,comm floorspace,office commercial,2010,0.094921403
Mexico,comm floorspace,retail commercial,2010,0.088190211
Mexico,resid floorspace,semi-detached rural,2010,0.02066724
