# File: A44.bld_floorspace_material_intensity_reg.csv
# Title: Building sub-type floorspace material intensity by GCAM region
# Units: kg/m2
# Description: Building sub-type floorspace material intensities based on data from Deetman et al. 2020. There are 2 floorspace sectors: resid floorspace and comm floorspace. Within resid floorspace there are 8 subsectors (4 building sub-types x urban/rural). Within comm floorspace there are 4 subsectors.
# Source: Deetman et al. 2020 Journal of Cleaner Production Supplementary Information;  https://doi.org/10.1016/j.jclepro.2019.118658 (with data processing for use in GCAM)
# Column types: ccccncn
# ----------
region,sector,subsector,material,year,Units,value
Southeast Asia,resid floorspace,high-rise urban,aluminium,1975,kg/m2,4.458160617
Taiwan,resid floorspace,high-rise urban,aluminium,1975,kg/m2,4.198376304
Argentina,resid floorspace,high-rise urban,aluminium,1975,kg/m2,2.834336678
Colombia,resid floorspace,high-rise urban,aluminium,1975,kg/m2,2.834336678
USA,resid floorspace,high-rise urban,aluminium,1990,kg/m2,28.23376076
Africa_Eastern,resid floorspace,high-rise urban,aluminium,1990,kg/m2,4.289712375
Africa_Northern,resid floorspace,high-rise urban,aluminium,1990,kg/m2,4.289712375
Africa_Southern,resid floorspace,high-rise urban,aluminium,1990,kg/m2,4.289712376
Africa_Western,resid floorspace,high-rise urban,aluminium,1990,kg/m2,2.137364549
Australia_NZ,resid floorspace,high-rise urban,aluminium,1990,kg/m2,18.17863018
Brazil,resid floorspace,high-rise urban,aluminium,1990,kg/m2,11.69246231
Canada,resid floorspace,high-rise urban,aluminium,1990,kg/m2,4.309788717
Central America and Caribbean,resid floorspace,high-rise urban,aluminium,1990,kg/m2,4.289712374
Central Asia,resid floorspace,high-rise urban,aluminium,1990,kg/m2,4.28878967
China,resid floorspace,high-rise urban,aluminium,1990,kg/m2,4.198376305
EU-12,resid floorspace,high-rise urban,aluminium,1990,kg/m2,0.972165558
EU-15,resid floorspace,high-rise urban,aluminium,1990,kg/m2,1.607524838
Europe_Eastern,resid floorspace,high-rise urban,aluminium,1990,kg/m2,4.289712375
Europe_Non_EU,resid floorspace,high-rise urban,aluminium,1990,kg/m2,1.676930148
European Free Trade Association,resid floorspace,high-rise urban,aluminium,1990,kg/m2,1.607524838
India,resid floorspace,high-rise urban,aluminium,1990,kg/m2,1.855841358
Indonesia,resid floorspace,high-rise urban,aluminium,1990,kg/m2,0.802447059
Japan,resid floorspace,high-rise urban,aluminium,1990,kg/m2,5.993442513
Mexico,resid floorspace,high-rise urban,aluminium,1990,kg/m2,4.289712375
Middle East,resid floorspace,high-rise urban,aluminium,1990,kg/m2,7.182109253
Pakistan,resid floorspace,high-rise urban,aluminium,1990,kg/m2,4.289712375
Russia,resid floorspace,high-rise urban,aluminium,1990,kg/m2,4.289712375
South Africa,resid floorspace,high-rise urban,aluminium,1990,kg/m2,1.706470457
South America_Northern,resid floorspace,high-rise urban,aluminium,1990,kg/m2,2.834336678
South America_Southern,resid floorspace,high-rise urban,aluminium,1990,kg/m2,2.834336678
South Asia,resid floorspace,high-rise urban,aluminium,1990,kg/m2,4.289712375
South Korea,resid floorspace,high-rise urban,aluminium,1990,kg/m2,4.701044402
Southeast Asia,resid floorspace,high-rise urban,aluminium,1990,kg/m2,4.463757217
Taiwan,resid floorspace,high-rise urban,aluminium,1990,kg/m2,4.198376305
Argentina,resid floorspace,high-rise urban,aluminium,1990,kg/m2,2.834336678
Colombia,resid floorspace,high-rise urban,aluminium,1990,kg/m2,2.834336678
USA,resid floorspace,high-rise urban,aluminium,2005,kg/m2,28.23986155
Africa_Eastern,resid floorspace,high-rise urban,aluminium,2005,kg/m2,4.289712374
Africa_Northern,resid floorspace,high-rise urban,aluminium,2005,kg/m2,4.289712374
Africa_Southern,resid floorspace,high-rise urban,aluminium,2005,kg/m2,4.289712374
Africa_Western,resid floorspace,high-rise urban,aluminium,2005,kg/m2,2.137364549
Australia_NZ,resid floorspace,high-rise urban,aluminium,2005,kg/m2,18.17863018
Brazil,resid floorspace,high-rise urban,aluminium,2005,kg/m2,11.69246231
Canada,resid floorspace,high-rise urban,aluminium,2005,kg/m2,4.309788717
Central America and Caribbean,resid floorspace,high-rise urban,aluminium,2005,kg/m2,4.289712375
Central Asia,resid floorspace,high-rise urban,aluminium,2005,kg/m2,4.285837429
China,resid floorspace,high-rise urban,aluminium,2005,kg/m2,4.198376306
EU-12,resid floorspace,high-rise urban,aluminium,2005,kg/m2,0.972304446
EU-15,resid floorspace,high-rise urban,aluminium,2005,kg/m2,1.607524838
Europe_Eastern,resid floorspace,high-rise urban,aluminium,2005,kg/m2,4.289712374
Europe_Non_EU,resid floorspace,high-rise urban,aluminium,2005,kg/m2,1.770154977
European Free Trade Association,resid floorspace,high-rise urban,aluminium,2005,kg/m2,1.607524838
India,resid floorspace,high-rise urban,aluminium,2005,kg/m2,1.855841357
Indonesia,resid floorspace,high-rise urban,aluminium,2005,kg/m2,0.802447059
Japan,resid floorspace,high-rise urban,aluminium,2005,kg/m2,5.993442513
Mexico,resid floorspace,high-rise urban,aluminium,2005,kg/m2,4.289712374
Middle East,resid floorspace,high-rise urban,aluminium,2005,kg/m2,7.182109252
Pakistan,resid floorspace,high-rise urban,aluminium,2005,kg/m2,4.289712372
Russia,resid floorspace,high-rise urban,aluminium,2005,kg/m2,4.289712374
South Africa,resid floorspace,high-rise urban,aluminium,2005,kg/m2,1.706470457
South America_Northern,resid floorspace,high-rise urban,aluminium,2005,kg/m2,2.834336678
South America_Southern,resid floorspace,high-rise urban,aluminium,2005,kg/m2,2.834336678
South Asia,resid floorspace,high-rise urban,aluminium,2005,kg/m2,4.289712372
South Korea,resid floorspace,high-rise urban,aluminium,2005,kg/m2,4.7010444
Southeast Asia,resid floorspace,high-rise urban,aluminium,2005,kg/m2,4.458520656
Taiwan,resid floorspace,high-rise urban,aluminium,2005,kg/m2,4.198376306
Argentina,resid floorspace,high-rise urban,aluminium,2005,kg/m2,2.834336678
Colombia,resid floorspace,high-rise urban,aluminium,2005,kg/m2,2.834336678
USA,resid floorspace,high-rise urban,aluminium,2010,kg/m2,28.24082608
Africa_Eastern,resid floorspace,high-rise urban,aluminium,2010,kg/m2,4.289712375
Africa_Northern,resid floorspace,high-rise urban,aluminium,2010,kg/m2,4.289712374
Africa_Southern,resid floorspace,high-rise urban,aluminium,2010,kg/m2,4.289712374
Africa_Western,resid floorspace,high-rise urban,aluminium,2010,kg/m2,2.137364549
Australia_NZ,resid floorspace,high-rise urban,aluminium,2010,kg/m2,18.17863018
Brazil,resid floorspace,high-rise urban,aluminium,2010,kg/m2,11.69246231
Canada,resid floorspace,high-rise urban,aluminium,2010,kg/m2,4.309788719
Central America and Caribbean,resid floorspace,high-rise urban,aluminium,2010,kg/m2,4.289712374
Central Asia,resid floorspace,high-rise urban,aluminium,2010,kg/m2,4.284086524
China,resid floorspace,high-rise urban,aluminium,2010,kg/m2,4.198376304
EU-12,resid floorspace,high-rise urban,aluminium,2010,kg/m2,0.972276792
EU-15,resid floorspace,high-rise urban,aluminium,2010,kg/m2,1.607524838
Europe_Eastern,resid floorspace,high-rise urban,aluminium,2010,kg/m2,4.289712375
Europe_Non_EU,resid floorspace,high-rise urban,aluminium,2010,kg/m2,1.780748948
European Free Trade Association,resid floorspace,high-rise urban,aluminium,2010,kg/m2,1.607524838
India,resid floorspace,high-rise urban,aluminium,2010,kg/m2,1.855841358
Indonesia,resid floorspace,high-rise urban,aluminium,2010,kg/m2,0.802447059
Japan,resid floorspace,high-rise urban,aluminium,2010,kg/m2,5.993442511
Mexico,resid floorspace,high-rise urban,aluminium,2010,kg/m2,4.289712376
Middle East,resid floorspace,high-rise urban,aluminium,2010,kg/m2,7.182109252
Pakistan,resid floorspace,high-rise urban,aluminium,2010,kg/m2,4.289712373
Russia,resid floorspace,high-rise urban,aluminium,2010,kg/m2,4.289712375
South Africa,resid floorspace,high-rise urban,aluminium,2010,kg/m2,1.706470458
South America_Northern,resid floorspace,high-rise urban,aluminium,2010,kg/m2,2.834336678
South America_Southern,resid floorspace,high-rise urban,aluminium,2010,kg/m2,2.834336678
South Asia,resid floorspace,high-rise urban,aluminium,2010,kg/m2,4.289712373
South Korea,resid floorspace,high-rise urban,aluminium,2010,kg/m2,4.701044401
Southeast Asia,resid floorspace,high-rise urban,aluminium,2010,kg/m2,4.446191272
Taiwan,resid floorspace,high-rise urban,aluminium,2010,kg/m2,4.198376304
Argentina,resid floorspace,high-rise urban,aluminium,2010,kg/m2,2.834336678
Colombia,resid floorspace,high-rise urban,aluminium,2010,kg/m2,2.834336678
USA,resid floorspace,high-rise urban,aluminium,2015,kg/m2,28.25162695
Africa_Eastern,resid floorspace,high-rise urban,aluminium,2015,kg/m2,4.289712375
Africa_Northern,resid floorspace,high-rise urban,aluminium,2015,kg/m2,4.289712373
Africa_Southern,resid floorspace,high-rise urban,aluminium,2015,kg/m2,4.289712373
Africa_Western,resid floorspace,high-rise urban,aluminium,2015,kg/m2,2.137364548
Australia_NZ,resid floorspace,high-rise urban,aluminium,2015,kg/m2,18.17863018
Brazil,resid floorspace,high-rise urban,aluminium,2015,kg/m2,11.69246231
Canada,resid floorspace,high-rise urban,aluminium,2015,kg/m2,4.309788717
Central America and Caribbean,resid floorspace,high-rise urban,aluminium,2015,kg/m2,4.289712374
Central Asia,resid floorspace,high-rise urban,aluminium,2015,kg/m2,4.283092667
China,resid floorspace,high-rise urban,aluminium,2015,kg/m2,4.198376304
EU-12,resid floorspace,high-rise urban,aluminium,2015,kg/m2,0.972256981
EU-15,resid floorspace,high-rise urban,aluminium,2015,kg/m2,1.607524838
Europe_Eastern,resid floorspace,high-rise urban,aluminium,2015,kg/m2,4.289712375
Europe_Non_EU,resid floorspace,high-rise urban,aluminium,2015,kg/m2,1.801566156
European Free Trade Association,resid floorspace,high-rise urban,aluminium,2015,kg/m2,1.607524838
India,resid floorspace,high-rise urban,aluminium,2015,kg/m2,1.855841358
Indonesia,resid floorspace,high-rise urban,aluminium,2015,kg/m2,0.802447059
Japan,resid floorspace,high-rise urban,aluminium,2015,kg/m2,5.993442512
Mexico,resid floorspace,high-rise urban,aluminium,2015,kg/m2,4.289712375
Middle East,resid floorspace,high-rise urban,aluminium,2015,kg/m2,7.182109252
Pakistan,resid floorspace,high-rise urban,aluminium,2015,kg/m2,4.289712373
Russia,resid floorspace,high-rise urban,aluminium,2015,kg/m2,4.289712375
South Africa,resid floorspace,high-rise urban,aluminium,2015,kg/m2,1.706470457
South America_Northern,resid floorspace,high-rise urban,aluminium,2015,kg/m2,2.834336678
South America_Southern,resid floorspace,high-rise urban,aluminium,2015,kg/m2,2.834336678
South Asia,resid floorspace,high-rise urban,aluminium,2015,kg/m2,4.289712373
South Korea,resid floorspace,high-rise urban,aluminium,2015,kg/m2,4.701044403
Southeast Asia,resid floorspace,high-rise urban,aluminium,2015,kg/m2,4.431626473
Taiwan,resid floorspace,high-rise urban,aluminium,2015,kg/m2,4.198376304
Argentina,resid floorspace,high-rise urban,aluminium,2015,kg/m2,2.834336678
Colombia,resid floorspace,high-rise urban,aluminium,2015,kg/m2,2.834336678
USA,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Africa_Eastern,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Africa_Northern,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Africa_Southern,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Africa_Western,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Australia_NZ,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Brazil,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Canada,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Central America and Caribbean,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Central Asia,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
China,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
EU-12,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
EU-15,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Europe_Eastern,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Europe_Non_EU,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
European Free Trade Association,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
India,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Indonesia,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Japan,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Mexico,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Middle East,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Pakistan,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Russia,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
South Africa,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
South America_Northern,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
South America_Southern,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
South Asia,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
South Korea,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Southeast Asia,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Taiwan,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Argentina,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
Colombia,resid floorspace,high-rise urban,copper,1975,kg/m2,0.01
USA,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Africa_Eastern,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Africa_Northern,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Africa_Southern,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Africa_Western,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Australia_NZ,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Brazil,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Canada,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Central America and Caribbean,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Central Asia,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
China,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
EU-12,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
EU-15,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Europe_Eastern,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Europe_Non_EU,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
European Free Trade Association,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
India,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Indonesia,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Japan,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Mexico,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Middle East,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Pakistan,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Russia,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
South Africa,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
South America_Northern,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
South America_Southern,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
South Asia,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
South Korea,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Southeast Asia,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Taiwan,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Argentina,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
Colombia,resid floorspace,high-rise urban,copper,1990,kg/m2,0.01
USA,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Africa_Eastern,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Africa_Northern,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Africa_Southern,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Africa_Western,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Australia_NZ,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Brazil,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Canada,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Central America and Caribbean,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Central Asia,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
China,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
EU-12,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
EU-15,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Europe_Eastern,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Europe_Non_EU,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
European Free Trade Association,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
India,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Indonesia,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Japan,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Mexico,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Middle East,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Pakistan,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Russia,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
South Africa,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
South America_Northern,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
South America_Southern,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
South Asia,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
South Korea,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Southeast Asia,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Taiwan,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Argentina,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
Colombia,resid floorspace,high-rise urban,copper,2005,kg/m2,0.01
USA,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
Africa_Eastern,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
Africa_Northern,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
Africa_Southern,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
Africa_Western,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
Australia_NZ,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
Brazil,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
Canada,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
Central America and Caribbean,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
Central Asia,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
China,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
EU-12,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
EU-15,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
Europe_Eastern,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
Europe_Non_EU,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
European Free Trade Association,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
India,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
Indonesia,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
Japan,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
Mexico,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
Middle East,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
Pakistan,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
Russia,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
South Africa,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
South America_Northern,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
South America_Southern,resid floorspace,high-rise urban,copper,2010,kg/m2,0.01
