# File: A54.trn_globaltech_mineral_coef_ev_battery.csv
# Title: EV batteryy sector technology mineral use intensity (only the battery part)
# Units: kg/veh for different technologies
# Description: this dataset defines the mineral use intensity for battery of different EV technology (used for battery replacement assumption)
# Comment:
# Column types: ccccnnnnnnnnnnnnn
# ----------
supplysector,subsector,technology,unit,steel,aluminium,copper,silicon,graphite,lithium,cobalt,nickel,manganese,neodymium,tellurium,vanadium,platinum
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (NMC811),kg/vehicle,0.00E+00,9.45E+01,5.85E+01,0.00E+00,7.28E+01,1.05E+01,7.50E+00,5.85E+01,6.80E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (NCA),kg/vehicle,0.00E+00,9.49E+01,5.79E+01,0.00E+00,7.28E+01,7.50E+00,9.80E+00,5.10E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (LFP),kg/vehicle,6.08E+01,1.17E+02,6.79E+01,0.00E+00,8.18E+01,7.50E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (Na_ion),kg/vehicle,0.00E+00,1.79E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E+01,4.50E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (LFP_si),kg/vehicle,6.08E+01,1.17E+02,6.79E+01,3.80E+00,3.60E+01,7.50E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (NMC811_si),kg/vehicle,0.00E+00,9.45E+01,5.85E+01,3.80E+00,3.23E+01,1.05E+01,7.50E+00,5.85E+01,6.80E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (LFP_ssb),kg/vehicle,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4W_mc_bev_pass,car_bev,car_bev (NMC811_ssb),kg/vehicle,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4w_pass,Large Car and Truck,FCEV,kg/vehicle,0.00E+00,5.01E-01,0.00E+00,0.00E+00,2.78E+00,2.67E-01,7.52E-01,7.49E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4w_pass,Large Car and Truck,Hybrid Liquids,kg/vehicle,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.67E-03,8.53E-02,2.40E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4w_pass,Large Car and Truck,Liquids,kg/vehicle,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.67E-03,8.53E-02,2.40E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4w_pass,Large Car and Truck,NG,kg/vehicle,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.67E-03,8.53E-02,2.40E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4W_hc_bev_pass,largecar_bev,largecar_bev (NMC111),kg/vehicle,0.00E+00,1.44E+02,8.90E+01,0.00E+00,1.14E+02,1.49E+01,4.46E+01,4.46E+01,4.23E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4W_hc_bev_pass,largecar_bev,largecar_bev (NMC622),kg/vehicle,0.00E+00,1.44E+02,8.90E+01,0.00E+00,1.12E+02,1.37E+01,2.40E+01,7.31E+01,2.28E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4W_hc_bev_pass,largecar_bev,largecar_bev (NMC811),kg/vehicle,0.00E+00,1.44E+02,8.90E+01,0.00E+00,1.11E+02,1.60E+01,1.14E+01,8.90E+01,1.03E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4W_hc_bev_pass,largecar_bev,largecar_bev (NCA),kg/vehicle,0.00E+00,1.44E+02,8.81E+01,0.00E+00,1.11E+02,1.14E+01,1.49E+01,7.76E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4W_hc_bev_pass,largecar_bev,largecar_bev (LFP),kg/vehicle,9.25E+01,1.79E+02,1.03E+02,0.00E+00,1.24E+02,1.14E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4W_hc_bev_pass,largecar_bev,largecar_bev (Na_ion),kg/vehicle,0.00E+00,2.72E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.57E+01,6.85E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4W_hc_bev_pass,largecar_bev,largecar_bev (LFP_si),kg/vehicle,9.25E+01,1.79E+02,1.03E+02,5.07E+00,5.48E+01,1.14E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4W_hc_bev_pass,largecar_bev,largecar_bev (NMC811_si),kg/vehicle,0.00E+00,1.44E+02,8.90E+01,5.07E+00,4.92E+01,1.60E+01,1.14E+01,8.90E+01,1.03E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4W_hc_bev_pass,largecar_bev,largecar_bev (LFP_ssb),kg/vehicle,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
trn_pasg_road_ldv_4W_hc_bev_pass,largecar_bev,largecar_bev (NMC811_ssb),kg/vehicle,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
