# File: EL2_foodgrouptargets_current_population_updated.csv
# Title: EAT_Lancet diet targets by AgMIP EL2
# Unit: Various
# Description: The data provides 2020 dietary intake and changes needed to reach 2050 EAT target by food group
# Source: AgMIP Marco Springmann
# Column types: ccccccin 
# ----------
Measure,Age,Diet_scenario,Unit,Food_group,Region,Year,Value
"chg","adults","FLX","g/d_w","fat_ani","UGA","2010",-1.36349851370996
"chg","adults","FLX","g/d_w","fat_ani","UGA","2020",-1.28938405438095
"chg","adults","FLX","g/d_w","fat_ani","UKR","2010",-8.7792097753262
"chg","adults","FLX","g/d_w","fat_ani","UKR","2020",-7.92359532176404
"chg","adults","FLX","g/d_w","fat_ani","URY","2010",-10.3922270249369
"chg","adults","FLX","g/d_w","fat_ani","URY","2020",-15.1558132316594
"chg","adults","FLX","g/d_w","fat_ani","USA","2010",-7.02728567317403
"chg","adults","FLX","g/d_w","fat_ani","USA","2020",-7.62311172242775
"chg","adults","FLX","g/d_w","fat_ani","UZB","2010",-10.1332304092769
"chg","adults","FLX","g/d_w","fat_ani","UZB","2020",-10.8073821673729
"chg","adults","FLX","g/d_w","fat_ani","VCT","2010",-3.09108502176409
"chg","adults","FLX","g/d_w","fat_ani","VCT","2020",-4.45791122201175
"chg","adults","FLX","g/d_w","fat_ani","VEN","2010",-1.63024646145299
"chg","adults","FLX","g/d_w","fat_ani","VEN","2020",-1.11638456419415
"chg","adults","FLX","g/d_w","fat_ani","VNM","2010",-4.55518482759607
"chg","adults","FLX","g/d_w","fat_ani","VNM","2020",-4.71822358520448
"chg","adults","FLX","g/d_w","fat_ani","VUT","2010",-5.5951074360095
"chg","adults","FLX","g/d_w","fat_ani","VUT","2020",-2.45620176223389
"chg","adults","FLX","g/d_w","fat_ani","WSM","2010",-15.8130654763785
"chg","adults","FLX","g/d_w","fat_ani","WSM","2020",-14.0920297844586
"chg","adults","FLX","g/d_w","fat_ani","YEM","2010",-1.72870725934094
"chg","adults","FLX","g/d_w","fat_ani","YEM","2020",-1.56703140533678
"chg","adults","FLX","g/d_w","fat_ani","ZAF","2010",-1.77177952983668
"chg","adults","FLX","g/d_w","fat_ani","ZAF","2020",-1.72146096730546
"chg","adults","FLX","g/d_w","fat_ani","ZMB","2010",-2.07733109825408
"chg","adults","FLX","g/d_w","fat_ani","ZMB","2020",-1.64220999461712
"chg","adults","FLX","g/d_w","fat_ani","ZWE","2010",-2.2258097733264
"chg","adults","FLX","g/d_w","fat_ani","ZWE","2020",-1.50395800430836
"chg","adults","FLX","g/d_w","milk","WLD","2010",-63.2471062734611
"chg","adults","FLX","g/d_w","milk","WLD","2020",-67.6756041596853
"chg","adults","FLX","g/d_w","milk","HIC","2010",-256.48238706388
"chg","adults","FLX","g/d_w","milk","HIC","2020",-262.827796113798
"chg","adults","FLX","g/d_w","milk","UMC","2010",-35.7504041306972
"chg","adults","FLX","g/d_w","milk","UMC","2020",-39.1064813461968
"chg","adults","FLX","g/d_w","milk","LMC","2010",-16.6614457452
"chg","adults","FLX","g/d_w","milk","LMC","2020",-28.4391638455212
"chg","adults","FLX","g/d_w","milk","LIC","2010",-1.11566942341805
"chg","adults","FLX","g/d_w","milk","LIC","2020",-5.29348522180413
"chg","adults","FLX","g/d_w","milk","NAC","2010",-291.92096867748
"chg","adults","FLX","g/d_w","milk","NAC","2020",-306.248360611991
"chg","adults","FLX","g/d_w","milk","LCN","2010",-38.2211330003446
"chg","adults","FLX","g/d_w","milk","LCN","2020",-39.1395601743178
"chg","adults","FLX","g/d_w","milk","ECS","2010",-327.326411720617
"chg","adults","FLX","g/d_w","milk","ECS","2020",-350.262791567007
"chg","adults","FLX","g/d_w","milk","MEA","2010",-4.57968107234063
"chg","adults","FLX","g/d_w","milk","MEA","2020",-8.49119964353457
"chg","adults","FLX","g/d_w","milk","SAS","2010",-6.98664977668059
"chg","adults","FLX","g/d_w","milk","SAS","2020",-23.6520639207786
"chg","adults","FLX","g/d_w","milk","EAS","2010",-3.68378619835371
"chg","adults","FLX","g/d_w","milk","EAS","2020",-6.16179717950623
"chg","adults","FLX","g/d_w","milk","SSF","2010",-3.32909682241626
"chg","adults","FLX","g/d_w","milk","SSF","2020",-2.72379785262618
"chg","adults","FLX","g/d_w","milk","ALB","2010",-590.671977728338
"chg","adults","FLX","g/d_w","milk","ALB","2020",-616.055572532475
"chg","adults","FLX","g/d_w","milk","ARE","2020",1.4210854715202E-14
"chg","adults","FLX","g/d_w","milk","ARG","2010",-215.454923459258
"chg","adults","FLX","g/d_w","milk","ARG","2020",-127.645589197795
"chg","adults","FLX","g/d_w","milk","ARM","2010",-356.512183601716
"chg","adults","FLX","g/d_w","milk","ARM","2020",-363.224476025632
"chg","adults","FLX","g/d_w","milk","ATG","2010",2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","AUS","2010",-335.052237212677
"chg","adults","FLX","g/d_w","milk","AUS","2020",-432.081442553261
"chg","adults","FLX","g/d_w","milk","AUT","2010",-286.9645292005
"chg","adults","FLX","g/d_w","milk","AUT","2020",-383.424693934938
"chg","adults","FLX","g/d_w","milk","AZE","2010",-290.610080878901
"chg","adults","FLX","g/d_w","milk","AZE","2020",-346.735909045733
"chg","adults","FLX","g/d_w","milk","BEL","2020",-244.016500114639
"chg","adults","FLX","g/d_w","milk","BEN","2020",3.5527136788005E-15
"chg","adults","FLX","g/d_w","milk","BGD","2020",7.105427357601E-15
"chg","adults","FLX","g/d_w","milk","BGR","2010",-163.338584127212
"chg","adults","FLX","g/d_w","milk","BGR","2020",-175.428189136891
"chg","adults","FLX","g/d_w","milk","BHR","2020",2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","BIH","2010",-358.28538997072
"chg","adults","FLX","g/d_w","milk","BIH","2020",-337.252071456034
"chg","adults","FLX","g/d_w","milk","BLR","2010",-171.52328471379
"chg","adults","FLX","g/d_w","milk","BLR","2020",-263.173506198216
"chg","adults","FLX","g/d_w","milk","BOL","2010",1.4210854715202E-14
"chg","adults","FLX","g/d_w","milk","BOL","2020",1.4210854715202E-14
"chg","adults","FLX","g/d_w","milk","BRA","2010",-41.2889598622275
"chg","adults","FLX","g/d_w","milk","BRA","2020",-71.6396390425521
"chg","adults","FLX","g/d_w","milk","BWA","2010",-241.950865116084
"chg","adults","FLX","g/d_w","milk","BWA","2020",-101.661217274191
"chg","adults","FLX","g/d_w","milk","CAF","2010",7.105427357601E-15
"chg","adults","FLX","g/d_w","milk","CAN","2010",-264.732424703408
"chg","adults","FLX","g/d_w","milk","CAN","2020",-272.423256172705
"chg","adults","FLX","g/d_w","milk","CHE","2010",-562.378722060046
"chg","adults","FLX","g/d_w","milk","CHE","2020",-653.034761271238
"chg","adults","FLX","g/d_w","milk","CHL","2010",-2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","CHL","2020",-3.68861480407097
"chg","adults","FLX","g/d_w","milk","CHN","2010",-7.105427357601E-15
"chg","adults","FLX","g/d_w","milk","CIV","2020",4.44089209850063E-16
"chg","adults","FLX","g/d_w","milk","CMR","2010",-3.5527136788005E-15
"chg","adults","FLX","g/d_w","milk","COD","2010",2.22044604925031E-16
"chg","adults","FLX","g/d_w","milk","COD","2020",-1.11022302462516E-16
"chg","adults","FLX","g/d_w","milk","COG","2020",4.44089209850063E-16
"chg","adults","FLX","g/d_w","milk","COL","2010",-26.4407999155295
"chg","adults","FLX","g/d_w","milk","COL","2020",-13.9020752059169
"chg","adults","FLX","g/d_w","milk","COM","2020",-7.105427357601E-15
"chg","adults","FLX","g/d_w","milk","CRI","2010",-96.8656554387033
"chg","adults","FLX","g/d_w","milk","CRI","2020",-135.705762720311
"chg","adults","FLX","g/d_w","milk","CUB","2010",-2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","CYP","2010",-196.027294272068
"chg","adults","FLX","g/d_w","milk","CYP","2020",-290.022830300525
"chg","adults","FLX","g/d_w","milk","CZE","2010",-256.086494438835
"chg","adults","FLX","g/d_w","milk","CZE","2020",-340.085830361762
"chg","adults","FLX","g/d_w","milk","DEU","2010",-288.007871420457
"chg","adults","FLX","g/d_w","milk","DEU","2020",-426.336640795244
"chg","adults","FLX","g/d_w","milk","DNK","2010",-475.502706836907
"chg","adults","FLX","g/d_w","milk","DNK","2020",-651.931993358333
"chg","adults","FLX","g/d_w","milk","ECU","2010",-80.5594899205634
"chg","adults","FLX","g/d_w","milk","ECU","2020",-7.93860717018848
"chg","adults","FLX","g/d_w","milk","EGY","2010",-2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","EGY","2020",1.4210854715202E-14
"chg","adults","FLX","g/d_w","milk","ESP","2010",-226.79267223869
"chg","adults","FLX","g/d_w","milk","ESP","2020",-192.299719257782
"chg","adults","FLX","g/d_w","milk","EST","2010",-352.751989723579
"chg","adults","FLX","g/d_w","milk","EST","2020",-800.04407382382
"chg","adults","FLX","g/d_w","milk","ETH","2010",2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","FIN","2010",-904.01179689281
"chg","adults","FLX","g/d_w","milk","FIN","2020",-666.29189290164
"chg","adults","FLX","g/d_w","milk","FRA","2010",-500.840426945725
"chg","adults","FLX","g/d_w","milk","FRA","2020",-458.852174764984
"chg","adults","FLX","g/d_w","milk","FSM","2020",8.88178419700125E-16
"chg","adults","FLX","g/d_w","milk","GBR","2010",-425.264204691566
"chg","adults","FLX","g/d_w","milk","GBR","2020",-367.876718173204
"chg","adults","FLX","g/d_w","milk","GEO","2010",-289.163427120619
"chg","adults","FLX","g/d_w","milk","GEO","2020",-313.458128149459
"chg","adults","FLX","g/d_w","milk","GHA","2010",8.88178419700125E-16
"chg","adults","FLX","g/d_w","milk","GIN","2010",7.105427357601E-15
"chg","adults","FLX","g/d_w","milk","GNB","2010",7.105427357601E-15
"chg","adults","FLX","g/d_w","milk","GRC","2010",-460.094660807967
"chg","adults","FLX","g/d_w","milk","GRC","2020",-316.000898401366
"chg","adults","FLX","g/d_w","milk","GRD","2010",1.4210854715202E-14
"chg","adults","FLX","g/d_w","milk","GRD","2020",1.4210854715202E-14
"chg","adults","FLX","g/d_w","milk","GUY","2020",-2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","HND","2010",-2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","HRV","2010",-387.568903602294
"chg","adults","FLX","g/d_w","milk","HRV","2020",-357.994941830361
"chg","adults","FLX","g/d_w","milk","HTI","2010",3.5527136788005E-15
"chg","adults","FLX","g/d_w","milk","HTI","2020",-3.5527136788005E-15
"chg","adults","FLX","g/d_w","milk","HUN","2010",-264.027366453426
"chg","adults","FLX","g/d_w","milk","HUN","2020",-307.057767991876
"chg","adults","FLX","g/d_w","milk","IDN","2020",-1.77635683940025E-15
"chg","adults","FLX","g/d_w","milk","IND","2010",-2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","IND","2020",5.6843418860808E-14
"chg","adults","FLX","g/d_w","milk","IRL","2010",-430.869941720403
"chg","adults","FLX","g/d_w","milk","IRL","2020",-395.906958721158
"chg","adults","FLX","g/d_w","milk","ISL","2010",-317.207209625879
"chg","adults","FLX","g/d_w","milk","ISL","2020",-405.451551504794
"chg","adults","FLX","g/d_w","milk","ISR","2010",-208.428902300589
"chg","adults","FLX","g/d_w","milk","ISR","2020",-275.067752313693
"chg","adults","FLX","g/d_w","milk","ITA","2010",-362.02506548151
"chg","adults","FLX","g/d_w","milk","ITA","2020",-258.014007020914
"chg","adults","FLX","g/d_w","milk","JAM","2010",-2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","JAM","2020",2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","JOR","2010",2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","JPN","2010",-2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","KAZ","2010",-567.638905434207
"chg","adults","FLX","g/d_w","milk","KAZ","2020",-568.770188930845
"chg","adults","FLX","g/d_w","milk","KEN","2010",-55.0172847213507
"chg","adults","FLX","g/d_w","milk","KEN","2020",-23.4385490694555
"chg","adults","FLX","g/d_w","milk","KGZ","2010",-413.871813988614
"chg","adults","FLX","g/d_w","milk","KGZ","2020",-480.877246093468
"chg","adults","FLX","g/d_w","milk","KHM","2010",-4.44089209850063E-16
"chg","adults","FLX","g/d_w","milk","KOR","2020",3.5527136788005E-15
"chg","adults","FLX","g/d_w","milk","KWT","2010",-1.4210854715202E-14
"chg","adults","FLX","g/d_w","milk","KWT","2020",-1.4210854715202E-14
"chg","adults","FLX","g/d_w","milk","LAO","2010",2.22044604925031E-16
"chg","adults","FLX","g/d_w","milk","LBN","2010",-2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","LBR","2020",-8.88178419700125E-16
"chg","adults","FLX","g/d_w","milk","LKA","2020",7.105427357601E-15
"chg","adults","FLX","g/d_w","milk","LSO","2020",2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","LTU","2010",-190.781960161276
"chg","adults","FLX","g/d_w","milk","LTU","2020",-511.073284725077
"chg","adults","FLX","g/d_w","milk","LUX","2010",-66.3398630423959
"chg","adults","FLX","g/d_w","milk","LUX","2020",-71.4164147330333
"chg","adults","FLX","g/d_w","milk","LVA","2010",-392.989292480805
"chg","adults","FLX","g/d_w","milk","LVA","2020",-565.396991866116
"chg","adults","FLX","g/d_w","milk","MDA","2010",-238.831947091252
"chg","adults","FLX","g/d_w","milk","MDA","2020",-75.7384468079407
"chg","adults","FLX","g/d_w","milk","MDG","2020",-7.105427357601E-15
"chg","adults","FLX","g/d_w","milk","MDV","2020",-7.105427357601E-15
"chg","adults","FLX","g/d_w","milk","MEX","2010",2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","MEX","2020",2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","MKD","2010",-114.00859174017
"chg","adults","FLX","g/d_w","milk","MKD","2020",-225.467868014006
"chg","adults","FLX","g/d_w","milk","MLI","2010",-12.4179181777442
"chg","adults","FLX","g/d_w","milk","MLT","2010",-23.2576058408052
"chg","adults","FLX","g/d_w","milk","MLT","2020",-62.0147859545812
"chg","adults","FLX","g/d_w","milk","MMR","2010",3.5527136788005E-15
"chg","adults","FLX","g/d_w","milk","MMR","2020",-7.105427357601E-15
"chg","adults","FLX","g/d_w","milk","MNE","2010",-646.36006323511
"chg","adults","FLX","g/d_w","milk","MNE","2020",-773.751566750963
"chg","adults","FLX","g/d_w","milk","MNG","2010",-32.3206031178143
"chg","adults","FLX","g/d_w","milk","MNG","2020",-271.224057195517
"chg","adults","FLX","g/d_w","milk","MUS","2020",-7.105427357601E-15
"chg","adults","FLX","g/d_w","milk","MWI","2010",-1.77635683940025E-15
"chg","adults","FLX","g/d_w","milk","MWI","2020",-3.5527136788005E-15
"chg","adults","FLX","g/d_w","milk","MYS","2010",1.77635683940025E-15
"chg","adults","FLX","g/d_w","milk","MYS","2020",-1.77635683940025E-15
"chg","adults","FLX","g/d_w","milk","NAM","2010",5.6843418860808E-14
"chg","adults","FLX","g/d_w","milk","NAM","2020",-2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","NER","2010",-1.4210854715202E-14
"chg","adults","FLX","g/d_w","milk","NER","2020",-1.4210854715202E-14
"chg","adults","FLX","g/d_w","milk","NGA","2020",4.44089209850063E-16
"chg","adults","FLX","g/d_w","milk","NIC","2020",-94.6524547422509
"chg","adults","FLX","g/d_w","milk","NLD","2010",-589.875089228058
"chg","adults","FLX","g/d_w","milk","NLD","2020",-551.901900307515
"chg","adults","FLX","g/d_w","milk","NOR","2010",-324.094676731276
"chg","adults","FLX","g/d_w","milk","NOR","2020",-344.023932358357
"chg","adults","FLX","g/d_w","milk","NZL","2010",-207.815730037638
"chg","adults","FLX","g/d_w","milk","NZL","2020",-538.456298431885
"chg","adults","FLX","g/d_w","milk","OMN","2010",-60.3708340210386
"chg","adults","FLX","g/d_w","milk","OMN","2020",-44.4004428255121
"chg","adults","FLX","g/d_w","milk","PAK","2010",-62.4868838467271
"chg","adults","FLX","g/d_w","milk","PAK","2020",-196.665031990891
"chg","adults","FLX","g/d_w","milk","PHL","2010",-2.22044604925031E-16
"chg","adults","FLX","g/d_w","milk","PNG","2010",-4.44089209850063E-16
"chg","adults","FLX","g/d_w","milk","POL","2010",-400.864429832575
"chg","adults","FLX","g/d_w","milk","POL","2020",-396.945160135982
"chg","adults","FLX","g/d_w","milk","PRT","2010",-91.8028419787265
"chg","adults","FLX","g/d_w","milk","PRT","2020",-167.266823662253
"chg","adults","FLX","g/d_w","milk","PRY","2010",2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","ROU","2010",-403.711611598455
"chg","adults","FLX","g/d_w","milk","ROU","2020",-339.867255945539
"chg","adults","FLX","g/d_w","milk","RUS","2010",-277.196665985315
"chg","adults","FLX","g/d_w","milk","RUS","2020",-260.436712951723
"chg","adults","FLX","g/d_w","milk","RWA","2010",7.105427357601E-15
"chg","adults","FLX","g/d_w","milk","SDN","2020",-37.246929786482
"chg","adults","FLX","g/d_w","milk","SEN","2020",3.5527136788005E-15
"chg","adults","FLX","g/d_w","milk","SLB","2020",-1.77635683940025E-15
"chg","adults","FLX","g/d_w","milk","SLE","2020",-3.5527136788005E-15
"chg","adults","FLX","g/d_w","milk","SLV","2010",-13.7774574223815
"chg","adults","FLX","g/d_w","milk","SLV","2020",-35.3552226349099
"chg","adults","FLX","g/d_w","milk","SRB","2010",-278.748540325899
"chg","adults","FLX","g/d_w","milk","SRB","2020",-338.04795594697
"chg","adults","FLX","g/d_w","milk","SVK","2010",-279.737540332414
"chg","adults","FLX","g/d_w","milk","SVK","2020",-476.371880259362
"chg","adults","FLX","g/d_w","milk","SVN","2010",-298.912839993892
"chg","adults","FLX","g/d_w","milk","SVN","2020",-404.892683939892
"chg","adults","FLX","g/d_w","milk","SWE","2010",-663.943337099451
"chg","adults","FLX","g/d_w","milk","SWE","2020",-523.126901020929
"chg","adults","FLX","g/d_w","milk","SWZ","2010",-2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","SYC","2010",-3.5527136788005E-15
"chg","adults","FLX","g/d_w","milk","SYC","2020",-1.4210854715202E-14
"chg","adults","FLX","g/d_w","milk","SYR","2020",-69.5544913511064
"chg","adults","FLX","g/d_w","milk","TCD","2010",7.105427357601E-15
"chg","adults","FLX","g/d_w","milk","TJK","2010",-51.1171728016151
"chg","adults","FLX","g/d_w","milk","TJK","2020",-63.9022676315516
"chg","adults","FLX","g/d_w","milk","TKM","2010",-232.761207585503
"chg","adults","FLX","g/d_w","milk","TKM","2020",-119.75767207666
"chg","adults","FLX","g/d_w","milk","TTO","2020",-1.4210854715202E-14
"chg","adults","FLX","g/d_w","milk","TUN","2010",-2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","TUN","2020",2.8421709430404E-14
"chg","adults","FLX","g/d_w","milk","TUR","2010",-128.111623855782
"chg","adults","FLX","g/d_w","milk","TUR","2020",-286.878585675698
"chg","adults","FLX","g/d_w","milk","UGA","2010",-1.4210854715202E-14
"chg","adults","FLX","g/d_w","milk","UKR","2010",-328.229292094274
"chg","adults","FLX","g/d_w","milk","UKR","2020",-332.339832816626
"chg","adults","FLX","g/d_w","milk","URY","2010",-173.78161894502
"chg","adults","FLX","g/d_w","milk","URY","2020",-259.855976190568
"chg","adults","FLX","g/d_w","milk","USA","2010",-294.936351500297
"chg","adults","FLX","g/d_w","milk","USA","2020",-310.056413903828
"chg","adults","FLX","g/d_w","milk","UZB","2010",-358.717056282663
"chg","adults","FLX","g/d_w","milk","UZB","2020",-582.420015299384
"chg","adults","FLX","g/d_w","milk","VCT","2020",1.4210854715202E-14
"chg","adults","FLX","g/d_w","milk","VEN","2010",-74.0432651580663
"chg","adults","FLX","g/d_w","milk","VEN","2020",-36.6993713973287
"chg","adults","FLX","g/d_w","milk","WSM","2020",-1.4210854715202E-14
"chg","adults","FLX","g/d_w","milk","ZMB","2010",-7.105427357601E-15
"chg","adults","FLX","g/d_w","milk","ZWE","2020",-1.4210854715202E-14
"chg","adults","FLX","g/d_w","eggs","WLD","2010",-13.3092381297658
"chg","adults","FLX","g/d_w","eggs","WLD","2020",-15.5073808457595
"chg","adults","FLX","g/d_w","eggs","HIC","2010",-20.3176908663198
"chg","adults","FLX","g/d_w","eggs","HIC","2020",-21.8301553582235
"chg","adults","FLX","g/d_w","eggs","UMC","2010",-24.640814353057
"chg","adults","FLX","g/d_w","eggs","UMC","2020",-30.9706044861914
"chg","adults","FLX","g/d_w","eggs","LMC","2010",-0.927470236337491
"chg","adults","FLX","g/d_w","eggs","LMC","2020",-1.32464448963478
"chg","adults","FLX","g/d_w","eggs","LIC","2020",-0.399243860180057
"chg","adults","FLX","g/d_w","eggs","NAC","2010",-20.7239113667563
"chg","adults","FLX","g/d_w","eggs","NAC","2020",-23.3054250561393
"chg","adults","FLX","g/d_w","eggs","LCN","2010",-14.8345166791822
"chg","adults","FLX","g/d_w","eggs","LCN","2020",-22.0686824711471
"chg","adults","FLX","g/d_w","eggs","ECS","2010",-19.868088993086
"chg","adults","FLX","g/d_w","eggs","ECS","2020",-21.8434520429411
"chg","adults","FLX","g/d_w","eggs","MEA","2010",-4.86833862224016
"chg","adults","FLX","g/d_w","eggs","MEA","2020",-5.6906284726352
"chg","adults","FLX","g/d_w","eggs","SAS","2010",-0.00331074660664399
"chg","adults","FLX","g/d_w","eggs","SAS","2020",-0.0109239966810986
"chg","adults","FLX","g/d_w","eggs","EAS","2010",-25.4306880602426
"chg","adults","FLX","g/d_w","eggs","EAS","2020",-31.3215807001535
"chg","adults","FLX","g/d_w","eggs","SSF","2010",-0.456002142533402
"chg","adults","FLX","g/d_w","eggs","SSF","2020",-0.679262951878404
"chg","adults","FLX","g/d_w","eggs","ALB","2010",-9.79283022715367
"chg","adults","FLX","g/d_w","eggs","ALB","2020",-31.0124052283514
"chg","adults","FLX","g/d_w","eggs","ARE","2020",-6.50082521780146
"chg","adults","FLX","g/d_w","eggs","ARG","2010",-15.6346142691084
"chg","adults","FLX","g/d_w","eggs","ARG","2020",-28.5547882487165
"chg","adults","FLX","g/d_w","eggs","ARM","2010",-24.1338428485292
"chg","adults","FLX","g/d_w","eggs","ARM","2020",-22.7697861706214
"chg","adults","FLX","g/d_w","eggs","ATG","2010",-3.19755992044236
"chg","adults","FLX","g/d_w","eggs","ATG","2020",-9.83891753649266
"chg","adults","FLX","g/d_w","eggs","AUS","2010",-3.41038374477223
"chg","adults","FLX","g/d_w","eggs","AUS","2020",-6.91464122120207
"chg","adults","FLX","g/d_w","eggs","AUT","2010",-16.8692931327506
"chg","adults","FLX","g/d_w","eggs","AUT","2020",-19.6117284617176
"chg","adults","FLX","g/d_w","eggs","AZE","2010",-11.7017243551343
"chg","adults","FLX","g/d_w","eggs","AZE","2020",-15.945459924523
"chg","adults","FLX","g/d_w","eggs","BEL","2010",-18.5786668651249
"chg","adults","FLX","g/d_w","eggs","BEL","2020",-19.6946716998653
"chg","adults","FLX","g/d_w","eggs","BFA","2010",-1.77635683940025E-15
"chg","adults","FLX","g/d_w","eggs","BFA","2020",4.44089209850063E-16
"chg","adults","FLX","g/d_w","eggs","BGD","2010",-8.88178419700125E-16
"chg","adults","FLX","g/d_w","eggs","BGD","2020",1.77635683940025E-15
"chg","adults","FLX","g/d_w","eggs","BGR","2010",-16.36913215713
"chg","adults","FLX","g/d_w","eggs","BGR","2020",-1.74259511865431
"chg","adults","FLX","g/d_w","eggs","BHR","2020",-7.19819302120412
"chg","adults","FLX","g/d_w","eggs","BHS","2010",-7.42406890680836
"chg","adults","FLX","g/d_w","eggs","BHS","2020",-16.0427397635514
"chg","adults","FLX","g/d_w","eggs","BIH","2010",-0.0569922670416307
"chg","adults","FLX","g/d_w","eggs","BIH","2020",-5.3558715119941
"chg","adults","FLX","g/d_w","eggs","BLR","2010",-30.0611032956895
"chg","adults","FLX","g/d_w","eggs","BLR","2020",-26.7102036427341
"chg","adults","FLX","g/d_w","eggs","BLZ","2010",-1.83909036537647
"chg","adults","FLX","g/d_w","eggs","BLZ","2020",-1.76509332251723
"chg","adults","FLX","g/d_w","eggs","BOL","2010",-5.77524395406952
"chg","adults","FLX","g/d_w","eggs","BOL","2020",-11.4921798407917
"chg","adults","FLX","g/d_w","eggs","BRA","2010",-6.64027458114432
"chg","adults","FLX","g/d_w","eggs","BRA","2020",-16.9038171295356
"chg","adults","FLX","g/d_w","eggs","BRB","2010",-6.19781922775799
"chg","adults","FLX","g/d_w","eggs","BRB","2020",-13.2207004113154
"chg","adults","FLX","g/d_w","eggs","BTN","2020",-6.75418474255756
"chg","adults","FLX","g/d_w","eggs","CAF","2010",4.44089209850063E-16
"chg","adults","FLX","g/d_w","eggs","CAN","2010",-18.4583766916865
"chg","adults","FLX","g/d_w","eggs","CAN","2020",-22.9514909784631
"chg","adults","FLX","g/d_w","eggs","CHE","2010",-13.8509802523971
"chg","adults","FLX","g/d_w","eggs","CHE","2020",-14.6935884361058
"chg","adults","FLX","g/d_w","eggs","CHL","2010",-13.3303039044138
"chg","adults","FLX","g/d_w","eggs","CHL","2020",-13.1345495942175
"chg","adults","FLX","g/d_w","eggs","CHN","2010",-35.7213186722334
"chg","adults","FLX","g/d_w","eggs","CHN","2020",-41.0358621219132
"chg","adults","FLX","g/d_w","eggs","CIV","2010",-4.44089209850063E-16
"chg","adults","FLX","g/d_w","eggs","CMR","2020",-2.22044604925031E-16
"chg","adults","FLX","g/d_w","eggs","COD","2020",-5.55111512312578E-17
"chg","adults","FLX","g/d_w","eggs","COG","2020",2.22044604925031E-16
"chg","adults","FLX","g/d_w","eggs","COL","2010",-14.8182258072781
"chg","adults","FLX","g/d_w","eggs","COL","2020",-25.6461221209399
"chg","adults","FLX","g/d_w","eggs","CPV","2010",-1.67316386075928
"chg","adults","FLX","g/d_w","eggs","CPV","2020",-2.27031880879258
"chg","adults","FLX","g/d_w","eggs","CRI","2010",-13.4551047642612
"chg","adults","FLX","g/d_w","eggs","CRI","2020",-18.6295392131554
"chg","adults","FLX","g/d_w","eggs","CUB","2010",-8.26337189810292
"chg","adults","FLX","g/d_w","eggs","CUB","2020",-9.46835627730262
"chg","adults","FLX","g/d_w","eggs","CYP","2010",-9.56074794320559
"chg","adults","FLX","g/d_w","eggs","CYP","2020",-7.53959584219768
"chg","adults","FLX","g/d_w","eggs","CZE","2010",-23.0178002259664
"chg","adults","FLX","g/d_w","eggs","CZE","2020",-14.5044783346241
"chg","adults","FLX","g/d_w","eggs","DEU","2010",-20.0503854957624
"chg","adults","FLX","g/d_w","eggs","DEU","2020",-25.5310126446752
"chg","adults","FLX","g/d_w","eggs","DJI","2020",4.44089209850063E-16
"chg","adults","FLX","g/d_w","eggs","DNK","2010",-34.6336768376757
"chg","adults","FLX","g/d_w","eggs","DNK","2020",-28.1867805366352
"chg","adults","FLX","g/d_w","eggs","DOM","2010",-13.3562151093126
"chg","adults","FLX","g/d_w","eggs","DOM","2020",-25.9098440379299
"chg","adults","FLX","g/d_w","eggs","DZA","2010",-2.7850220153949
"chg","adults","FLX","g/d_w","eggs","DZA","2020",-1.51602643814848
"chg","adults","FLX","g/d_w","eggs","ECU","2010",-5.23003932160699
"chg","adults","FLX","g/d_w","eggs","ECU","2020",-11.594941895742
"chg","adults","FLX","g/d_w","eggs","EGY","2010",8.88178419700125E-16
"chg","adults","FLX","g/d_w","eggs","ESP","2010",-25.304964835426
"chg","adults","FLX","g/d_w","eggs","ESP","2020",-25.3012099565082
"chg","adults","FLX","g/d_w","eggs","EST","2010",-21.4734747794841
"chg","adults","FLX","g/d_w","eggs","EST","2020",-21.6185053824388
"chg","adults","FLX","g/d_w","eggs","FIN","2010",-13.6851077260837
"chg","adults","FLX","g/d_w","eggs","FIN","2020",-19.1741294894888
