# File: AgMIP_SectoralWasteShare_agg_updated_future_SSP.csv
# Title: Food calorie waste shares by aggregated food groups derived using AgMIP EL2 data
# Units: %
# Comments: preprocessing and aggregation were performed in gcamfaostat
# Source: AgMIP EL2 2025 and gcamfaostat
# Author: xz (Mar 2025)
# Column types: ciicn
# ----------
scenario,GCAM_region_ID,year,WasteSector,WasteShare
SSP3,20,2010,FruitsVeg,0.463300168
SSP3,20,2010,Others,0.279288118
SSP3,20,2011,Animal,0.280149854
SSP3,20,2011,FruitsVeg,0.464161904
SSP3,20,2011,Others,0.280149854
SSP3,20,2012,Animal,0.281071401
SSP3,20,2012,FruitsVeg,0.465083451
SSP3,20,2012,Others,0.281071401
SSP3,20,2013,Animal,0.280865103
SSP3,20,2013,FruitsVeg,0.464877154
SSP3,20,2013,Others,0.280865103
SSP3,20,2014,Animal,0.281407024
SSP3,20,2014,FruitsVeg,0.465419075
SSP3,20,2014,Others,0.281407024
SSP3,20,2015,Animal,0.282066785
SSP3,20,2015,FruitsVeg,0.466078835
SSP3,20,2015,Others,0.282066785
SSP3,20,2016,Animal,0.282341345
SSP3,20,2016,FruitsVeg,0.466353396
SSP3,20,2016,Others,0.282341345
SSP3,20,2017,Animal,0.282681921
SSP3,20,2017,FruitsVeg,0.466693971
SSP3,20,2017,Others,0.282681921
SSP3,20,2018,Animal,0.283122316
SSP3,20,2018,FruitsVeg,0.467134366
SSP3,20,2018,Others,0.283122316
SSP3,20,2019,Animal,0.282633231
SSP3,20,2019,FruitsVeg,0.466645281
SSP3,20,2019,Others,0.282633231
SSP3,20,2020,Animal,0.27834473
SSP3,20,2020,FruitsVeg,0.46235678
SSP3,20,2020,Others,0.27834473
SSP3,20,2021,Animal,0.279737091
SSP3,20,2021,FruitsVeg,0.463749142
SSP3,20,2021,Others,0.279737091
SSP3,20,2022,Animal,0.280936823
SSP3,20,2022,FruitsVeg,0.464948874
SSP3,20,2022,Others,0.280936823
SSP3,20,2023,Animal,0.282085052
SSP3,20,2023,FruitsVeg,0.466097102
SSP3,20,2023,Others,0.282085052
SSP3,20,2024,Animal,0.283185392
SSP3,20,2024,FruitsVeg,0.467197442
SSP3,20,2024,Others,0.283185392
SSP3,20,2025,Animal,0.284241101
SSP3,20,2025,FruitsVeg,0.468253151
SSP3,20,2025,Others,0.284241101
SSP3,20,2026,Animal,0.285042472
SSP3,20,2026,FruitsVeg,0.469054523
SSP3,20,2026,Others,0.285042472
SSP3,20,2027,Animal,0.285814941
SSP3,20,2027,FruitsVeg,0.469826992
SSP3,20,2027,Others,0.285814941
SSP3,20,2028,Animal,0.28655953
SSP3,20,2028,FruitsVeg,0.47057158
SSP3,20,2028,Others,0.28655953
SSP3,20,2029,Animal,0.28727812
SSP3,20,2029,FruitsVeg,0.471290171
SSP3,20,2029,Others,0.28727812
SSP3,20,2030,Animal,0.287972141
SSP3,20,2030,FruitsVeg,0.471984192
SSP3,20,2030,Others,0.287972141
SSP3,20,2031,Animal,0.288676542
SSP3,20,2031,FruitsVeg,0.472688593
SSP3,20,2031,Others,0.288676542
SSP3,20,2032,Animal,0.289357605
SSP3,20,2032,FruitsVeg,0.473369656
SSP3,20,2032,Others,0.289357605
SSP3,20,2033,Animal,0.290016237
SSP3,20,2033,FruitsVeg,0.474028288
SSP3,20,2033,Others,0.290016237
SSP3,20,2034,Animal,0.290654195
SSP3,20,2034,FruitsVeg,0.474666245
SSP3,20,2034,Others,0.290654195
SSP3,20,2035,Animal,0.291272215
SSP3,20,2035,FruitsVeg,0.475284266
SSP3,20,2035,Others,0.291272215
SSP3,20,2036,Animal,0.291825316
SSP3,20,2036,FruitsVeg,0.475837366
SSP3,20,2036,Others,0.291825316
SSP3,20,2037,Animal,0.292362807
SSP3,20,2037,FruitsVeg,0.476374858
SSP3,20,2037,Others,0.292362807
SSP3,20,2038,Animal,0.29288538
SSP3,20,2038,FruitsVeg,0.47689743
SSP3,20,2038,Others,0.29288538
SSP3,20,2039,Animal,0.293393681
SSP3,20,2039,FruitsVeg,0.477405731
SSP3,20,2039,Others,0.293393681
SSP3,20,2040,Animal,0.293888026
SSP3,20,2040,FruitsVeg,0.477900077
SSP3,20,2040,Others,0.293888026
SSP3,20,2041,Animal,0.294322505
SSP3,20,2041,FruitsVeg,0.478334556
SSP3,20,2041,Others,0.294322505
SSP3,20,2042,Animal,0.294746987
SSP3,20,2042,FruitsVeg,0.478759037
SSP3,20,2042,Others,0.294746987
SSP3,20,2043,Animal,0.295161543
SSP3,20,2043,FruitsVeg,0.479173593
SSP3,20,2043,Others,0.295161543
SSP3,20,2044,Animal,0.295567093
SSP3,20,2044,FruitsVeg,0.479579144
SSP3,20,2044,Others,0.295567093
SSP3,20,2045,Animal,0.295963675
SSP3,20,2045,FruitsVeg,0.479975725
SSP3,20,2045,Others,0.295963675
SSP3,20,2046,Animal,0.296331683
SSP3,20,2046,FruitsVeg,0.480343733
SSP3,20,2046,Others,0.296331683
SSP3,20,2047,Animal,0.296692426
SSP3,20,2047,FruitsVeg,0.480704476
SSP3,20,2047,Others,0.296692426
SSP3,20,2048,Animal,0.297046407
SSP3,20,2048,FruitsVeg,0.481058458
SSP3,20,2048,Others,0.297046407
SSP3,20,2049,Animal,0.297393282
SSP3,20,2049,FruitsVeg,0.481405333
SSP3,20,2049,Others,0.297393282
SSP3,20,2050,Animal,0.297733538
SSP3,20,2050,FruitsVeg,0.481745588
SSP3,20,2050,Others,0.297733538
SSP3,20,2051,Animal,0.29803356
SSP3,20,2051,FruitsVeg,0.482045611
SSP3,20,2051,Others,0.29803356
SSP3,20,2052,Animal,0.298328373
SSP3,20,2052,FruitsVeg,0.482340423
SSP3,20,2052,Others,0.298328373
SSP3,20,2053,Animal,0.298617845
SSP3,20,2053,FruitsVeg,0.482629895
SSP3,20,2053,Others,0.298617845
SSP3,20,2054,Animal,0.298902657
SSP3,20,2054,FruitsVeg,0.482914708
SSP3,20,2054,Others,0.298902657
SSP3,20,2055,Animal,0.299182398
SSP3,20,2055,FruitsVeg,0.483194449
SSP3,20,2055,Others,0.299182398
SSP3,20,2056,Animal,0.299385498
SSP3,20,2056,FruitsVeg,0.483397548
SSP3,20,2056,Others,0.299385498
SSP3,20,2057,Animal,0.29958563
SSP3,20,2057,FruitsVeg,0.48359768
SSP3,20,2057,Others,0.29958563
SSP3,20,2058,Animal,0.299782861
SSP3,20,2058,FruitsVeg,0.483794912
SSP3,20,2058,Others,0.299782861
SSP3,20,2059,Animal,0.299976992
SSP3,20,2059,FruitsVeg,0.483989043
SSP3,20,2059,Others,0.299976992
SSP3,20,2060,Animal,0.300168615
SSP3,20,2060,FruitsVeg,0.484180665
SSP3,20,2060,Others,0.300168615
SSP3,20,2061,Animal,0.300311902
SSP3,20,2061,FruitsVeg,0.484323952
SSP3,20,2061,Others,0.300311902
SSP3,20,2062,Animal,0.300453135
SSP3,20,2062,FruitsVeg,0.484465185
SSP3,20,2062,Others,0.300453135
SSP3,20,2063,Animal,0.30059261
SSP3,20,2063,FruitsVeg,0.48460466
SSP3,20,2063,Others,0.30059261
SSP3,20,2064,Animal,0.300730618
SSP3,20,2064,FruitsVeg,0.484742668
SSP3,20,2064,Others,0.300730618
SSP3,20,2065,Animal,0.300866675
SSP3,20,2065,FruitsVeg,0.484878725
SSP3,20,2065,Others,0.300866675
SSP3,20,2066,Animal,0.300973206
SSP3,20,2066,FruitsVeg,0.484938936
SSP3,20,2066,Others,0.300973206
SSP3,20,2067,Animal,0.301078561
SSP3,20,2067,FruitsVeg,0.484938936
SSP3,20,2067,Others,0.301078561
SSP3,20,2068,Animal,0.30118276
SSP3,20,2068,FruitsVeg,0.484938936
SSP3,20,2068,Others,0.30118276
SSP3,20,2069,Animal,0.301285822
SSP3,20,2069,FruitsVeg,0.484938936
SSP3,20,2069,Others,0.301285822
SSP3,20,2070,Animal,0.301387766
SSP3,20,2070,FruitsVeg,0.484938936
SSP3,20,2070,Others,0.301387766
SSP3,20,2071,Animal,0.301463073
SSP3,20,2071,FruitsVeg,0.484938936
SSP3,20,2071,Others,0.301463073
SSP3,20,2072,Animal,0.301537646
SSP3,20,2072,FruitsVeg,0.484938936
SSP3,20,2072,Others,0.301537646
SSP3,20,2073,Animal,0.301611248
SSP3,20,2073,FruitsVeg,0.484938936
SSP3,20,2073,Others,0.301611248
SSP3,20,2074,Animal,0.301684387
SSP3,20,2074,FruitsVeg,0.484938936
SSP3,20,2074,Others,0.301684387
SSP3,20,2075,Animal,0.301756824
SSP3,20,2075,FruitsVeg,0.484938936
SSP3,20,2075,Others,0.301756824
SSP3,20,2076,Animal,0.301794091
SSP3,20,2076,FruitsVeg,0.484938936
SSP3,20,2076,Others,0.301794091
SSP3,20,2077,Animal,0.301831041
SSP3,20,2077,FruitsVeg,0.484938936
SSP3,20,2077,Others,0.301831041
SSP3,20,2078,Animal,0.301867677
SSP3,20,2078,FruitsVeg,0.484938936
SSP3,20,2078,Others,0.301867677
SSP3,20,2079,Animal,0.301904004
SSP3,20,2079,FruitsVeg,0.484938936
SSP3,20,2079,Others,0.301904004
SSP3,20,2080,Animal,0.301940025
SSP3,20,2080,FruitsVeg,0.484938936
SSP3,20,2080,Others,0.301940025
SSP3,20,2081,Animal,0.301939923
SSP3,20,2081,FruitsVeg,0.484938936
SSP3,20,2081,Others,0.301939923
SSP3,20,2082,Animal,0.301940061
SSP3,20,2082,FruitsVeg,0.484938936
SSP3,20,2082,Others,0.301940061
SSP3,20,2083,Animal,0.301940198
SSP3,20,2083,FruitsVeg,0.484938936
SSP3,20,2083,Others,0.301940198
SSP3,20,2084,Animal,0.301940335
SSP3,20,2084,FruitsVeg,0.484938936
SSP3,20,2084,Others,0.301940335
SSP3,20,2085,Animal,0.30194047
SSP3,20,2085,FruitsVeg,0.484938936
SSP3,20,2085,Others,0.30194047
SSP3,20,2086,Animal,0.301906049
SSP3,20,2086,FruitsVeg,0.484938936
SSP3,20,2086,Others,0.301906049
SSP3,20,2087,Animal,0.301871867
SSP3,20,2087,FruitsVeg,0.484938936
SSP3,20,2087,Others,0.301871867
SSP3,20,2088,Animal,0.30183792
SSP3,20,2088,FruitsVeg,0.484938936
SSP3,20,2088,Others,0.30183792
SSP3,20,2089,Animal,0.301804207
SSP3,20,2089,FruitsVeg,0.484938936
SSP3,20,2089,Others,0.301804207
SSP3,20,2090,Animal,0.301770725
SSP3,20,2090,FruitsVeg,0.484938936
SSP3,20,2090,Others,0.301770725
SSP3,20,2091,Animal,0.301704814
SSP3,20,2091,FruitsVeg,0.484938936
SSP3,20,2091,Others,0.301704814
SSP3,20,2092,Animal,0.301639105
SSP3,20,2092,FruitsVeg,0.484938936
SSP3,20,2092,Others,0.301639105
SSP3,20,2093,Animal,0.301574055
SSP3,20,2093,FruitsVeg,0.484938936
SSP3,20,2093,Others,0.301574055
SSP3,20,2094,Animal,0.3015092
SSP3,20,2094,FruitsVeg,0.484938936
SSP3,20,2094,Others,0.3015092
SSP3,20,2095,Animal,0.301444994
SSP3,20,2095,FruitsVeg,0.484938936
SSP3,20,2095,Others,0.301444994
SSP3,20,2096,Animal,0.301360649
SSP3,20,2096,FruitsVeg,0.484938936
SSP3,20,2096,Others,0.301360649
SSP3,20,2097,Animal,0.301276829
SSP3,20,2097,FruitsVeg,0.484938936
SSP3,20,2097,Others,0.301276829
SSP3,20,2098,Animal,0.301193529
SSP3,20,2098,FruitsVeg,0.484938936
SSP3,20,2098,Others,0.301193529
SSP3,20,2099,Animal,0.301110745
SSP3,20,2099,FruitsVeg,0.484938936
SSP3,20,2099,Others,0.301110745
SSP3,20,2100,Animal,0.301028471
SSP3,20,2100,FruitsVeg,0.484938936
SSP3,20,2100,Others,0.301028471
SSP4,20,2010,Animal,0.279288118
SSP4,20,2010,FruitsVeg,0.463300168
SSP4,20,2010,Others,0.279288118
SSP4,20,2011,Animal,0.280149854
SSP4,20,2011,FruitsVeg,0.464161904
SSP4,20,2011,Others,0.280149854
SSP4,20,2012,Animal,0.281071401
SSP4,20,2012,FruitsVeg,0.465083451
SSP4,20,2012,Others,0.281071401
SSP4,20,2013,Animal,0.280865103
SSP4,20,2013,FruitsVeg,0.464877154
SSP4,20,2013,Others,0.280865103
SSP4,20,2014,Animal,0.281407024
SSP4,20,2014,FruitsVeg,0.465419075
SSP4,20,2014,Others,0.281407024
SSP4,20,2015,Animal,0.282066785
SSP4,20,2015,FruitsVeg,0.466078835
SSP4,20,2015,Others,0.282066785
SSP4,20,2016,Animal,0.282341345
SSP4,20,2016,FruitsVeg,0.466353396
SSP4,20,2016,Others,0.282341345
SSP4,20,2017,Animal,0.282681921
SSP4,20,2017,FruitsVeg,0.466693971
SSP4,20,2017,Others,0.282681921
SSP4,20,2018,Animal,0.283122316
SSP4,20,2018,FruitsVeg,0.467134366
SSP4,20,2018,Others,0.283122316
SSP4,20,2019,Animal,0.282633231
SSP4,20,2019,FruitsVeg,0.466645281
SSP4,20,2019,Others,0.282633231
SSP4,20,2020,Animal,0.27834473
SSP4,20,2020,FruitsVeg,0.46235678
SSP4,20,2020,Others,0.27834473
SSP4,20,2021,Animal,0.279737091
SSP4,20,2021,FruitsVeg,0.463749142
SSP4,20,2021,Others,0.279737091
SSP4,20,2022,Animal,0.280950252
SSP4,20,2022,FruitsVeg,0.464962302
SSP4,20,2022,Others,0.280950252
SSP4,20,2023,Animal,0.282112026
SSP4,20,2023,FruitsVeg,0.466124077
SSP4,20,2023,Others,0.282112026
SSP4,20,2024,Animal,0.283225687
SSP4,20,2024,FruitsVeg,0.467237737
SSP4,20,2024,Others,0.283225687
SSP4,20,2025,Animal,0.284294161
SSP4,20,2025,FruitsVeg,0.468306211
SSP4,20,2025,Others,0.284294161
SSP4,20,2026,Animal,0.285129697
SSP4,20,2026,FruitsVeg,0.469141747
SSP4,20,2026,Others,0.285129697
SSP4,20,2027,Animal,0.285934217
SSP4,20,2027,FruitsVeg,0.469946267
SSP4,20,2027,Others,0.285934217
SSP4,20,2028,Animal,0.286710172
SSP4,20,2028,FruitsVeg,0.470722223
SSP4,20,2028,Others,0.286710172
SSP4,20,2029,Animal,0.287458872
SSP4,20,2029,FruitsVeg,0.471470923
SSP4,20,2029,Others,0.287458872
SSP4,20,2030,Animal,0.288181511
SSP4,20,2030,FruitsVeg,0.472193562
SSP4,20,2030,Others,0.288181511
SSP4,20,2031,Animal,0.289106125
SSP4,20,2031,FruitsVeg,0.473118175
SSP4,20,2031,Others,0.289106125
SSP4,20,2032,Animal,0.289996303
SSP4,20,2032,FruitsVeg,0.474008353
SSP4,20,2032,Others,0.289996303
SSP4,20,2033,Animal,0.290854106
SSP4,20,2033,FruitsVeg,0.474866157
SSP4,20,2033,Others,0.290854106
SSP4,20,2034,Animal,0.291681424
SSP4,20,2034,FruitsVeg,0.475693474
SSP4,20,2034,Others,0.291681424
SSP4,20,2035,Animal,0.292480299
SSP4,20,2035,FruitsVeg,0.476492349
SSP4,20,2035,Others,0.292480299
SSP4,20,2036,Animal,0.293481527
SSP4,20,2036,FruitsVeg,0.477493577
SSP4,20,2036,Others,0.293481527
SSP4,20,2037,Animal,0.294445677
SSP4,20,2037,FruitsVeg,0.478457727
SSP4,20,2037,Others,0.294445677
SSP4,20,2038,Animal,0.29537529
SSP4,20,2038,FruitsVeg,0.47938734
SSP4,20,2038,Others,0.29537529
SSP4,20,2039,Animal,0.296271815
SSP4,20,2039,FruitsVeg,0.480283865
SSP4,20,2039,Others,0.296271815
SSP4,20,2040,Animal,0.297137436
SSP4,20,2040,FruitsVeg,0.481149486
SSP4,20,2040,Others,0.297137436
SSP4,20,2041,Animal,0.29822106
SSP4,20,2041,FruitsVeg,0.48223311
SSP4,20,2041,Others,0.29822106
SSP4,20,2042,Animal,0.299265391
SSP4,20,2042,FruitsVeg,0.483277442
SSP4,20,2042,Others,0.299265391
SSP4,20,2043,Animal,0.300273074
SSP4,20,2043,FruitsVeg,0.484285125
SSP4,20,2043,Others,0.300273074
SSP4,20,2044,Animal,0.301246544
SSP4,20,2044,FruitsVeg,0.484938936
SSP4,20,2044,Others,0.301246544
SSP4,20,2045,Animal,0.30218719
SSP4,20,2045,FruitsVeg,0.484938936
SSP4,20,2045,Others,0.30218719
SSP4,20,2046,Animal,0.303263653
SSP4,20,2046,FruitsVeg,0.484938936
SSP4,20,2046,Others,0.303263653
SSP4,20,2047,Animal,0.304303487
SSP4,20,2047,FruitsVeg,0.484938936
SSP4,20,2047,Others,0.304303487
SSP4,20,2048,Animal,0.305308807
SSP4,20,2048,FruitsVeg,0.484938936
SSP4,20,2048,Others,0.305308807
SSP4,20,2049,Animal,0.306281552
SSP4,20,2049,FruitsVeg,0.484938936
SSP4,20,2049,Others,0.306281552
SSP4,20,2050,Animal,0.307223509
SSP4,20,2050,FruitsVeg,0.484938936
SSP4,20,2050,Others,0.307223509
SSP4,20,2051,Animal,0.308241333
SSP4,20,2051,FruitsVeg,0.484938936
SSP4,20,2051,Others,0.308241333
SSP4,20,2052,Animal,0.309227001
SSP4,20,2052,FruitsVeg,0.484938936
SSP4,20,2052,Others,0.309227001
SSP4,20,2053,Animal,0.310181721
SSP4,20,2053,FruitsVeg,0.484938936
SSP4,20,2053,Others,0.310181721
SSP4,20,2054,Animal,0.311107394
SSP4,20,2054,FruitsVeg,0.484938936
SSP4,20,2054,Others,0.311107394
SSP4,20,2055,Animal,0.312005796
SSP4,20,2055,FruitsVeg,0.484938936
SSP4,20,2055,Others,0.312005796
SSP4,20,2056,Animal,0.312924971
SSP4,20,2056,FruitsVeg,0.484938936
SSP4,20,2056,Others,0.312924971
SSP4,20,2057,Animal,0.313817457
SSP4,20,2057,FruitsVeg,0.484938936
SSP4,20,2057,Others,0.313817457
SSP4,20,2058,Animal,0.314684577
SSP4,20,2058,FruitsVeg,0.484938936
SSP4,20,2058,Others,0.314684577
SSP4,20,2059,Animal,0.315527558
SSP4,20,2059,FruitsVeg,0.484938936
SSP4,20,2059,Others,0.315527558
SSP4,20,2060,Animal,0.31634781
SSP4,20,2060,FruitsVeg,0.484938936
SSP4,20,2060,Others,0.31634781
SSP4,20,2061,Animal,0.317198911
SSP4,20,2061,FruitsVeg,0.484938936
SSP4,20,2061,Others,0.317198911
SSP4,20,2062,Animal,0.318027486
SSP4,20,2062,FruitsVeg,0.484938936
SSP4,20,2062,Others,0.318027486
SSP4,20,2063,Animal,0.318834048
SSP4,20,2063,FruitsVeg,0.484938936
SSP4,20,2063,Others,0.318834048
SSP4,20,2064,Animal,0.319620102
SSP4,20,2064,FruitsVeg,0.484938936
SSP4,20,2064,Others,0.319620102
SSP4,20,2065,Animal,0.320386295
SSP4,20,2065,FruitsVeg,0.484938936
SSP4,20,2065,Others,0.319686352
SSP4,20,2066,Animal,0.321185803
SSP4,20,2066,FruitsVeg,0.484938936
SSP4,20,2066,Others,0.319686352
SSP4,20,2067,Animal,0.321965105
SSP4,20,2067,FruitsVeg,0.484938936
SSP4,20,2067,Others,0.319686352
SSP4,20,2068,Animal,0.322725574
SSP4,20,2068,FruitsVeg,0.484938936
SSP4,20,2068,Others,0.319686352
SSP4,20,2069,Animal,0.323467754
SSP4,20,2069,FruitsVeg,0.484938936
SSP4,20,2069,Others,0.319686352
SSP4,20,2070,Animal,0.324192398
SSP4,20,2070,FruitsVeg,0.484938936
SSP4,20,2070,Others,0.319686352
SSP4,20,2071,Animal,0.324940928
SSP4,20,2071,FruitsVeg,0.484938936
SSP4,20,2071,Others,0.319686352
SSP4,20,2072,Animal,0.325672076
SSP4,20,2072,FruitsVeg,0.484938936
SSP4,20,2072,Others,0.319686352
SSP4,20,2073,Animal,0.326386538
SSP4,20,2073,FruitsVeg,0.484938936
SSP4,20,2073,Others,0.319686352
SSP4,20,2074,Animal,0.32708497
SSP4,20,2074,FruitsVeg,0.484938936
SSP4,20,2074,Others,0.319686352
SSP4,20,2075,Animal,0.327767739
SSP4,20,2075,FruitsVeg,0.484938936
SSP4,20,2075,Others,0.319686352
SSP4,20,2076,Animal,0.328454997
SSP4,20,2076,FruitsVeg,0.484938936
SSP4,20,2076,Others,0.319686352
SSP4,20,2077,Animal,0.329127469
SSP4,20,2077,FruitsVeg,0.484938936
SSP4,20,2077,Others,0.319686352
SSP4,20,2078,Animal,0.329785704
SSP4,20,2078,FruitsVeg,0.484938936
SSP4,20,2078,Others,0.319686352
SSP4,20,2079,Animal,0.33043022
SSP4,20,2079,FruitsVeg,0.484938936
SSP4,20,2079,Others,0.319686352
SSP4,20,2080,Animal,0.33106151
SSP4,20,2080,FruitsVeg,0.484938936
SSP4,20,2080,Others,0.319686352
SSP4,20,2081,Animal,0.331686729
SSP4,20,2081,FruitsVeg,0.484938936
SSP4,20,2081,Others,0.319686352
SSP4,20,2082,Animal,0.332299404
SSP4,20,2082,FruitsVeg,0.484938936
SSP4,20,2082,Others,0.319686352
SSP4,20,2083,Animal,0.332899967
SSP4,20,2083,FruitsVeg,0.484938936
SSP4,20,2083,Others,0.319686352
SSP4,20,2084,Animal,0.333488828
SSP4,20,2084,FruitsVeg,0.484938936
SSP4,20,2084,Others,0.319686352
SSP4,20,2085,Animal,0.334066132
SSP4,20,2085,FruitsVeg,0.484938936
SSP4,20,2085,Others,0.319686352
SSP4,20,2086,Animal,0.334630901
SSP4,20,2086,FruitsVeg,0.484938936
SSP4,20,2086,Others,0.319686352
SSP4,20,2087,Animal,0.335184792
SSP4,20,2087,FruitsVeg,0.484938936
SSP4,20,2087,Others,0.319686352
SSP4,20,2088,Animal,0.335728634
SSP4,20,2088,FruitsVeg,0.484938936
SSP4,20,2088,Others,0.319686352
SSP4,20,2089,Animal,0.336262265
SSP4,20,2089,FruitsVeg,0.484938936
SSP4,20,2089,Others,0.319686352
SSP4,20,2090,Animal,0.336786481
SSP4,20,2090,FruitsVeg,0.484938936
SSP4,20,2090,Others,0.319686352
SSP4,20,2091,Animal,0.337292372
SSP4,20,2091,FruitsVeg,0.484938936
SSP4,20,2091,Others,0.319686352
SSP4,20,2092,Animal,0.337789439
SSP4,20,2092,FruitsVeg,0.484938936
SSP4,20,2092,Others,0.319686352
SSP4,20,2093,Animal,0.338277711
SSP4,20,2093,FruitsVeg,0.484938936
SSP4,20,2093,Others,0.319686352
SSP4,20,2094,Animal,0.338757213
SSP4,20,2094,FruitsVeg,0.484938936
SSP4,20,2094,Others,0.319686352
SSP4,20,2095,Animal,0.339228671
SSP4,20,2095,FruitsVeg,0.484938936
SSP4,20,2095,Others,0.319686352
SSP4,20,2096,Animal,0.339691166
SSP4,20,2096,FruitsVeg,0.484938936
SSP4,20,2096,Others,0.319686352
SSP4,20,2097,Animal,0.340145568
SSP4,20,2097,FruitsVeg,0.484938936
SSP4,20,2097,Others,0.319686352
SSP4,20,2098,Animal,0.34059257
SSP4,20,2098,FruitsVeg,0.484938936
SSP4,20,2098,Others,0.319686352
SSP4,20,2099,Animal,0.341031916
SSP4,20,2099,FruitsVeg,0.484938936
SSP4,20,2099,Others,0.319686352
SSP4,20,2100,Animal,0.341464278
SSP4,20,2100,FruitsVeg,0.484938936
SSP4,20,2100,Others,0.319686352
SSP5,20,2010,Animal,0.279288118
SSP5,20,2010,FruitsVeg,0.463300168
SSP5,20,2010,Others,0.279288118
SSP5,20,2011,Animal,0.280149854
SSP5,20,2011,FruitsVeg,0.464161904
SSP5,20,2011,Others,0.280149854
SSP5,20,2012,Animal,0.281071401
SSP5,20,2012,FruitsVeg,0.465083451
SSP5,20,2012,Others,0.281071401
SSP5,20,2013,Animal,0.280865103
SSP5,20,2013,FruitsVeg,0.464877154
SSP5,20,2013,Others,0.280865103
SSP5,20,2014,Animal,0.281407024
SSP5,20,2014,FruitsVeg,0.465419075
SSP5,20,2014,Others,0.281407024
SSP5,20,2015,Animal,0.282066785
SSP5,20,2015,FruitsVeg,0.466078835
SSP5,20,2015,Others,0.282066785
SSP5,20,2016,Animal,0.282341345
SSP5,20,2016,FruitsVeg,0.466353396
SSP5,20,2016,Others,0.282341345
SSP5,20,2017,Animal,0.282681921
SSP5,20,2017,FruitsVeg,0.466693971
SSP5,20,2017,Others,0.282681921
SSP5,20,2018,Animal,0.283122316
SSP5,20,2018,FruitsVeg,0.467134366
SSP5,20,2018,Others,0.283122316
SSP5,20,2019,Animal,0.282633231
SSP5,20,2019,FruitsVeg,0.466645281
SSP5,20,2019,Others,0.282633231
SSP5,20,2020,Animal,0.27834473
SSP5,20,2020,FruitsVeg,0.46235678
SSP5,20,2020,Others,0.27834473
SSP5,20,2021,Animal,0.279737091
SSP5,20,2021,FruitsVeg,0.463749142
SSP5,20,2021,Others,0.279737091
SSP5,20,2022,Animal,0.281055069
SSP5,20,2022,FruitsVeg,0.465067119
SSP5,20,2022,Others,0.281055069
SSP5,20,2023,Animal,0.282319838
SSP5,20,2023,FruitsVeg,0.466331888
SSP5,20,2023,Others,0.282319838
SSP5,20,2024,Animal,0.283535049
SSP5,20,2024,FruitsVeg,0.467547099
SSP5,20,2024,Others,0.283535049
SSP5,20,2025,Animal,0.284703997
SSP5,20,2025,FruitsVeg,0.468716047
SSP5,20,2025,Others,0.284703997
SSP5,20,2026,Animal,0.285739276
SSP5,20,2026,FruitsVeg,0.469751327
SSP5,20,2026,Others,0.285739276
SSP5,20,2027,Animal,0.286739581
SSP5,20,2027,FruitsVeg,0.470751631
SSP5,20,2027,Others,0.286739581
SSP5,20,2028,Animal,0.287706899
SSP5,20,2028,FruitsVeg,0.471718949
SSP5,20,2028,Others,0.287706899
SSP5,20,2029,Animal,0.288643058
SSP5,20,2029,FruitsVeg,0.472655109
SSP5,20,2029,Others,0.288643058
SSP5,20,2030,Animal,0.289549743
SSP5,20,2030,FruitsVeg,0.473561794
SSP5,20,2030,Others,0.289549743
SSP5,20,2031,Animal,0.290967252
SSP5,20,2031,FruitsVeg,0.474979303
SSP5,20,2031,Others,0.290967252
SSP5,20,2032,Animal,0.292329556
SSP5,20,2032,FruitsVeg,0.476341607
SSP5,20,2032,Others,0.292329556
SSP5,20,2033,Animal,0.293640436
SSP5,20,2033,FruitsVeg,0.477652486
SSP5,20,2033,Others,0.293640436
SSP5,20,2034,Animal,0.294903624
SSP5,20,2034,FruitsVeg,0.478915674
SSP5,20,2034,Others,0.294903624
SSP5,20,2035,Animal,0.296121553
SSP5,20,2035,FruitsVeg,0.480133604
SSP5,20,2035,Others,0.296121553
SSP5,20,2036,Animal,0.297834593
SSP5,20,2036,FruitsVeg,0.481846644
SSP5,20,2036,Others,0.297834593
SSP5,20,2037,Animal,0.299475199
SSP5,20,2037,FruitsVeg,0.483487249
SSP5,20,2037,Others,0.299475199
SSP5,20,2038,Animal,0.30104894
SSP5,20,2038,FruitsVeg,0.484938936
SSP5,20,2038,Others,0.30104894
SSP5,20,2039,Animal,0.302560453
SSP5,20,2039,FruitsVeg,0.484938936
SSP5,20,2039,Others,0.302560453
SSP5,20,2040,Animal,0.304014802
SSP5,20,2040,FruitsVeg,0.484938936
SSP5,20,2040,Others,0.304014802
SSP5,20,2041,Animal,0.305789805
SSP5,20,2041,FruitsVeg,0.484938936
SSP5,20,2041,Others,0.305789805
SSP5,20,2042,Animal,0.307491104
SSP5,20,2042,FruitsVeg,0.484938936
SSP5,20,2042,Others,0.307491104
SSP5,20,2043,Animal,0.309124394
SSP5,20,2043,FruitsVeg,0.484938936
SSP5,20,2043,Others,0.309124394
SSP5,20,2044,Animal,0.310694735
SSP5,20,2044,FruitsVeg,0.484938936
SSP5,20,2044,Others,0.310694735
SSP5,20,2045,Animal,0.312206642
SSP5,20,2045,FruitsVeg,0.484938936
SSP5,20,2045,Others,0.312206642
SSP5,20,2046,Animal,0.313800753
SSP5,20,2046,FruitsVeg,0.484938936
SSP5,20,2046,Others,0.313800753
SSP5,20,2047,Animal,0.315338591
