# File: gcam_usa_elec_cons.csv
# Title: GCAM USA Reference Electricity Consumption by State
# Units: EJ
# Source: GCAM USA Reference output (v 5.3)
# Column types: ccnnnnnnnnnnnnnnnnnnnnnc
# ----------
scenario,region,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",MS,0.115458373,0.170200461,0.183560282,0.177309666,0.16726077,0.166460262,0.17022874,0.173998318,0.180761488,0.188101631,0.196609252,0.208627147,0.228150172,0.245694885,0.255018943,0.260767426,0.264659004,0.267024002,0.269730178,0.271456796,0.2733574,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",MT,0.046923986,0.049750674,0.050811397,0.051711418,0.051850646,0.053490613,0.056683397,0.05940184,0.062746607,0.066277442,0.069748793,0.073919015,0.078826072,0.083355039,0.086488737,0.088513549,0.090108251,0.091288911,0.092499652,0.093122112,0.093639971,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",NC,0.323160392,0.478850616,0.50708686,0.49181025,0.507389874,0.520844238,0.531730736,0.538948997,0.554328418,0.57198917,0.590913598,0.614089716,0.646431936,0.67616063,0.69717297,0.711289152,0.722580222,0.729285427,0.736564743,0.740645464,0.744210295,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",ND,0.025160246,0.040199488,0.047823753,0.065552809,0.05515907,0.056206597,0.057905917,0.059289942,0.061987131,0.065208829,0.068994926,0.075243358,0.086523369,0.096068114,0.099837882,0.101870417,0.103036821,0.104249699,0.105739932,0.106770173,0.108342954,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",NE,0.064373288,0.100136255,0.110186812,0.107224968,0.106164214,0.108093628,0.1117618,0.114999333,0.119622409,0.124927218,0.130762933,0.138201586,0.148084213,0.157578901,0.164026246,0.168104408,0.171387157,0.173704015,0.176152115,0.177833292,0.179426899,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",NH,0.032143614,0.041940881,0.040434039,0.040427374,0.040618277,0.04102264,0.042618654,0.044362752,0.046911242,0.049771763,0.052458743,0.055610631,0.058491701,0.061075497,0.063056928,0.064447652,0.065761344,0.066701582,0.067615588,0.068298136,0.068852936,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",NJ,0.226365653,0.307663875,0.295759502,0.280640613,0.286856825,0.292560464,0.304856571,0.319103976,0.337551833,0.356623951,0.375050327,0.395602198,0.415925509,0.434608028,0.450413026,0.463061881,0.475368962,0.48493912,0.494683982,0.502157791,0.508820525,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",NM,0.049795722,0.0767633,0.083007232,0.084097943,0.078618244,0.080610855,0.085348026,0.089781295,0.095571122,0.101667712,0.108291699,0.117235039,0.129547776,0.140560598,0.146978219,0.151370023,0.155061054,0.158179336,0.161352835,0.163796627,0.166552157,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",NV,0.059257342,0.12050627,0.124607357,0.130626559,0.145835677,0.158736438,0.170807724,0.180343734,0.19071248,0.201366965,0.211853439,0.222660231,0.233342385,0.24284345,0.251300862,0.258085806,0.264488962,0.269280684,0.27401073,0.277179409,0.279882621,EJ
"GCAM-USA_Ref,date=2020-18-8T16:31:19-04:00",NY,0.463893342,0.56198903,0.538388756,0.552418373,0.562354823,0.572358444,0.597799816,0.627882145,0.666258728,0.705134049,0.742198472,0.782386115,0.821669074,0.857668562,0.887883271,0.911038666,0.933503083,0.95097383,0.968661368,0.982057227,0.994629018,EJ
